Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2026.06.02 12:31:38;Buy Stop;0.01;XAUUSD-ECN;4 541.52;4 532.44;;2026.06.02 17:30:00;4 495.86;;;;cancelled
2026.06.01 18:15:48;Sell Stop;0.01;XAUUSD-ECN;4 447.76;4 456.66;;2026.06.02 08:00:00;4 517.39;;;;cancelled
2026.06.01 16:11:23;Sell;0.01;XAUUSD-ECN;4 488.95;4 486.28;;2026.06.01 16:11:26;4 487.04;-0.06;;1.91;[sl]
2026.05.29 18:45:00;Buy Stop;0.01;XAUUSD-ECN;4 595.34;4 586.15;;2026.06.01 06:45:00;4 510.84;;;;cancelled
2026.05.29 17:01:48;Buy;0.01;XAUUSD-ECN;4 543.34;4 546.11;;2026.05.29 17:02:01;4 546.11;-0.06;;2.77;[sl]
2026.05.29 09:00:09;Buy;0.01;XAUUSD-ECN;4 521.34;4 511.66;;2026.05.29 09:13:38;4 511.66;-0.06;;-9.68;[sl]
2026.05.29 04:15:18;Buy;0.01;XAUUSD-ECN;4 516.57;4 520.24;;2026.05.29 04:18:48;4 520.24;-0.06;;3.67;[sl]
2026.05.28 08:31:05;Sell Stop;0.01;XAUUSD-ECN;4 366.43;4 375.16;;2026.05.28 16:00:00;4 432.45;;;;cancelled
2026.05.28 05:12:53;Sell;0.01;XAUUSD-ECN;4 400.91;4 397.15;;2026.05.28 05:13:39;4 397.59;-0.06;;3.32;[sl]
2026.05.27 16:06:54;Sell;0.01;XAUUSD-ECN;4 424.89;4 423.23;;2026.05.27 16:06:55;4 423.23;-0.06;;1.66;[sl]
2026.05.27 13:30:18;Sell;0.01;XAUUSD-ECN;4 475.86;4 473.08;;2026.05.27 13:32:54;4 473.08;-0.06;;2.78;[sl]
2026.05.27 09:31:22;Sell;0.01;XAUUSD-ECN;4 482.60;4 480.62;;2026.05.27 09:31:24;4 480.99;-0.06;;1.61;[sl]
2026.05.26 19:14:45;Sell;0.01;XAUUSD-ECN;4 501.33;4 509.73;;2026.05.26 19:33:00;4 509.73;-0.06;;-8.40;[sl]
2026.05.26 14:35:44;Sell;0.01;XAUUSD-ECN;4 512.14;4 510.24;;2026.05.26 14:35:47;4 510.24;-0.06;;1.90;[sl]
2026.05.26 03:00:00;Buy Stop;0.01;XAUUSD-ECN;4 580.19;4 571.03;;2026.05.26 03:15:00;4 552.54;;;;cancelled
2026.05.26 02:18:22;Buy;0.01;XAUUSD-ECN;4 579.95;4 570.79;;2026.05.26 02:26:47;4 570.35;-0.06;;-9.60;[sl]
2026.05.22 18:05:49;Sell Stop;0.01;XAUUSD-ECN;4 491.89;4 500.87;;2026.05.25 01:15:00;4 555.17;;;;cancelled
2026.05.21 21:48:37;Buy Stop;0.01;XAUUSD-ECN;4 559.37;4 550.25;;2026.05.22 17:15:00;4 497.81;;;;cancelled
2026.05.21 17:15:00;Sell Stop;0.01;XAUUSD-ECN;4 488.65;4 497.63;;2026.05.21 20:45:00;4 548.25;;;;cancelled
2026.05.21 13:27:00;Sell;0.01;XAUUSD-ECN;4 511.36;4 509.00;;2026.05.21 13:31:01;4 509.00;-0.06;;2.36;[sl]
2026.05.21 05:15:00;Buy Stop;0.01;XAUUSD-ECN;4 570.71;4 561.57;;2026.05.21 08:30:00;4 523.37;;;;cancelled
2026.05.21 03:15:35;Buy;0.01;XAUUSD-ECN;4 552.76;4 543.65;;2026.05.21 03:18:33;4 543.65;-0.06;;-9.11;[sl]
2026.05.20 08:02:19;Sell Stop;0.01;XAUUSD-ECN;4 453.65;4 462.56;;2026.05.20 17:45:00;4 521.34;;;;cancelled
2026.05.20 06:06:10;Sell;0.01;XAUUSD-ECN;4 455.40;4 465.00;;2026.05.20 06:37:18;4 465.00;-0.06;;-9.60;[sl]
2026.05.20 04:36:09;Sell;0.01;XAUUSD-ECN;4 463.73;4 461.95;;2026.05.20 04:36:18;4 462.16;-0.06;;1.57;[sl]
2026.05.19 16:04:35;Sell;0.01;XAUUSD-ECN;4 524.59;4 522.57;;2026.05.19 16:04:57;4 522.57;-0.06;;2.02;[sl]
2026.05.19 13:43:41;Sell;0.01;XAUUSD-ECN;4 529.72;4 526.84;;2026.05.19 13:43:57;4 526.84;-0.06;;2.88;[sl]
2026.05.19 03:45:00;Buy Stop;0.01;XAUUSD-ECN;4 589.37;4 580.19;;2026.05.19 07:15:00;4 540.41;;;;cancelled
2026.05.19 02:13:48;Buy;0.01;XAUUSD-ECN;4 585.62;4 587.95;;2026.05.19 02:22:02;4 587.95;-0.06;;2.33;[sl]
2026.05.18 04:30:00;Sell Stop;0.01;XAUUSD-ECN;4 480.36;4 489.32;;2026.05.18 15:45:00;4 569.62;;;;cancelled
2026.05.18 03:33:19;Sell;0.01;XAUUSD-ECN;4 510.89;4 500.72;;2026.05.18 03:33:59;4 500.54;-0.06;;10.35;[sl]
2026.05.15 16:37:27;Sell;0.01;XAUUSD-ECN;4 530.94;4 529.26;;2026.05.15 16:37:32;4 529.47;-0.06;;1.47;[sl]
2026.05.15 11:17:29;Sell;0.01;XAUUSD-ECN;4 555.72;4 553.81;;2026.05.15 11:17:38;4 554.45;-0.06;;1.27;[sl]
2026.05.15 03:01:58;Sell;0.01;XAUUSD-ECN;4 643.46;4 653.69;;2026.05.15 03:03:49;4 653.69;-0.06;;-10.23;[sl]
2026.05.14 22:19:36;Sell;0.01;XAUUSD-ECN;4 667.10;4 663.22;;2026.05.14 22:30:04;4 663.44;-0.06;;3.66;[sl]
2026.05.14 16:42:28;Sell;0.01;XAUUSD-ECN;4 668.76;4 678.10;;2026.05.14 16:45:08;4 678.40;-0.06;;-9.64;[sl]
2026.05.14 07:00:38;Sell;0.01;XAUUSD-ECN;4 669.32;4 678.83;;2026.05.14 07:08:00;4 679.14;-0.06;;-9.82;[sl]
2026.05.13 04:02:09;Buy Stop;0.01;XAUUSD-ECN;4 726.90;4 717.45;;2026.05.13 15:30:00;4 687.29;;;;cancelled
2026.05.12 19:00:00;Sell Stop;0.01;XAUUSD-ECN;4 638.40;4 647.68;;2026.05.13 03:30:00;4 722.68;;;;cancelled
2026.05.12 16:15:17;Sell;0.01;XAUUSD-ECN;4 684.83;4 681.56;;2026.05.12 16:16:44;4 681.56;-0.06;;3.27;[sl]
2026.05.12 13:39:45;Sell;0.01;XAUUSD-ECN;4 687.41;4 696.78;;2026.05.12 14:10:16;4 696.99;-0.06;;-9.58;[sl]
2026.05.12 04:00:00;Buy Stop;0.01;XAUUSD-ECN;4 773.55;4 764.00;;2026.05.12 06:30:00;4 724.09;;;;cancelled
2026.05.12 01:46:26;Buy;0.01;XAUUSD-ECN;4 752.35;4 754.65;;2026.05.12 01:47:02;4 754.65;-0.06;;2.30;[sl]
2026.05.11 09:30:00;Sell Stop;0.01;XAUUSD-ECN;4 648.18;4 657.48;;2026.05.11 16:15:00;4 721.08;;;;cancelled
