Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2026.06.01 16:12:34;Sell;0.1;USDCHF;0.78641;0.1;2026.06.01 16:51:03;0.7879;;;-18.91
2026.06.01 16:11:03;Sell;0.1;USDCHF;0.78581;0.1;2026.06.01 16:51:03;0.7879;;;-26.53
2026.06.01 16:12:38;Buy;0.1;GBPUSD;1.34415;0.1;2026.06.01 16:48:35;1.34219;;;-19.6
2026.06.01 16:11:23;Buy;0.1;GBPUSD;1.34497;0.1;2026.06.01 16:48:35;1.34219;;;-27.8
2026.06.01 16:12:47;Buy;0.1;NZDUSD;0.59366;0.1;2026.06.01 16:30:31;0.59295;;;-7.1
2026.06.01 16:12:34;Buy;0.1;NZDUSD;0.59409;0.1;2026.06.01 16:30:31;0.59295;;;-11.4
2026.06.01 15:45:30;Buy;0.01;BRENTCash;95.93;0.01;2026.06.01 16:03:12;96.32;;;0.39
2026.06.01 12:34:25;Buy;0.01;GOLD;4492.34;0.01;2026.06.01 12:35:41;4493.91;;;1.5699999999999998
2026.06.01 09:46:07;Credit;;;;;;;;;189.89
2026.06.01 09:46:06;Balance;;;;;;;;;24.38
2026.06.01 09:46:06;Balance;;;;;;;;;925.06
