Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2026.06.01 12:33:02;Buy;0.01;XAUUSD-ECN;4489.69;0.01;2026.06.01 13:44:09;4505.85;-0.06;;16.16
2026.06.01 12:33:02;Buy;0.01;XAUUSD-ECN;4489.69;0.01;2026.06.01 13:44:09;4505.91;-0.06;;16.22
2026.06.01 13:42:12;Sell;0.01;XAUUSD-ECN;4507;0.01;2026.06.01 13:44:08;4505.92;-0.06;;1.08
2026.06.01 13:42:12;Sell;0.01;XAUUSD-ECN;4507;0.01;2026.06.01 13:44:08;4505.93;-0.06;;1.07
2026.06.01 13:42:12;Sell;0.01;XAUUSD-ECN;4507;0.01;2026.06.01 13:44:08;4505.93;-0.06;;1.07
2026.06.01 13:42:12;Sell;0.01;XAUUSD-ECN;4507;0.01;2026.06.01 13:44:08;4505.9;-0.06;;1.1
2026.06.01 13:42:12;Sell;0.01;XAUUSD-ECN;4507;0.01;2026.06.01 13:44:08;4505.91;-0.06;;1.09
2026.06.01 13:42:12;Sell;0.01;XAUUSD-ECN;4507;0.01;2026.06.01 13:44:08;4505.91;-0.06;;1.09
2026.06.01 10:04:23;Sell;0.02;XAUUSD-ECN;4508.1;0.02;2026.06.01 13:42:43;4507.6;-0.12;;1
2026.06.01 12:33:02;Buy;0.01;XAUUSD-ECN;4489.69;0.01;2026.06.01 13:08:32;4501.2;-0.06;;11.51
2026.06.01 10:04:23;Sell;0.02;XAUUSD-ECN;4508.1;0.02;2026.06.01 10:46:04;4496;-0.12;;24.2
2026.06.01 10:04:23;Sell;0.02;XAUUSD-ECN;4508.1;0.02;2026.06.01 10:38:53;4503.2;-0.12;;9.8
2026.06.01 06:30:09;Sell;0.01;XAUUSD-ECN;4520.73;0.01;2026.06.01 08:18:22;4520.23;-0.06;;0.5
2026.06.01 06:30:09;Sell;0.01;XAUUSD-ECN;4520.73;0.01;2026.06.01 08:18:22;4520.23;-0.06;;0.5
2026.06.01 06:30:09;Sell;0.01;XAUUSD-ECN;4520.73;0.01;2026.06.01 06:39:08;4515.4;-0.06;;5.33
2026.06.01 02:20:01;Sell;0.01;XAUUSD-ECN;4542.54;0.01;2026.06.01 02:44:40;4541.97;-0.06;;0.57
2026.06.01 02:20:01;Sell;0.01;XAUUSD-ECN;4542.54;0.01;2026.06.01 02:44:40;4541.97;-0.06;;0.57
2026.06.01 02:20:01;Sell;0.01;XAUUSD-ECN;4542.54;0.01;2026.06.01 02:44:40;4541.97;-0.06;;0.57
2026.06.01 01:30:39;Balance;;;;;;;;;0.68
2026.05.30 20:16:22;Sell;0.01;BTCUSD;73903.47;0.01;2026.06.01 00:47:47;73902.97;;;0
2026.05.30 20:16:21;Sell;0.01;BTCUSD;73903.49;0.01;2026.06.01 00:47:47;73902.99;;;0
2026.05.30 20:16:22;Sell;0.01;BTCUSD;73903.45;0.01;2026.06.01 00:47:47;73902.95;;;0
2026.05.31 01:30:40;Balance;;;;;;;;;0.68
2026.05.29 08:36:02;Buy;0.01;XAUUSD-ECN;4505.99;0.01;2026.05.29 13:36:56;4539.58;-0.06;;33.59
2026.05.29 11:50:31;Buy;0.01;XAUUSD-ECN;4510.73;0.01;2026.05.29 13:36:56;4539.69;-0.06;;28.96
2026.05.29 12:56:09;Buy;0.01;XAUUSD-ECN;4531;0.01;2026.05.29 13:36:56;4539.69;-0.06;;8.69
2026.05.29 12:56:09;Buy;0.01;XAUUSD-ECN;4531;0.01;2026.05.29 13:36:56;4539.76;-0.06;;8.76
2026.05.29 12:56:09;Buy;0.01;XAUUSD-ECN;4531;0.01;2026.05.29 13:33:49;4538;-0.06;;7
2026.05.29 11:50:31;Buy;0.01;XAUUSD-ECN;4510.73;0.01;2026.05.29 12:11:24;4525.2;-0.06;;14.47
2026.05.29 11:50:31;Buy;0.01;XAUUSD-ECN;4510.73;0.01;2026.05.29 12:00:26;4516.6;-0.06;;5.87
2026.05.29 10:20:41;Buy;0.02;XAUUSD-ECN;4514.56;0.02;2026.05.29 10:29:07;4511.85;-0.12;;-5.42
2026.05.29 10:20:41;Buy;0.02;XAUUSD-ECN;4514.56;0.02;2026.05.29 10:29:07;4511.85;-0.12;;-5.42
2026.05.29 10:19:15;Buy;0.02;XAUUSD-ECN;4514.99;0.02;2026.05.29 10:29:07;4511.85;-0.12;;-6.28
2026.05.29 08:36:02;Buy;0.01;XAUUSD-ECN;4505.99;0.01;2026.05.29 09:00:09;4520.97;-0.06;;14.98
2026.05.29 08:36:02;Buy;0.01;XAUUSD-ECN;4505.99;0.01;2026.05.29 08:53:18;4511.6;-0.06;;5.61
2026.05.29 06:21:58;Sell;0.01;XAUUSD-ECN;4499.22;0.01;2026.05.29 07:21:12;4506;-0.06;;-6.78
2026.05.29 06:21:58;Sell;0.01;XAUUSD-ECN;4499.22;0.01;2026.05.29 07:21:12;4506;-0.06;;-6.78
2026.05.29 06:21:58;Sell;0.01;XAUUSD-ECN;4499.22;0.01;2026.05.29 07:21:12;4506;-0.06;;-6.78
2026.05.28 22:35:22;Sell;0.03;XAUUSD-ECN;4499.82;0.03;2026.05.29 03:16:50;4499.5;-0.18;0.85;0.96
2026.05.28 19:31:10;Sell;0.01;XAUUSD-ECN;4502.23;0.01;2026.05.28 20:00:51;4512;-0.06;;-9.77
2026.05.28 19:31:10;Sell;0.01;XAUUSD-ECN;4502.24;0.01;2026.05.28 20:00:51;4512;-0.06;;-9.76
2026.05.28 19:31:11;Sell;0.01;XAUUSD-ECN;4502.23;0.01;2026.05.28 20:00:51;4512;-0.06;;-9.77
2026.05.28 16:12:42;Sell;0.01;XAUUSD-ECN;4428;0.01;2026.05.28 16:45:55;4427.5;-0.06;;0.5
2026.05.28 16:12:42;Sell;0.01;XAUUSD-ECN;4428;0.01;2026.05.28 16:45:55;4427.5;-0.06;;0.5
2026.05.28 16:12:42;Sell;0.01;XAUUSD-ECN;4428;0.01;2026.05.28 16:33:21;4422.4;-0.06;;5.6
2026.05.28 14:54:54;Sell;0.01;XAUUSD-ECN;4384;0.01;2026.05.28 15:01:49;4391.25;-0.06;;-7.25
2026.05.28 14:54:54;Sell;0.01;XAUUSD-ECN;4384;0.01;2026.05.28 15:01:49;4391.25;-0.06;;-7.25
2026.05.28 14:54:54;Sell;0.01;XAUUSD-ECN;4384;0.01;2026.05.28 15:01:49;4391.25;-0.06;;-7.25
2026.05.28 13:10:01;Sell;0.01;XAUUSD-ECN;4402;0.01;2026.05.28 13:29:05;4401.84;-0.06;;0.16
2026.05.28 13:10:01;Sell;0.01;XAUUSD-ECN;4402;0.01;2026.05.28 13:29:05;4401.84;-0.06;;0.16
2026.05.28 13:10:01;Sell;0.01;XAUUSD-ECN;4402;0.01;2026.05.28 13:22:31;4394.63;-0.06;;7.37
2026.05.28 12:21:56;Sell;0.01;XAUUSD-ECN;4399;0.01;2026.05.28 13:09:03;4398.5;-0.06;;0.5
2026.05.28 12:21:56;Sell;0.01;XAUUSD-ECN;4399;0.01;2026.05.28 13:09:03;4398.5;-0.06;;0.5
2026.05.28 12:21:56;Sell;0.01;XAUUSD-ECN;4399;0.01;2026.05.28 12:30:47;4393.4;-0.06;;5.6
2026.05.28 11:46:09;Buy;0.03;XAUUSD-ECN;4388.44;0.03;2026.05.28 11:46:24;4388.43;-0.18;;-0.03
2026.05.28 11:46:08;Buy;0.03;XAUUSD-ECN;4388.37;0.03;2026.05.28 11:46:22;4388.47;-0.18;;0.3
