Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2026.06.03 06:00:01;Buy Stop;3.13;XAUUSD.i;4 541.50;4 538.94;4 551.50;2026.06.03 22:00:00;4 442.02;;;;cancelled
2026.06.03 11:51:48;Sell;3.13;XAUUSD.i;4 447.78;4 445.58;4 437.78;2026.06.03 11:51:52;4 445.58;;;688.60;[sl]
2026.06.03 08:30:36;Sell;3.13;XAUUSD.i;4 462.24;4 462.21;4 452.24;2026.06.03 08:30:47;4 462.21;;;9.39;[sl]
2026.06.03 06:00:02;Sell Stop;3.13;XAUUSD.i;4 447.78;4 450.34;4 437.78;2026.06.03 08:00:00;4 469.55;;;;cancelled
2026.06.02 16:00:00;Buy Stop;3.13;XAUUSD.i;4 541.50;4 538.94;4 551.50;2026.06.02 22:00:00;4 487.93;;;;cancelled
2026.06.02 06:00:02;Sell Stop;3.13;XAUUSD.i;4 447.78;4 450.34;4 437.78;2026.06.02 22:00:00;4 487.70;;;;cancelled
2026.06.02 06:00:01;Buy Stop;3.13;XAUUSD.i;4 595.31;4 592.75;4 605.31;2026.06.02 16:00:00;4 514.80;;;;cancelled
2026.06.01 06:00:02;Sell Stop;3.13;XAUUSD.i;4 366.27;4 368.83;4 356.27;2026.06.01 22:00:00;4 486.61;;;;cancelled
2026.06.01 06:00:01;Buy Stop;3.13;XAUUSD.i;4 595.31;4 592.75;4 605.31;2026.06.01 22:00:00;4 487.06;;;;cancelled
2026.05.29 06:00:01;Sell Stop;3.13;XAUUSD.i;4 366.27;4 368.83;4 356.27;2026.05.29 15:00:00;4 538.56;;;;cancelled
2026.05.28 13:00:00;Sell Stop;3.10;XAUUSD.i;4 366.27;4 368.83;4 356.27;2026.05.28 22:00:00;4 501.55;;;;cancelled
2026.05.28 17:18:51;Buy;3.10;XAUUSD.i;4 467.75;4 468.89;4 477.75;2026.05.28 17:18:54;4 468.89;;;353.40;[sl]
2026.05.28 06:00:01;Buy Stop;3.10;XAUUSD.i;4 537.84;4 535.28;4 547.84;2026.05.28 07:00:00;4 375.07;;;;cancelled
2026.05.27 07:00:00;Buy Stop;3.04;XAUUSD.i;4 537.84;4 535.28;4 547.84;2026.05.27 22:00:00;4 454.53;;;;cancelled
2026.05.27 09:31:21;Sell;3.04;XAUUSD.i;4 482.55;4 480.19;4 472.55;2026.05.27 09:31:24;4 480.19;;;717.44;[sl]
2026.05.27 06:00:01;Buy Stop;3.04;XAUUSD.i;4 580.28;4 577.72;4 590.28;2026.05.27 07:00:00;4 497.28;;;;cancelled
2026.05.26 08:00:00;Buy Stop;3.03;XAUUSD.i;4 580.28;4 577.72;4 590.28;2026.05.26 22:00:00;4 499.40;;;;cancelled
2026.05.26 20:58:40;Sell;3.03;XAUUSD.i;4 491.92;4 491.26;4 481.92;2026.05.26 20:58:42;4 491.26;;;199.98;[sl]
2026.05.25 08:30:00;Buy Stop;3.03;XAUUSD.i;4 579.86;4 577.30;4 589.86;2026.05.26 01:01:00;4 572.46;;;;cancelled
2026.05.25 06:00:01;Sell Stop;3.03;XAUUSD.i;4 491.92;4 494.48;4 481.92;2026.05.26 01:01:00;4 572.42;;;;cancelled
2026.05.22 06:00:01;Buy Stop;3.03;XAUUSD.i;4 559.29;4 556.73;4 569.29;2026.05.22 15:00:01;4 520.47;;;;cancelled
2026.05.22 14:30:00;Sell Stop;3.03;XAUUSD.i;4 507.45;4 510.01;4 497.45;2026.05.22 15:00:00;4 520.41;;;;cancelled
2026.05.22 06:00:02;Sell Stop;3.03;XAUUSD.i;4 488.84;4 491.40;4 478.84;2026.05.22 14:30:00;4 512.10;;;;cancelled
2026.05.21 10:30:00;Buy Stop;3.03;XAUUSD.i;4 570.78;4 568.22;4 580.78;2026.05.21 22:00:00;4 531.84;;;;cancelled
2026.05.21 06:00:02;Sell Stop;3.03;XAUUSD.i;4 453.69;4 456.25;4 443.69;2026.05.21 22:00:00;4 531.83;;;;cancelled
2026.05.21 06:00:01;Buy Stop;3.03;XAUUSD.i;4 589.50;4 586.94;4 599.50;2026.05.21 10:30:00;4 513.25;;;;cancelled
2026.05.20 12:00:00;Sell Stop;3.03;XAUUSD.i;4 453.69;4 456.25;4 443.69;2026.05.20 22:00:00;4 542.39;;;;cancelled
2026.05.20 06:00:01;Buy Stop;3.03;XAUUSD.i;4 589.50;4 586.94;4 599.50;2026.05.20 22:00:00;4 542.60;;;;cancelled
2026.05.19 09:00:00;Buy Stop;2.81;XAUUSD.i;4 589.50;4 586.94;4 599.50;2026.05.19 22:00:00;4 493.49;;;;cancelled
2026.05.19 16:31:22;Sell;2.81;XAUUSD.i;4 480.59;4 483.15;4 470.59;2026.05.19 16:31:25;4 470.59;;;2 810.00;[tp]
2026.05.19 06:00:01;Buy Stop;2.81;XAUUSD.i;4 718.68;4 716.12;4 728.68;2026.05.19 09:00:00;4 541.42;;;;cancelled
2026.05.18 09:30:00;Sell Stop;2.81;XAUUSD.i;4 480.59;4 483.15;4 470.59;2026.05.18 22:00:00;4 535.75;;;;cancelled
2026.05.18 06:00:02;Buy Stop;2.81;XAUUSD.i;4 718.68;4 716.12;4 728.68;2026.05.18 22:00:00;4 535.87;;;;cancelled
2026.05.15 06:00:01;Buy Stop;2.81;XAUUSD.i;4 718.68;4 716.12;4 728.68;2026.05.15 15:00:00;4 550.76;;;;cancelled
2026.05.14 16:30:00;Buy Stop;2.79;XAUUSD.i;4 718.68;4 716.12;4 728.68;2026.05.14 22:00:00;4 671.85;;;;cancelled
2026.05.14 16:42:28;Sell;2.79;XAUUSD.i;4 668.71;4 667.97;4 658.71;2026.05.14 16:42:29;4 667.97;;;206.46;[sl]
2026.05.14 06:00:01;Buy Stop;2.78;XAUUSD.i;4 726.78;4 724.22;4 736.78;2026.05.14 16:30:00;4 688.19;;;;cancelled
2026.05.14 07:30:00;Sell Stop;2.79;XAUUSD.i;4 638.61;4 641.17;4 628.61;2026.05.14 13:00:00;4 699.63;;;;cancelled
