Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2026.06.01 12:33:02;Sell;0.28;XAUUSD;4489.57;0.28;2026.06.01 12:35:43;4496.15;-0.84;;-184.24
2026.06.01 04:54:26;Sell;0.19;BTCUSD;73230.81;0.19;2026.06.01 05:02:01;73172.79;;;11.02
2026.05.29 17:26:11;Sell;0.19;BTCUSD;72431.86;0.19;2026.05.29 17:51:26;72939.46;;;-96.44
2026.05.29 04:15:17;Buy;0.28;XAUUSD;4516.12;0.28;2026.05.29 04:22:43;4517.08;-0.84;;26.88
2026.05.28 05:12:18;Sell;0.28;XAUUSD;4401.95;0.28;2026.05.28 05:14:32;4401.11;-0.84;;23.52
2026.05.27 09:31:21;Sell;0.28;XAUUSD;4482.38;0.28;2026.05.27 09:44:56;4487.41;-0.84;;-140.84
2026.05.27 01:13:03;Sell;0.19;BTCUSD;75592.58;0.19;2026.05.27 06:49:01;75544.83;;;9.07
2026.05.26 20:26:20;Sell;0.19;BTCUSD;75971.72;0.19;2026.05.26 20:30:11;75855.37;;;22.11
2026.05.26 17:25:28;Buy;0.19;BTCUSD;77847.05;0.19;2026.05.26 17:26:06;77927;;;15.19
2026.05.26 04:38:21;Sell;0.28;XAUUSD;4532.7;0.28;2026.05.26 04:40:34;4531.8;-0.84;;25.2
2026.05.26 02:18:21;Buy;0.28;XAUUSD;4580.02;0.28;2026.05.26 02:23:07;4574.79;-0.84;;-146.44
2026.05.25 09:09:06;Buy;0.19;BTCUSD;77483.39;0.19;2026.05.25 12:34:21;77557.09;;;14
2026.05.22 17:52:27;Sell;0.19;BTCUSD;76633.02;0.19;2026.05.22 18:25:15;76555.9;;;14.65
2026.05.21 03:49:13;Buy;0.19;BTCUSD;77806.67;0.19;2026.05.21 03:54:02;77938.22;;;24.99
2026.05.21 03:15:34;Buy;0.28;XAUUSD;4552.1;0.28;2026.05.21 03:18:06;4547.1;-0.84;;-140
2026.05.20 04:36:09;Sell;0.28;XAUUSD;4462.41;0.28;2026.05.20 04:36:52;4461.59;-0.84;;22.96
2026.05.19 16:31:22;Sell;0.28;XAUUSD;4477.75;0.28;2026.05.19 16:31:26;4470.83;-0.84;;193.76
2026.05.19 02:13:47;Buy;0.28;XAUUSD;4583.96;0.28;2026.05.19 02:31:18;4584.53;-0.84;;15.96
2026.05.18 03:33:19;Sell;0.27;XAUUSD;4510.81;0.27;2026.05.18 03:34:18;4494.93;-0.82;;428.76
2026.05.18 01:52:26;Sell;0.18;BTCUSD;77768.55;0.18;2026.05.18 02:15:40;77706.43;;;11.18
2026.05.15 16:51:04;Sell;0.18;BTCUSD;78827.79;0.18;2026.05.15 16:51:31;78724.5;;;18.59
2026.05.15 03:01:57;Sell;0.28;XAUUSD;4644.73;0.28;2026.05.15 03:02:55;4649.95;-0.84;;-146.16
2026.05.14 18:54:07;Buy;0.18;BTCUSD;81294;0.18;2026.05.14 19:00:11;81414.28;;;21.65
2026.05.14 07:00:38;Sell;0.28;XAUUSD;4668.48;0.28;2026.05.14 07:02:48;4673.53;-0.84;;-141.4
2026.05.13 15:40:35;Sell;0.19;BTCUSD;79797.3;0.19;2026.05.13 16:08:00;80309.79;;;-97.37
2026.05.12 18:22:50;Sell;0.28;XAUUSD;4647.15;0.28;2026.05.12 18:23:34;4643.15;-0.84;;112
2026.05.12 16:59:12;Sell;0.19;BTCUSD;80371.71;0.19;2026.05.12 17:43:12;80871.84;;;-95.02
2026.05.12 01:46:28;Buy;0.28;XAUUSD;4755.17;0.28;2026.05.12 01:59:09;4750.35;-0.84;;-134.96
