Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2026.06.01 06:00:00;Buy;0.1;JP225Cash#;66923;0.1;2026.06.01 18:30:12;66886;;;-0.03
2026.05.20 09:00:00;Sell;0.1;US100Cash#;28861.48;0.1;2026.05.20 10:00:00;28953.31;;;-9.18
2026.05.20 05:00:00;Sell;0.01;EURUSD#;1.1597;0.01;2026.05.20 07:00:06;1.16033;;;-0.63
2026.05.20 03:00:00;Sell;0.01;AUDUSD#;0.71026;0.01;2026.05.20 04:48:58;0.7096;;;0.66
2026.05.20 02:00:00;Sell;0.1;US100Cash#;28817.11;0.1;2026.05.20 03:00:00;28857.93;;;-4.08
2026.05.19 19:00:00;Sell;0.01;EURUSD#;1.16016;0.01;2026.05.19 21:00:00;1.16112;;;-0.96
2026.05.19 18:00:00;Sell;0.1;US100Cash#;28706.02;0.1;2026.05.19 19:31:08;28839.2;;;-13.32
2026.05.19 16:00:00;Sell;0.01;AUDUSD#;0.71136;0.01;2026.05.19 16:54:32;0.71098;;;0.38
2026.05.19 16:00:00;Sell;0.01;EURUSD#;1.16159;0.01;2026.05.19 16:37:20;1.16093;;;0.66
2026.05.19 15:00:00;Sell;0.1;US100Cash#;28755.65;0.1;2026.05.19 16:31:48;28864.35;;;-10.87
2026.05.19 11:00:00;Sell;0.01;EURUSD#;1.16348;0.01;2026.05.19 13:07:20;1.16219;;;1.29
2026.05.19 11:00:00;Sell;0.01;AUDUSD#;0.71252;0.01;2026.05.19 13:04:36;0.71172;;;0.8
2026.05.19 08:00:00;Sell;0.1;US100Cash#;28867.52;0.1;2026.05.19 10:00:00;28925.85;;;-5.83
2026.05.19 05:00:00;Sell;0.01;AUDUSD#;0.7144;0.01;2026.05.19 08:54:23;0.71346;;;0.94
2026.05.19 05:00:00;Sell;0.01;EURUSD#;1.16455;0.01;2026.05.19 08:52:03;1.16417;;;0.38
2026.05.19 02:00:00;Buy;0.1;US100Cash#;29062.72;0.1;2026.05.19 05:00:00;28911.9;;;-15.08
2026.05.18 20:00:00;Sell;0.1;US100Cash#;28903.79;0.1;2026.05.18 22:01:27;28856.47;;;4.73
2026.05.18 19:00:00;Sell;0.01;AUDUSD#;0.71587;0.01;2026.05.18 21:00:00;0.71639;;;-0.52
2026.05.18 11:46:41;Sell;0.01;AUDUSD#;0.71576;0.01;2026.05.18 14:41:50;0.71691;;;-1.15
2026.05.18 11:46:41;Sell;0.01;EURUSD#;1.16393;0.01;2026.05.18 14:27:10;1.16337;;;0.56
2026.05.18 10:00:01;Buy;0.1;US100Cash#;29025.14;0.1;2026.05.18 11:46:41;29110.02;;;8.49
2026.05.18 11:00:00;Sell;0.01;EURUSD#;1.16315;0.01;2026.05.18 11:33:29;1.16445;;;-1.3
2026.05.18 11:00:00;Sell;0.01;AUDUSD#;0.71514;0.01;2026.05.18 11:33:15;0.71627;;;-1.13
2026.05.18 10:00:01;Sell;0.01;EURUSD#;1.16352;0.01;2026.05.18 10:02:25;1.16351;;;0.01
