Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2026.06.02 17:13:44;Buy;1.20;SP500;7 609.66;7 563.93;7 700.67;2026.06.02 17:16:13;7 607.67;;;-2.39;
2026.06.02 17:13:46;Buy;1.20;SP500;7 609.66;7 563.93;7 700.79;2026.06.02 17:16:12;7 607.55;;;-2.53;
2026.06.02 17:03:19;Buy;0.01;XAUUSD;4 505.10;4 441.08;4 633.10;2026.06.02 17:13:17;4 503.68;;;-1.42;
2026.06.02 17:03:20;Buy;0.01;XAUUSD;4 504.94;4 441.08;4 631.82;2026.06.02 17:13:16;4 503.80;;;-1.14;
2026.06.02 05:32:41;Buy;2.90;SP500;7 579.04;7 561.02;7 616.31;2026.06.02 08:41:15;7 592.30;;;38.45;
2026.06.02 05:32:41;Buy;2.90;SP500;7 579.03;7 561.02;7 615.95;2026.06.02 08:41:15;7 592.30;;;38.48;
2026.06.01 16:20:30;Sell;0.01;XAUUSD;4 481.26;4 517.93;4 408.35;2026.06.01 16:22:49;4 470.34;;;10.92;
2026.06.01 16:22:29;Sell;0.01;XAUUSD;4 469.98;4 517.93;4 377.16;2026.06.01 16:22:47;4 468.10;;;1.88;
2026.06.01 09:30:26;Buy;0.02;XAUUSD;4 514.47;4 481.17;4 580.64;2026.06.01 16:12:30;4 479.96;;;-69.02;[sl]
2026.06.01 08:49:11;Buy;0.03;XAUUSD;4 521.65;4 502.67;4 559.00;2026.06.01 08:59:50;4 517.55;;;-12.30;
2026.05.29 17:02:16;Buy;0.01;XAUUSD;4 549.37;4 507.03;4 629.47;2026.05.29 17:08:16;4 548.55;;;-0.82;
2026.05.29 17:02:10;Buy;0.01;XAUUSD;4 547.43;4 507.03;4 628.67;2026.05.29 17:08:16;4 548.55;;;1.12;
2026.05.29 17:02:17;Buy;0.01;XAUUSD;4 549.09;4 507.03;4 629.20;2026.05.29 17:08:15;4 548.53;;;-0.56;
2026.05.29 17:02:10;Buy;0.01;XAUUSD;4 547.78;4 507.03;4 624.21;2026.05.29 17:08:14;4 548.40;;;0.62;
2026.05.29 17:01:26;Buy;0.02;XAUUSD;4 542.97;4 507.03;4 614.01;2026.05.29 17:08:14;4 548.42;;;10.90;
2026.05.28 16:17:37;Buy Limit;0.01;XAUUSD;4 407.58;4 357.93;4 506.88;2026.05.28 18:03:10;4 475.64;;;;cancelled
2026.05.28 16:17:36;Buy Limit;0.01;XAUUSD;4 407.58;4 357.93;4 506.88;2026.05.28 18:03:08;4 475.70;;;;cancelled
2026.05.28 16:17:35;Buy Limit;0.01;XAUUSD;4 407.58;4 357.93;4 506.88;2026.05.28 18:03:06;4 475.58;;;;cancelled
2026.05.28 16:17:38;Buy Limit;0.01;XAUUSD;4 407.58;4 357.93;4 506.88;2026.05.28 18:03:05;4 475.59;;;;cancelled
2026.05.28 16:17:37;Buy Limit;0.01;XAUUSD;4 407.58;4 357.93;4 506.88;2026.05.28 18:03:05;4 475.59;;;;cancelled
2026.05.28 15:50:10;Buy;0.01;XAUUSD;4 411.05;4 357.93;4 517.03;2026.05.28 15:53:56;4 419.59;;;8.54;
