Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2026.06.02 21:00:00;Buy Stop;0.12;XAUUSD;4 593.69;4 540.69;4 602.69;2026.06.04 03:00:00;4 456.75;;;;cancelled
2026.06.02 12:15:00;Sell Stop;0.12;XAUUSD;4 099.77;4 160.77;4 085.27;2026.06.03 23:15:00;4 440.13;;;;cancelled
2026.06.02 12:15:00;Buy Stop;0.12;XAUUSD;5 416.39;5 355.39;5 430.89;2026.06.03 23:15:00;4 440.29;;;;cancelled
2026.06.02 07:15:00;Sell Stop;0.12;XAUUSD;4 367.42;4 420.42;4 358.42;2026.06.03 13:15:00;4 462.88;;;;cancelled
2026.06.02 17:10:00;Sell Stop;0.12;XAUUSD;4 367.77;4 465.62;4 359.77;2026.06.03 13:10:00;4 461.84;;;;cancelled
2026.06.01 01:05:01;Sell Stop;0.12;XAUUSD;4 367.77;4 390.27;4 353.27;2026.06.03 13:07:56;4 457.85;;;;cancelled
2026.06.02 16:00:00;Buy Stop;0.12;XAUUSD;4 593.74;4 492.74;4 601.74;2026.06.03 12:00:00;4 443.82;;;;cancelled
2026.06.03 11:51:48;Sell;0.12;XAUUSD;4 446.64;4 463.51;4 432.25;2026.06.03 11:57:58;4 444.00;-2.13;;31.68;
2026.06.03 11:51:47;Sell;0.12;XAUUSD;4 448.99;4 448.69;4 434.36;2026.06.03 11:57:57;4 443.95;-2.14;;60.48;
2026.06.03 11:51:48;Sell;0.12;XAUUSD;4 446.64;4 547.70;4 438.75;2026.06.03 11:57:57;4 443.98;-2.13;;31.92;
2026.06.03 11:51:47;Sell;0.12;XAUUSD;4 449.07;4 448.27;4 440.86;2026.06.03 11:52:04;4 448.35;-2.14;;8.64;[sl]
2026.06.03 11:51:48;Sell;0.12;XAUUSD;4 448.38;4 447.58;4 439.51;2026.06.03 11:52:03;4 447.69;-2.14;;8.28;[sl]
