Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2026.03.19 07:44:39;Buy;0.02;XAUUSD;4736;0.02;2026.03.19 07:53:03;4748.136;-0.14;;24.27
2026.03.19 07:15:56;Buy;0.02;BTCUSD;69897.72;0.02;2026.03.19 07:52:51;70173.55;-0.08;;5.52
2026.03.19 07:44:07;Buy;0.02;XAUUSD;4742;0.02;2026.03.19 07:44:39;4736;-0.14;;-12
2026.03.19 07:44:03;Buy;0.02;XAUUSD;4748;0.02;2026.03.19 07:44:07;4742;-0.14;;-12
2026.03.19 07:12:36;Buy;0.02;XAUUSD;4779.349;0.02;2026.03.19 07:12:57;4782.597;-0.14;;6.49
2026.03.19 06:41:06;Buy;0.03;XAUUSD;4788;0.03;2026.03.19 06:45:50;4780;-0.21;;-24
2026.03.19 06:37:39;Buy;0.02;XAUUSD;4796;0.02;2026.03.19 06:41:06;4788;-0.14;;-16
2026.03.19 05:55:12;Balance;;;;;;;;;0.63
2026.03.18 15:01:49;Buy;0.02;BTCUSD;71000;0.02;2026.03.18 20:33:37;71189.57;-0.08;;3.79
2026.03.18 14:43:01;Buy;0.02;BTCUSD;71587.86;0.02;2026.03.18 15:01:42;71000;-0.08;;-11.76
2026.03.18 14:40:12;Buy;0.02;BTCUSD;71656.36;0.02;2026.03.18 15:01:42;71000;-0.08;;-13.13
2026.03.18 14:06:09;Buy;0.02;BTCUSD;71924.47;0.02;2026.03.18 15:01:42;71000;-0.08;;-18.49
2026.03.18 14:03:54;Buy;0.02;BTCUSD;71989.05;0.02;2026.03.18 14:06:48;72030;-0.08;;0.82
2026.03.18 14:03:34;Buy;0.02;BTCUSD;72022.86;0.02;2026.03.18 14:04:13;72091.57;-0.08;;1.37
2026.03.18 14:03:17;Buy;0.02;BTCUSD;72050.63;0.02;2026.03.18 14:04:11;72107.88;-0.08;;1.15
2026.03.18 13:18:08;Buy;0.02;XAUUSD;4838.469;0.02;2026.03.18 13:22:02;4858.468;-0.14;;40
2026.03.18 13:16:29;Buy;0.02;XAUUSD;4844.945;0.02;2026.03.18 13:18:13;4837;-0.14;;-15.89
2026.03.18 13:15:42;Buy;0.02;XAUUSD;4847;0.02;2026.03.18 13:18:04;4839;-0.14;;-16
2026.03.18 13:11:16;Buy;0.02;XAUUSD;4855;0.02;2026.03.18 13:15:42;4846.295;-0.14;;-17.41
2026.03.18 12:59:46;Sell;0.02;USOIL;96.893;0.02;2026.03.18 13:04:07;96.7;-0.14;;3.86
2026.03.18 13:01:13;Buy;0.02;XAUUSD;4856;0.02;2026.03.18 13:02:34;4861.595;-0.14;;11.19
2026.03.18 13:00:30;Buy;0.02;XAUUSD;4864;0.02;2026.03.18 13:01:13;4856;-0.14;;-16
2026.03.18 12:49:38;Buy;0.02;XAUUSD;4875.017;0.02;2026.03.18 12:55:18;4881.265;-0.14;;12.5
2026.03.18 05:55:12;Balance;;;;;;;;;0.21
2026.03.17 13:51:42;Buy;0.02;BTCUSD;73650;0.02;2026.03.17 14:02:12;73696.51;-0.08;;0.93
2026.03.17 13:38:10;Sell;0.02;EURUSD;1.15408;0.02;2026.03.17 13:52:08;1.1531600000000002;-0.14;;1.8399999999999999
2026.03.17 13:31:40;Buy;0.02;BTCUSD;73733.43000000001;0.02;2026.03.17 13:43:03;73776.7;-0.08;;0.86
2026.03.17 07:35:12;Balance;;;;;;;;;0.28
2026.03.17 01:10:42;Sell;0.02;BTCUSD;75700;0.02;2026.03.17 04:40:32;74000;-0.08;;34
2026.03.16 22:58:42;Sell;0.02;BTCUSD;74705.71;0.02;2026.03.17 01:10:41;75700;-0.08;;-19.89
2026.03.16 14:08:41;Sell;0.02;XAUUSD;5035;0.02;2026.03.16 14:48:08;4999.1035;-0.14;;71.78999999999999
2026.03.16 13:15:37;Sell;0.02;XAUUSD;5025.3;0.02;2026.03.16 13:20:02;5025;-0.14;;0.6
2026.03.16 13:12:42;Sell;0.02;XAUUSD;5022.756;0.02;2026.03.16 13:14:27;5020.1269999999995;-0.14;;5.26
2026.03.16 06:18:06;Sell;0.02;XAUUSD;5032.647;0.02;2026.03.16 06:21:03;5032.4;-0.14;;0.49
2026.03.16 01:32:42;Buy;0.02;XAUUSD;4983.353;0.02;2026.03.16 01:56:33;5015;-0.14;;63.29
2026.03.16 01:32:37;Buy;0.02;XAUUSD;4984.432000000001;0.02;2026.03.16 01:33:04;4986.253;-0.14;;3.65
2026.03.16 01:29:30;Buy;0.02;XAUUSD;4989.928;0.02;2026.03.16 01:31:48;4990.2;-0.14;;0.54
2026.03.15 04:35:14;Balance;;;;;;;;;0.04
2026.03.13 18:19:08;Buy;0.02;BTCUSD;70900;0.02;2026.03.14 14:04:50;70950;-0.08;;1
2026.03.14 05:45:13;Balance;;;;;;;;;0.3
2026.03.13 19:47:13;Buy;0.02;XAUUSD;5020;0.02;2026.03.13 19:52:18;5010;-0.14;;-20
2026.03.13 16:03:51;Buy;0.02;BTCUSD;71774.71;0.02;2026.03.13 16:08:06;71800;-0.08;;0.51
2026.03.13 16:06:17;Buy;0.02;XAUUSD;5020.815;0.02;2026.03.13 16:06:47;5030.149;-0.14;;18.67
2026.03.13 16:02:21;Buy;0.02;XAUUSD;5032.254;0.02;2026.03.13 16:03:30;5033;-0.14;;1.49
2026.03.13 13:19:51;Sell;0.02;BTCUSD;73300;0.02;2026.03.13 16:01:35;71885.07;-0.08;;28.3
2026.03.13 10:18:21;Sell;0.02;BTCUSD;72500;0.02;2026.03.13 13:19:51;73300;-0.08;;-16
2026.03.13 00:21:22;Sell;0.02;BTCUSD;71700;0.02;2026.03.13 10:18:21;72500;-0.08;;-16
2026.03.13 06:39:45;Balance;;;;;;;;;0.04
2026.03.12 11:33:23;Sell;0.02;BTCUSD;70508.38;0.02;2026.03.12 12:01:33;70408.96;-0.08;;1.99
2026.03.12 06:05:11;Balance;;;;;;;;;0.13
2026.03.11 13:40:11;Sell;0.01;BTCUSD;71094.22;0.01;2026.03.11 13:43:01;70774.5;-0.04;;3.19
2026.03.11 13:38:45;Sell;0.01;BTCUSD;70918.29000000001;0.01;2026.03.11 13:41:44;70880;-0.04;;0.38
2026.03.11 12:08:56;Buy;0.01;BTCUSD;69000;0.01;2026.03.11 13:21:33;70300;-0.04;;13
2026.03.11 05:54:24;Buy;0.01;BTCUSD;69611.58;0.01;2026.03.11 12:07:24;68996.11;-0.04;;-6.16
2026.03.11 03:00:50;Sell;0.02;XAUUSD;5218.957;0.02;2026.03.11 03:27:00;5207.957;-0.14;;22
2026.03.10 06:43:47;Balance;;;;;;;;;0.02
2026.03.09 07:55:12;Balance;;;;;;;;;0.02
2026.03.08 22:03:36;Buy;0.01;BTCUSD;66000;0.01;2026.03.09 03:10:30;67300;-0.04;;13
2026.03.07 19:32:24;Buy;0.01;BTCUSD;67224.75;0.01;2026.03.08 07:05:06;67300;-0.04;;0.75
2026.03.07 06:05:13;Balance;;;;;;;;;0.08
2026.03.06 11:53:36;Buy;0.02;XAUUSD;5083.5419999999995;0.02;2026.03.06 12:02:48;5084;-0.14;;0.92
2026.03.06 11:56:07;Buy;0.02;XAUUSD;5065;0.02;2026.03.06 11:59:00;5076.212;-0.14;;22.42
2026.03.05 06:05:12;Balance;;;;;;;;;0.18
2026.03.04 20:37:27;Sell;0.02;BTCUSD;73475.52;0.02;2026.03.04 21:45:22;73335.8;-0.08;;2.79
2026.03.04 14:32:08;Sell;0.02;BTCUSD;72500;0.02;2026.03.04 15:00:02;71877.73;-0.08;;12.45
2026.03.04 14:13:35;Sell;0.02;BTCUSD;71675.64;0.02;2026.03.04 14:32:08;72500;-0.08;;-16.49
2026.03.04 11:55:46;Sell;0.02;BTCUSD;71206.98;0.02;2026.03.04 12:49:47;71169.1;-0.08;;0.76
2026.03.04 06:05:12;Balance;;;;;;;;;0.04
2026.03.03 10:08:59;Buy;0.02;BTCUSD;66531.27;0.02;2026.03.03 11:01:28;66795.03;-0.08;;5.27
2026.03.03 06:35:12;Balance;;;;;;;;;0.04
2026.03.02 15:20:47;Sell;0.01;BTCUSD;68686.63;0.01;2026.03.02 16:09:06;69686.63;-0.04;;-10
2026.03.02 03:38:06;Sell;0.01;BTCUSD;66948.83;0.01;2026.03.02 06:43:58;66291.29000000001;-0.04;;6.58
2026.03.02 05:35:12;Balance;;;;;;;;;0.04
2026.02.27 21:40:11;Sell;0.02;XAUUSD;5272;0.02;2026.03.01 23:01:31;5319.58;-0.14;;-95.16
2026.02.28 05:35:33;Balance;;;;;;;;;0.5
2026.02.27 21:28:08;Sell;0.02;XAUUSD;5262.77;0.02;2026.02.27 21:40:11;5272;-0.14;;-18.46
2026.02.27 20:21:02;Sell;0.02;XAUUSD;5256;0.02;2026.02.27 21:37:39;5266.526;-0.14;;-21.05
2026.02.27 19:28:29;Sell;0.02;XAUUSD;5247.5740000000005;0.02;2026.02.27 20:19:21;5256;-0.14;;-16.85
2026.02.27 15:12:03;Sell;0.02;XAUUSD;5238.353;0.02;2026.02.27 15:18:16;5227.4169999999995;-0.14;;21.88
2026.02.27 15:08:15;Sell;0.02;XAUUSD;5233.634;0.02;2026.02.27 15:16:17;5233;-0.14;;1.27
2026.02.27 14:54:36;Buy;0.02;BTCUSD;65878.71;0.02;2026.02.27 15:03:46;65960.59;-0.08;;1.6400000000000001
2026.02.27 13:26:26;Sell;0.02;XAUUSD;5238.986;0.02;2026.02.27 13:30:44;5225;-0.14;;27.97
2026.02.27 13:24:30;Sell;0.02;XAUUSD;5233.425;0.02;2026.02.27 13:30:18;5228.5;-0.14;;9.85
2026.02.27 13:22:58;Sell;0.02;XAUUSD;5229.245;0.02;2026.02.27 13:30:18;5228.5;-0.14;;1.49
2026.02.27 12:25:45;Buy;0.02;BTCUSD;65927.9;0.02;2026.02.27 13:22:41;66037.82;-0.08;;2.2
2026.02.27 12:24:53;Buy;0.02;BTCUSD;65964.99;0.02;2026.02.27 13:03:53;66088.97;-0.08;;2.48
2026.02.27 12:23:25;Buy;0.02;BTCUSD;66032.41;0.02;2026.02.27 13:03:53;66088.97;-0.08;;1.13
2026.02.24 04:46:32;Balance;;;;;;;;;0.12
2026.02.23 23:02:17;Sell;0.02;XAUUSD;5241;0.02;2026.02.23 23:04:22;5248;-0.14;;-14
2026.02.23 20:58:35;Sell;0.02;XAUUSD;5237;0.02;2026.02.23 21:15:40;5229;-0.14;;16
2026.02.23 20:51:31;Sell;0.02;XAUUSD;5230;0.02;2026.02.23 20:58:35;5237;-0.14;;-14
2026.01.30 06:09:44;Balance;;;;;;;;;0.04
2026.01.29 12:41:04;Buy;0.02;BTCUSD;87773.88;0.02;2026.01.29 13:53:51;87829.6;-0.08;;1.11
2026.01.29 07:16:53;Balance;;;;;;;;;0.17
2026.01.28 11:56:56;Sell;0.02;BTCUSD;89912.04000000001;0.02;2026.01.28 12:01:24;89880;-0.08;;0.64
2026.01.28 03:05:04;Sell;0.02;XAUUSD;5238;0.02;2026.01.28 03:06:47;5242;-0.14;;-8
2026.01.28 03:00:52;Sell;0.02;XAUUSD;5234;0.02;2026.01.28 03:05:05;5238;-0.14;;-8
2026.01.28 02:01:54;Sell;0.02;BTCUSD;89269.89;0.02;2026.01.28 03:01:19;89203.6;-0.08;;1.33
2026.01.24 05:11:12;Balance;;;;;;;;;0.04
2026.01.23 13:11:09;Sell;0.02;BTCUSD;89265.84;0.02;2026.01.23 13:22:27;89200;-0.08;;1.32
2026.01.06 06:15:18;Balance;;;;;;;;;0.61
2026.01.05 01:37:39;Sell;0.03;BTCUSD;93230;0.03;2026.01.05 14:43:19;93200;-0.12;;0.9
2026.01.05 05:09:18;Balance;;;;;;;;;0.27
2026.01.05 01:14:41;Sell;0.03;BTCUSD;92930.05;0.03;2026.01.05 01:37:39;93230.85;-0.12;;-9.03
2026.01.05 01:04:07;Sell;0.03;XAUUSD;4414;0.03;2026.01.05 01:05:04;4420;-0.21;;-18
2026.01.05 01:02:25;Sell;0.03;XAUUSD;4408;0.03;2026.01.05 01:04:07;4414;-0.21;;-18
2026.01.05 01:02:06;Sell;0.03;XAUUSD;4402;0.03;2026.01.05 01:02:25;4408;-0.21;;-18
2026.01.05 00:18:12;Sell;0.03;XAUUSD;4381.5;0.03;2026.01.05 01:02:25;4408;-0.21;;-79.5
2026.01.05 00:37:20;Sell;0.03;XAUUSD;4396;0.03;2026.01.05 01:02:02;4402;-0.21;;-18
2026.01.05 00:31:45;Sell;0.03;XAUUSD;4390;0.03;2026.01.05 00:37:20;4396.388;-0.21;;-19.16
2026.01.05 00:21:08;Sell;0.03;XAUUSD;4384.144;0.03;2026.01.05 00:31:45;4390;-0.21;;-17.57
2026.01.05 00:10:00;Sell;0.03;XAUUSD;4375.6;0.03;2026.01.05 00:13:11;4380;-0.21;;-13.2
2026.01.04 19:16:35;Buy;0.03;BTCUSD;91041.1;0.03;2026.01.04 19:21:51;91100;-0.12;;1.77
2026.01.04 06:06:28;Sell;0.03;BTCUSD;91580;0.03;2026.01.04 08:27:44;91205.09;-0.12;;11.25
2026.01.04 04:22:09;Sell;0.03;BTCUSD;91452.2;0.03;2026.01.04 05:22:30;91433.90000000001;-0.12;;0.55
2026.01.04 04:19:53;Sell;0.03;BTCUSD;91389.67;0.03;2026.01.04 04:25:19;91350;-0.12;;1.19
2026.01.03 05:56:15;Balance;;;;;;;;;3.65
2026.01.02 17:15:30;Sell;0.03;BTCUSD;90750;0.03;2026.01.02 17:28:39;90588.34;-0.12;;4.85
2026.01.02 16:34:49;Sell;0.03;BTCUSD;90690.85;0.03;2026.01.02 16:44:40;90070.81;-0.12;;18.61
2026.01.02 16:30:38;Sell;0.03;BTCUSD;90128.75;0.03;2026.01.02 16:44:12;90100;-0.12;;0.86
2026.01.02 16:31:31;Buy;0.03;XAUUSD;4316;0.03;2026.01.02 16:40:22;4321.852;-0.21;;17.56
2026.01.02 16:33:48;Sell;0.03;BTCUSD;90487.43000000001;0.03;2026.01.02 16:39:51;90485.86;-0.12;;0.04
2026.01.02 16:31:10;Sell;0.03;BTCUSD;90342.66;0.03;2026.01.02 16:33:54;90648.63;-0.12;;-9.18
2026.01.02 16:28:13;Sell;0.03;BTCUSD;89973.05;0.03;2026.01.02 16:31:06;90270;-0.12;;-8.91
2026.01.02 16:16:33;Buy;0.03;XAUUSD;4320;0.03;2026.01.02 16:28:00;4322.405;-0.21;;7.22
2026.01.02 16:03:47;Buy;0.03;XAUUSD;4326;0.03;2026.01.02 16:16:33;4320;-0.21;;-18
2026.01.02 16:01:03;Buy;0.03;XAUUSD;4332;0.03;2026.01.02 16:03:42;4326;-0.21;;-18
2026.01.02 15:23:02;Buy;0.03;XAUUSD;4335.505;0.03;2026.01.02 15:25:25;4336;-0.21;;1.48
2026.01.02 15:22:46;Buy;0.03;XAUUSD;4335;0.03;2026.01.02 15:25:25;4336;-0.21;;3
2026.01.02 15:17:57;Buy;0.03;XAUUSD;4335.453;0.03;2026.01.02 15:19:27;4341.311;-0.21;;17.57
2026.01.02 15:11:30;Buy;0.03;XAUUSD;4336.1810000000005;0.03;2026.01.02 15:16:11;4335.9890000000005;-0.21;;-0.57
2026.01.02 15:04:57;Buy;0.03;XAUUSD;4343;0.03;2026.01.02 15:11:26;4336.195;-0.21;;-20.41
2026.01.02 15:04:04;Buy;0.03;XAUUSD;4349;0.03;2026.01.02 15:04:58;4342.567;-0.21;;-19.3
2026.01.02 14:35:57;Buy;0.03;XAUUSD;4351;0.03;2026.01.02 14:46:52;4357.282;-0.21;;18.85
2026.01.02 14:32:06;Buy;0.03;BTCUSD;88670;0.03;2026.01.02 14:43:53;89349.46;-0.12;;20.38
2026.01.02 14:19:17;Buy;0.03;BTCUSD;88713.08;0.03;2026.01.02 14:38:15;89130.68000000001;-0.12;;12.53
2026.01.02 14:16:08;Buy;0.03;BTCUSD;89090.79000000001;0.03;2026.01.02 14:38:15;89130.68000000001;-0.12;;1.2
2026.01.02 14:34:35;Buy;0.03;XAUUSD;4357;0.03;2026.01.02 14:35:57;4351;-0.21;;-18
2026.01.02 14:31:12;Buy;0.03;XAUUSD;4362;0.03;2026.01.02 14:34:35;4356.522;-0.21;;-16.43
2026.01.02 14:18:53;Buy;0.03;BTCUSD;88746.73;0.03;2026.01.02 14:24:31;88746.72;-0.12;;0
2026.01.02 14:18:37;Buy;0.03;BTCUSD;88890.79;0.03;2026.01.02 14:19:06;88682.33;-0.12;;-6.25
2026.01.02 14:17:59;Buy;0.03;BTCUSD;88979.03;0.03;2026.01.02 14:18:45;88778.83;-0.12;;-6.01
2026.01.02 13:59:06;Buy;0.03;XAUUSD;4362.546;0.03;2026.01.02 14:04:02;4369.8060000000005;-0.21;;21.78
2026.01.02 13:57:14;Buy;0.03;XAUUSD;4366.703;0.03;2026.01.02 14:00:02;4366.803;-0.21;;0.3
2026.01.02 13:36:05;Buy;0.03;XAUUSD;4369;0.03;2026.01.02 13:49:54;4370.426;-0.21;;4.28
2026.01.02 13:29:12;Buy;0.03;XAUUSD;4377;0.03;2026.01.02 13:46:28;4377.1;-0.21;;0.3
2026.01.02 13:30:30;Buy;0.03;XAUUSD;4375.119000000001;0.03;2026.01.02 13:45:54;4375.219;-0.21;;0.3
2026.01.02 13:30:57;Buy;0.03;XAUUSD;4373.304;0.03;2026.01.02 13:45:19;4373.404;-0.21;;0.3
2026.01.02 13:32:29;Buy;0.03;XAUUSD;4371.414000000001;0.03;2026.01.02 13:41:20;4371.514;-0.21;;0.3
2026.01.02 13:25:06;Buy;0.03;XAUUSD;4378.821;0.03;2026.01.02 13:25:58;4382.07;-0.21;;9.75
2026.01.02 13:24:16;Buy;0.03;XAUUSD;4381.237;0.03;2026.01.02 13:25:19;4382.019;-0.21;;2.35
2026.01.02 13:24:01;Buy;0.03;XAUUSD;4385;0.03;2026.01.02 13:24:12;4380;-0.21;;-15
2026.01.02 13:13:22;Sell;0.03;XAUUSD;4399;0.03;2026.01.02 13:19:34;4398.9;-0.21;;0.3
2026.01.02 12:46:50;Buy;0.03;XAUUSD;4385.658;0.03;2026.01.02 12:48:03;4387.122;-0.21;;4.4
2026.01.02 12:44:27;Buy;0.03;XAUUSD;4386.745000000001;0.03;2026.01.02 12:45:38;4386.557;-0.21;;-0.57
2026.01.02 10:57:02;Sell;0.03;XAUUSD;4397.878;0.03;2026.01.02 11:20:20;4397.7;-0.21;;0.53
2026.01.02 10:06:57;Sell;0.03;BTCUSD;89600;0.03;2026.01.02 10:15:07;89800;-0.12;;-6
2026.01.02 10:00:51;Sell;0.03;BTCUSD;89400;0.03;2026.01.02 10:06:57;89600;-0.12;;-6
2026.01.02 09:11:27;Sell;0.03;BTCUSD;89200;0.03;2026.01.02 09:48:07;89180;-0.12;;0.6
2026.01.02 08:33:46;Sell;0.03;XAUUSD;4386.5;0.03;2026.01.02 09:00:02;4386.3;-0.21;;0.6
2026.01.02 08:46:48;Sell;0.03;XAUUSD;4395;0.03;2026.01.02 09:00:02;4386.3;-0.21;;26.1
2026.01.02 08:34:31;Sell;0.03;BTCUSD;89002;0.03;2026.01.02 08:54:54;88982.38;-0.12;;0.59
2026.01.02 08:38:55;Sell;0.03;XAUUSD;4389.206;0.03;2026.01.02 08:46:48;4395;-0.21;;-17.38
2026.01.02 08:26:26;Sell;0.03;BTCUSD;89001.77;0.03;2026.01.02 08:33:48;88992.62;-0.12;;0.27
2026.01.02 08:08:37;Sell;0.03;XAUUSD;4385.838;0.03;2026.01.02 08:15:26;4384.2880000000005;-0.21;;4.65
2026.01.02 08:07:27;Sell;0.03;XAUUSD;4385.143;0.03;2026.01.02 08:13:30;4384.372;-0.21;;2.31
2026.01.02 08:07:02;Sell;0.03;XAUUSD;4384.8;0.03;2026.01.02 08:13:29;4384.372;-0.21;;1.28
