Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2026.06.02 21:00:00;Buy Stop;0.01;XAUUSD;4 541.49;;;2026.06.02 22:00:00;4 487.59;;;;cancelled
2026.06.02 19:00:00;Buy Stop;0.01;XAUUSD;4 654.81;4 654.51;4 789.80;2026.06.02 20:00:00;4 492.03;;;;cancelled
2026.06.02 19:00:00;Buy Stop;0.01;XAUUSD;4 541.49;4 541.09;4 548.59;2026.06.02 20:00:00;4 492.02;;;;cancelled
2026.06.02 17:00:00;Buy Stop;0.01;XAUUSD;4 541.49;;;2026.06.02 18:00:00;4 504.26;;;;cancelled
2026.06.02 14:00:00;Buy Stop;0.01;XAUUSD;4 722.54;4 722.24;4 859.49;2026.06.02 15:00:00;4 527.66;;;;cancelled
2026.06.02 12:00:00;Buy Stop;0.01;XAUUSD;4 743.98;4 743.68;4 881.56;2026.06.02 13:00:00;4 530.03;;;;cancelled
2026.06.02 09:00:00;Sell Stop;0.01;XAUUSD;4 288.77;4 289.07;4 164.40;2026.06.02 10:00:00;4 535.88;;;;cancelled
2026.06.02 09:00:00;Sell Stop;0.01;XAUUSD;4 447.78;;;2026.06.02 10:00:00;4 535.87;;;;cancelled
2026.06.01 05:00:00;Sell Stop;0.01;XAUUSD;4 272.31;4 272.61;4 148.41;2026.06.02 08:00:00;4 517.41;;;;cancelled
2026.06.02 06:00:00;Buy Stop;0.01;XAUUSD;4 693.22;4 692.92;4 829.32;2026.06.02 07:00:00;4 499.45;;;;cancelled
2026.06.02 06:00:00;Buy Stop;0.01;XAUUSD;4 541.18;;;2026.06.02 07:00:00;4 499.44;;;;cancelled
2026.06.02 02:00:00;Buy Stop;0.01;XAUUSD;4 695.99;4 695.69;4 832.17;2026.06.02 03:00:00;4 485.03;;;;cancelled
2026.06.02 02:00:00;Buy Stop;0.01;XAUUSD;4 560.25;4 559.85;4 567.35;2026.06.02 03:00:00;4 484.63;;;;cancelled
2026.06.01 22:00:00;Buy Stop;0.01;XAUUSD;4 573.36;4 572.96;4 580.46;2026.06.01 23:00:00;4 481.30;;;;cancelled
