Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2026.05.30 16:00:02;Buy;0.01;BTCUSD;73604.5;0.01;2026.06.01 04:54:30;73231.5;;;-3.73
2026.05.29 20:00:01;Buy;0.01;BTCUSD;73956.5;0.01;2026.05.29 21:45:44;73574.5;;;-3.82
2026.05.26 16:00:01;Buy;0.01;BTCUSD;77067.5;0.01;2026.05.26 16:30:47;76630;;;-4.38
2026.05.25 04:00:01;Buy;0.01;BTCUSD;77098.5;0.01;2026.05.26 03:48:26;76725.5;;;-3.73
2026.05.25 20:00:02;Buy;0.01;BTCUSD;77673.5;0.01;2026.05.25 22:39:37;77277.5;;;-3.96
2026.05.24 16:00:01;Buy;0.01;BTCUSD;77030.5;0.01;2026.05.24 16:56:07;76603;;;-4.28
2026.05.24 00:05:01;Buy;0.01;BTCUSD;77036;0.01;2026.05.24 00:29:56;76657;;;-3.79
2026.05.22 08:00:01;Buy;0.01;BTCUSD;77590.5;0.01;2026.05.22 10:02:11;77216.5;;;-3.74
2026.05.22 00:05:02;Buy;0.01;BTCUSD;77723;0.01;2026.05.22 03:10:58;77400;;;-3.23
2026.05.21 00:05:02;Buy;0.01;BTCUSD;77757;0.01;2026.05.21 01:00:28;77343;;;-4.14
2026.05.20 12:00:01;Buy;0.02;BTCUSD;77387.5;0.02;2026.05.20 16:36:01;76968.5;;;-8.38
2026.05.20 11:02:24;Balance;;;;;;;;;101
2026.05.19 15:11:22;Buy;0.01;BTCUSD;76702.5;0.01;2026.05.19 15:11:38;76702.5;;;0
2026.05.02 04:00:02;Buy;0.03;BTCUSD;78335.5;0.03;2026.05.16 10:12:31;78340.5;;-6.03;0.15
2026.05.03 12:00:01;Buy;0.02;BTCUSD;78408.5;0.02;2026.05.16 10:10:08;78393;;-3.58;-0.31
2026.05.01 08:00:01;Buy;0.03;BTCUSD;77028.5;0.03;2026.05.15 20:00:01;79246.5;;-6.05;66.54
2026.05.14 20:00:01;Buy;0.03;BTCUSD;81904;0.03;2026.05.14 20:18:34;81478.5;;;-12.77
2026.05.01 00:05:02;Buy;0.01;BTCUSD;76538;0.01;2026.05.13 20:00:01;79098;;-1.56;25.6
2026.04.13 20:00:01;Buy;0.03;BTCUSD;72264;0.03;2026.05.12 20:00:01;80015;;-15.67;232.53
2026.05.09 20:00:02;Buy;0.03;BTCUSD;80624;0.03;2026.05.12 18:24:39;80239;;;-11.55
2026.05.11 16:00:01;Buy;0.01;BTCUSD;81056.5;0.01;2026.05.11 17:31:40;80644;;;-4.13
2026.05.11 04:00:01;Buy;0.01;BTCUSD;81489;0.01;2026.05.11 06:01:22;81069.5;;;-4.2
2026.05.10 08:05:39;Buy;0.01;BTCUSD;80748;0.01;2026.05.10 23:49:24;80352;;;-3.96
2026.05.10 12:00:01;Buy;0.01;BTCUSD;80839.5;0.01;2026.05.10 23:49:07;80446.5;;;-3.93
2026.05.10 16:31:03;Buy;0.01;BTCUSD;80964;0.01;2026.05.10 23:48:15;80478;;;-4.86
2026.05.10 16:16:32;Buy;0.02;BTCUSD;80916.5;0.02;2026.05.10 23:48:15;80478;;;-8.77
2026.05.10 20:00:01;Buy;0.02;BTCUSD;81362.5;0.02;2026.05.10 23:32:56;80967.5;;;-7.9
2026.05.04 20:00:01;Buy;0.03;BTCUSD;80073;0.03;2026.05.07 17:38:33;80036.5;;;-1.1
2026.05.05 08:00:01;Buy;0.01;BTCUSD;80884.5;0.01;2026.05.07 16:45:49;80525;;;-3.6
2026.05.06 12:00:01;Buy;0.01;BTCUSD;81984.5;0.01;2026.05.06 17:03:01;81543;;;-4.42
2026.05.04 05:00:02;Buy;0.04;BTCUSD;79896;0.04;2026.05.04 13:03:01;79361;;;-21.4
2026.05.04 04:55:57;Buy;0.04;BTCUSD;79651;0.04;2026.05.04 09:25:20;79627.5;;;-0.94
2026.05.04 08:00:01;Buy;0.03;BTCUSD;80339.5;0.03;2026.05.04 09:05:56;79936.5;;;-12.09
2026.05.03 16:00:01;Buy;0.03;BTCUSD;78778;0.03;2026.05.04 03:17:34;78396;;;-11.46
2026.05.04 00:05:01;Buy;0.01;BTCUSD;78885;0.01;2026.05.04 02:45:03;78509;;;-3.76
2026.05.02 20:00:00;Buy;0.02;BTCUSD;78470.5;0.02;2026.05.03 05:12:55;78143;;;-6.55
2026.04.08 00:05:02;Buy;0.01;BTCUSD;69400;0.01;2026.04.29 20:00:00;75775.5;;-3.4;63.76
2026.04.29 08:00:01;Buy;0.03;BTCUSD;77263.5;0.03;2026.04.29 16:26:55;76868.5;;;-11.85
2026.04.05 20:00:01;Buy;0.01;BTCUSD;67220.5;0.01;2026.04.28 16:00:01;76362.5;;-3.79;91.42
