Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2026.05.14 04:26:31;Sell;0.01;XAUUSD;4697.993;0.01;2026.05.14 04:35:07;4711.778;;;-13.79
2026.05.12 08:05:12;Buy;0.01;XAUUSD;4705.654;0.01;2026.05.12 10:48:18;4690.33;;;-15.32
2026.05.12 06:37:38;Buy;0.1;XAUUSD;4703.789;0.1;2026.05.12 06:46:12;4703.941;;;1.52
2026.05.12 04:21:53;Sell;0.01;XAUUSD;4728.892;0.01;2026.05.12 06:16:25;4701.609;;;27.28
2026.05.11 04:24:10;Buy;0.01;XAUUSD;4673.974;0.01;2026.05.11 05:43:14;4664.217;;;-9.75
2026.05.07 02:40:00;Buy;0.01;XAUUSD;4702.123;0.01;2026.05.07 06:38:32;4739.629;;;37.51
2026.04.30 01:40:48;Buy;0.1;GBPJPY;216.089;0.1;2026.04.30 05:44:39;216.155;;;4.11
2026.04.30 01:33:17;Buy;0.01;GBPJPY;216.085;0.01;2026.04.30 05:44:39;216.155;;;0.44
2026.04.29 03:45:36;Buy;0.1;USDJPY;159.62900000000002;0.1;2026.04.29 11:35:26;159.815;;;11.64
2026.04.29 03:45:11;Buy;0.01;USDJPY;159.63;0.01;2026.04.29 11:35:25;159.815;;;1.16
2026.04.13 02:38:58;Buy;0.1;USDJPY;159.745;0.1;2026.04.13 03:57:41;159.701;;;-2.76
2026.04.13 02:37:56;Buy;0.01;USDJPY;159.74200000000002;0.01;2026.04.13 03:57:40;159.701;;;-0.26
2026.04.06 09:51:45;Buy;0.1;GBPUSD;1.32532;0.1;2026.04.06 09:54:02;1.32474;;;-5.8
2026.04.06 09:49:18;Buy;0.01;GBPUSD;1.3254700000000001;0.01;2026.04.06 09:54:01;1.3247499999999999;;;-0.72
2026.03.17 05:42:10;Buy;0.01;UK100;10338.61;0.01;2026.03.17 05:47:55;10332.960000000001;;;-0.08
2026.03.13 05:20:54;Buy;0.01;XAGUSD;84.459;0.01;2026.03.13 05:35:18;84.069;;;-19.5
2026.03.06 12:31:11;Sell;0.01;XAUUSD;5087.938;0.01;2026.03.06 12:34:07;5085.512000000001;;;2.43
2026.03.03 03:43:42;Buy;0.01;EURGBP;0.8724700000000001;0.01;2026.03.03 07:24:29;0.8736900000000001;;;1.63
2026.02.20 01:28:49;Buy;0.01;XAUUSD;5000.224999999999;0.01;2026.02.20 06:26:30;5023.754;;;23.52
2026.02.13 11:12:41;Sell;0.01;EURUSD;1.1855;0.01;2026.02.13 13:30:01;1.18738;;;-1.88
2026.02.13 11:13:17;Sell;0.05;EURUSD;1.1855600000000002;0.05;2026.02.13 13:30:01;1.18739;;;-9.15
2026.02.10 11:13:39;Buy;0.1;EURUSD;1.1908100000000001;0.1;2026.02.10 12:44:50;1.18988;;;-9.3
2026.02.10 11:13:13;Buy;0.01;EURUSD;1.19086;0.01;2026.02.10 12:44:50;1.18988;;;-0.98
2026.02.10 07:22:21;Buy;0.01;BTCUSD;69026.58;0.01;2026.02.10 09:23:06;69258.35;;;2.31
2026.02.06 12:46:01;Buy;0.05;USDCHF;0.7782000000000001;0.05;2026.02.06 12:54:05;0.77772;;;-3.09
2026.02.06 12:38:27;Sell;0.05;AUDUSD;0.69828;0.05;2026.02.06 12:47:23;0.6982;;;0.4
2026.02.06 12:37:43;Sell;0.01;AUDUSD;0.6983100000000001;0.01;2026.02.06 12:47:22;0.6982;;;0.11
2026.01.08 14:47:05;Buy;0.03;MCD;304.6;0.03;2026.02.05 14:41:27;322.68;;-3.87;54.24
2026.02.05 11:33:36;Buy;10;JP225;54220.1;10;2026.02.05 12:21:24;54168;;;-3.31
2026.02.05 11:31:53;Buy;4;JP225;54245.2;4;2026.02.05 12:21:24;54168;;;-1.96
2026.02.05 11:31:31;Buy;1;JP225;54250.1;1;2026.02.05 12:21:24;54167.2;;;-0.53
2026.02.03 12:16:28;Buy;0.05;EURUSD;1.17921;0.05;2026.02.04 10:26:28;1.1810900000000002;;;9.4
2026.02.04 03:34:18;Buy;0.01;XAUUSD;5056.779;0.01;2026.02.04 04:25:34;5061.247;;;4.47
2026.02.03 06:36:39;Buy;0.04;EURUSD;1.18121;0.04;2026.02.03 07:22:57;1.1814600000000002;;;1
2026.02.03 06:36:12;Buy;0.02;EURUSD;1.18124;0.02;2026.02.03 07:22:56;1.1814600000000002;;;0.44
2026.02.03 05:53:54;Buy;0.02;XAUUSD;4826.333;0.02;2026.02.03 06:10:26;4829.561;;;6.45
2026.01.28 10:20:36;Sell;0.02;XAUUSD;5278.589;0.02;2026.01.28 10:53:00;5276.775000000001;;;3.63
2026.01.24 00:07:48;Balance;;;;;;;;;30
2026.01.15 09:18:20;Balance;;;;;;;;;-30
2026.01.12 03:51:00;Buy;20;JP225;53823.1;20;2026.01.12 05:01:16;53717.1;;;-13.41
2026.01.12 03:50:24;Buy;1;JP225;53838;1;2026.01.12 04:55:32;53761.1;;;-0.49
2026.01.09 11:20:31;Buy;0.01;XAUUSD;4471.775000000001;0.01;2026.01.09 12:33:07;4462.089;;;-9.69
2026.01.07 08:11:10;Sell;10;JP225;51964.100000000006;10;2026.01.07 08:31:32;51918.100000000006;;;2.94
2026.01.07 08:10:27;Sell;1;JP225;51978;1;2026.01.07 08:31:31;51918.600000000006;;;0.38
2026.01.05 05:17:07;Buy;0.01;XAUUSD;4408.76;0.01;2026.01.05 05:29:49;4412.404;;;3.64
2025.12.31 02:09:03;Sell;0.1;AUDJPY;104.70100000000001;0.1;2025.12.31 07:16:18;104.694;;;0.45
2025.12.31 02:07:35;Sell;0.01;AUDJPY;104.709;0.01;2025.12.31 07:16:17;104.694;;;0.1
2025.12.24 09:53:25;Sell;0.1;EURGBP;0.8723400000000001;0.1;2025.12.24 10:00:51;0.87289;;;-7.44
2025.12.24 09:50:22;Sell;0.01;EURGBP;0.8723400000000001;0.01;2025.12.24 09:55:49;0.87274;;;-0.54
2025.12.24 06:57:38;Buy;0.01;XAGUSD;72.28399999999999;0.01;2025.12.24 08:00:58;71.955;;;-16.45
2025.12.23 00:55:04;Buy;0.05;EURJPY;184.402;0.05;2025.12.23 01:02:00;184.22;;;-5.8100000000000005
2025.12.23 00:47:43;Buy;0.01;EURJPY;184.424;0.01;2025.12.23 01:02:00;184.22;;;-1.3
2025.12.22 13:31:41;Buy;0.01;XAGUSD;69.084;0.01;2025.12.22 13:53:52;68.831;;;-12.65
2025.12.22 05:30:10;Buy;0.07;AUDJPY;104.25300000000001;0.07;2025.12.22 07:30:32;104.438;;;8.23
2025.12.22 05:28:59;Buy;0.01;AUDJPY;104.25500000000001;0.01;2025.12.22 07:30:31;104.438;;;1.16
2025.12.18 08:40:21;Buy;0.01;XAUUSD;4327.607;0.01;2025.12.18 12:28:44;4319.577;;;-8.03
2025.12.17 01:52:58;Buy;0.05;BTCUSD;87559.07;0.05;2025.12.17 02:16:10;87169.89;;;-19.46
2025.12.15 09:07:30;Sell;0.1;AUDUSD;0.6649600000000001;0.1;2025.12.15 12:56:28;0.66528;;;-3.2
2025.12.15 09:06:14;Sell;0.01;AUDUSD;0.6649700000000001;0.01;2025.12.15 12:56:28;0.66528;;;-0.31
2025.12.15 04:05:35;Buy;0.07;EURUSD;1.1734200000000001;0.07;2025.12.15 08:31:23;1.17345;;;0.21
2025.12.15 04:00:09;Buy;0.01;EURUSD;1.17343;0.01;2025.12.15 08:31:22;1.17345;;;0.02
2025.12.12 07:19:05;Buy;0.2;AUDUSD;0.66626;0.2;2025.12.12 07:22:44;0.66612;;;-2.8
2025.12.12 04:37:25;Buy;0.01;XAUUSD;4266.975;0.01;2025.12.12 06:04:40;4277.991;;;11.01
2025.12.05 06:50:36;Balance;;;;;;;;;1000
