Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2026.06.01 13:38:28;Sell;0.01;BTCUSD;72586.82;0.01;2026.06.01 14:59:46;72443.64;;;1.43
2026.06.01 09:23:16;Sell;0.01;BTCUSD;73212.52;0.01;2026.06.01 09:49:21;73118.23;;;0.95
2026.05.28 17:47:10;Sell;0.01;XAUUSD+;4472.77;0.01;2026.05.28 17:58:00;4462.9;-0.06;;9.87
2026.05.28 17:47:21;Sell;0.01;XAUUSD+;4469.17;0.01;2026.05.28 17:58:00;4462.9;-0.06;;6.27
2026.05.28 17:23:04;Buy;0.01;BTCUSD;73162.44;0.01;2026.05.28 17:46:42;72692.87;;;-4.6899999999999995
2026.05.28 17:19:03;Buy;0.01;BTCUSD;73575.38;0.01;2026.05.28 17:22:38;73175.38;;;-4
2026.05.28 17:05:35;Sell;0.01;BTCUSD;72693.3;0.01;2026.05.28 17:14:05;73153.01;;;-4.6
2026.05.28 06:17:05;Sell;0.01;BTCUSD;74089.16;0.01;2026.05.28 06:35:54;73562.59;;;5.26
2026.05.28 06:17:18;Sell;0.01;BTCUSD;74082.57;0.01;2026.05.28 06:35:54;73562.59;;;5.2
2026.05.28 06:19:05;Sell;0.01;BTCUSD;73775.84;0.01;2026.05.28 06:35:54;73563.29;;;2.13
2026.05.28 04:17:53;Sell;0.01;BTCUSD;74166.99;0.01;2026.05.28 06:18:24;73615.87;;;5.51
2026.05.28 01:15:40;Sell;0.01;BTCUSD;74265.29;0.01;2026.05.28 01:40:22;74665.29;;;-4
2026.05.28 00:40:41;Sell;0.01;BTCUSD;74601.79;0.01;2026.05.28 00:44:36;74602.04;;;0
2026.05.27 20:56:22;Sell;0.01;BTCUSD;74751.05;0.01;2026.05.27 23:02:34;75160.88;;;-4.1
2026.05.27 16:25:37;Sell;0.01;BTCUSD;75265.53;0.01;2026.05.27 16:30:53;75254.28;;;0.12
2026.05.27 15:22:39;Buy;0.01;BTCUSD;76103.26;0.01;2026.05.27 15:58:26;75696.77;;;-4.06
2026.05.27 07:31:11;Sell;0.01;BTCUSD;75357.93;0.01;2026.05.27 09:05:33;75757.93;;;-4
2026.05.27 01:13:03;Sell;0.01;BTCUSD;75722.61;0.01;2026.05.27 06:57:00;75705.51;;;0.17
2026.05.26 20:26:20;Sell;0.01;BTCUSD;76087.5;0.01;2026.05.26 20:30:24;76046.57;;;0.41
2026.05.26 18:03:37;Sell;0.01;BTCUSD;76682.57;0.01;2026.05.26 18:23:13;76671.49;;;0.12
2026.05.26 17:18:27;Buy;0.01;BTCUSD;77681.47;0.01;2026.05.26 17:26:26;77932.44;;;2.51
2026.05.26 13:27:11;Buy;0.01;BTCUSD;77054.41;0.01;2026.05.26 13:46:23;77425.84;;;3.7199999999999998
2026.05.25 23:42:20;Sell;0.01;BTCUSD;77241.68;0.01;2026.05.26 01:39:09;77186.09;;;0.56
2026.05.25 17:46:42;Buy;0.01;BTCUSD;77699.47;0.01;2026.05.25 18:14:15;77762.26;;;0.63
2026.05.25 05:49:04;Balance;;;;;;;;;200
