Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2026.05.25 17:15:04;Buy;0.24;BTCUSD;77500.27;0.24;2026.05.25 18:31:03;77574.89;;;15.38
2026.05.24 13:30:03;Buy;0.17;BTCUSD;77226.04;0.17;2026.05.24 17:12:20;76566.38;;;-96.67
2026.05.23 14:45:09;Sell;0.41;BTCUSD;74784.05;0.41;2026.05.23 16:54:21;75253.27;;;-165.8
2026.05.19 16:15:03;Sell;0.19;BTCUSD;76839.04;0.19;2026.05.19 17:48:28;76165.17;;;110.41
2026.05.18 21:15:09;Sell;0.15;BTCUSD;76399.42;0.15;2026.05.19 03:21:41;77410.48;;;-130.13
2026.05.15 21:30:07;Sell;0.16;BTCUSD;79272.27;0.16;2026.05.16 09:50:22;78469.97;;;110.41
2026.05.15 00:19:10;Buy;0.18;BTCUSD;81277.98;0.18;2026.05.15 08:33:07;80499.87;;;-120.27
2026.05.05 21:15:06;Buy;0.14;BTCUSD;81578.37;0.14;2026.05.06 12:48:18;81762.75;;;21.93
2026.05.06 02:08:23;Balance;;;;;;;;;-8.96
2026.05.03 02:08:43;Balance;;;;;;;;;-7.36
2026.05.01 20:45:04;Buy;0.12;BTCUSD;78456.71;0.12;2026.05.03 01:24:04;78640.02;;;18.76
2026.05.02 02:08:19;Balance;;;;;;;;;-7.31
2026.05.01 11:00:11;Buy;0.21;BTCUSD;77119.28;0.21;2026.05.01 12:39:54;77255.56;;;24.39
2026.04.30 02:30:04;Sell;0.19;BTCUSD;75761.38;0.19;2026.04.30 08:35:02;75651.8;;;17.85
2026.04.28 22:15:08;Sell;0.25;BTCUSD;76062.49;0.25;2026.04.29 06:16:54;76699.55;;;-136.01
2026.04.28 08:45:08;Sell;0.17;BTCUSD;76856.21;0.17;2026.04.28 10:40:13;76853.63;;;0.38
2026.04.27 22:30:08;Sell;0.2;BTCUSD;76604.93;0.2;2026.04.28 02:54:51;77438.96;;;-142.28
2026.04.26 16:45:02;Buy;0.28;BTCUSD;77982.44;0.28;2026.04.26 22:13:53;78398.94;;;99.49
2026.04.21 04:00:06;Buy;0.19;BTCUSD;76060.06;0.19;2026.04.21 11:47:55;76866.37;;;130.23
2026.04.20 08:15:05;Sell;0.24;BTCUSD;74324.83;0.24;2026.04.20 10:20:52;75022.92;;;-142.35
2026.04.16 08:30:06;Buy;0.17;BTCUSD;75094.9;0.17;2026.04.16 16:52:14;74119.58;;;-140.84
2026.04.14 06:45:02;Buy;0.22;BTCUSD;74477.1;0.22;2026.04.14 10:32:04;74596.84;;;22.35
2026.04.13 05:15:07;Sell;0.19;BTCUSD;71010.83;0.19;2026.04.13 12:00:21;70731.27;;;45.45
2026.04.10 23:39:44;Buy;0.17;BTCUSD;73081.59;0.17;2026.04.11 23:12:42;73494.71;;;59.9
2026.04.11 02:08:27;Balance;;;;;;;;;-8.12
2026.04.10 08:53:10;Buy;0.19;BTCUSD;72134.2;0.19;2026.04.10 10:54:38;71449.78;;;-111.31
2026.04.08 06:30:06;Buy;0.13;BTCUSD;71470.05;0.13;2026.04.08 16:07:31;72611.83;;;126.71
2026.04.06 07:45:01;Buy;0.17;BTCUSD;69184.22;0.17;2026.04.06 12:19:23;69919.13;;;108.12
2026.03.31 08:30:06;Buy;0.15;BTCUSD;67631.93;0.15;2026.03.31 11:45:40;66684.3;;;-123.91
2026.03.30 01:15:04;Sell;0.17;BTCUSD;66282.01;0.17;2026.03.30 01:45:18;65235.43;;;154.84
2026.03.27 01:30:04;Sell;0.11;BTCUSD;68724.03;0.11;2026.03.27 11:38:15;67692.07;;;98.52
2026.03.22 07:30:04;Sell;0.12;BTCUSD;69260.48;0.12;2026.03.22 11:59:09;68825.01;;;45.16
2026.03.19 03:45:02;Sell;0.13;BTCUSD;71057.55;0.13;2026.03.19 10:10:30;70210;;;96.07
2026.03.18 08:15:07;Buy;0.18;BTCUSD;74293.74;0.18;2026.03.18 14:29:45;73605.34;;;-107.44
2026.03.17 02:08:36;Balance;;;;;;;;;-3.15
2026.03.16 20:45:01;Buy;0.08;BTCUSD;73891.95;0.08;2026.03.17 02:04:28;74444.19;;;38.43
2026.03.15 04:04:33;Balance;;;;;;;;;2000
2026.03.15 04:04:32;Credit;;;;;;;;;500
