Time;Type;Volume;Symbol;Price;Volume;Time;Price;Commission;Swap;Profit
2026.05.16 07:30:00;Buy;1.66;BTCUSD;79008.44;1.66;2026.05.16 07:33:13;78861.33;;;-244.2
2026.05.16 07:30:00;Buy;1.68;BTCUSD;79008.44;1.68;2026.05.16 07:33:13;78861.33;;;-247.14
2026.05.16 04:30:00;Buy;1.65;BTCUSD;78995.41;1.65;2026.05.16 04:58:56;79129.85;;;221.83
2026.05.16 03:40:00;Sell;1.43;BTCUSD;79165.15;1.43;2026.05.16 03:51:07;79051.04;;;163.18
2026.05.15 15:15:00;Buy;0.21;BTCUSD;80393.97;0.21;2026.05.15 16:39:10;79266.16;;;-236.84
2026.05.15 16:05:00;Buy;0.41;BTCUSD;80143.1;0.41;2026.05.15 16:37:30;79557.26;;;-240.19
2026.05.15 12:45:00;Buy;0.18;BTCUSD;80412.38;0.18;2026.05.15 14:45:00;80615.28;;;36.52
2026.05.13 04:15:00;Sell;0.42;BTCUSD;80934.69;0.42;2026.05.13 07:15:00;81168.49;;;-98.2
2026.05.13 02:45:00;Buy;1;BTCUSD;80512.18;1;2026.05.13 03:18:50;80563.58;;;51.4
2026.05.11 15:00:01;Sell;0.2;BTCUSD;81175.46;0.2;2026.05.11 16:34:12;80886.07;;;57.88
2026.05.09 18:40:00;Sell;0.71;BTCUSD;80517.66;0.71;2026.05.09 20:25:52;80852.68;;;-237.86
2026.05.09 18:15:00;Buy;1.02;BTCUSD;80302.72;1.02;2026.05.09 18:17:52;80357.14;;;55.51
2026.05.09 15:30:00;Sell;1.19;BTCUSD;80390.9;1.19;2026.05.09 15:32:10;80359.78;;;37.03
2026.05.09 11:00:00;Buy;0.96;BTCUSD;80225.64;0.96;2026.05.09 11:02:29;80312.97;;;83.84
2026.05.09 05:15:00;Sell;0.62;BTCUSD;80429.26;0.62;2026.05.09 08:15:00;80373.7;;;34.45
2026.05.09 05:05:00;Sell;0.73;BTCUSD;80408.47;0.73;2026.05.09 08:05:01;80366.88;;;30.36
2026.05.09 04:35:00;Sell;1.12;BTCUSD;80355.21;1.12;2026.05.09 06:23:52;80576.76;;;-248.14
2026.05.09 04:15:00;Sell;1.06;BTCUSD;80313.57;1.06;2026.05.09 06:23:51;80572.47;;;-274.43
2026.05.08 13:45:00;Sell;0.35;BTCUSD;80140.35;0.35;2026.05.08 16:14:41;79637.98;;;175.83
2026.05.08 14:00:00;Sell;0.12;BTCUSD;80194.96;0.12;2026.05.08 16:00:00;80030.84;;;19.69
2026.05.08 13:45:00;Sell;0.34;BTCUSD;80140.35;0.34;2026.05.08 15:45:00;80216.83;;;-26
