Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
,10/29/2025 20:01,10/29/2025 20:36,XAUUSD,Sell,0.100,0.00000,3956.54000,3981.84000,3956.54000,0.0000,0.0000,2530.0,253.00,0.08,"[tp 3956.54]",0,00:00:35:38,100.0,35m,1799.0,0.00,4329.0,432.90000000000003,0.0,0.0,100.0,58.4,-1799.00,-179.90
,10/29/2025 19:29,10/29/2025 20:13,XAUUSD,Sell,0.100,0.00000,0.00000,3986.92000,3986.46000,0.0000,0.0000,46.0,4.60,0.00,"",0,00:00:44:03,100.0,44m,5809.0,0.00,5855.0,585.5,0.0,0.0,100.0,0.8,-5809.00,-580.90
,10/27/2025 16:17,10/29/2025 20:04,XAUUSD,Sell,0.150,0.00000,0.00000,3994.06000,3993.63000,0.0000,0.0000,43.0,6.45,0.00,"",0,02:03:47:48,69.6,1d 12h ,13169.0,0.36,9711.0,1456.6499999999999,-3458.0,-518.6999999999999,73.7,26.6,-9668.00,-1450.20
,10/27/2025 16:08,10/29/2025 20:03,XAUUSD,Sell,0.150,0.00000,0.00000,4001.74000,3995.00000,0.0000,0.0000,674.0,101.10,0.03,"",0,02:03:55:02,79.4,1d 17h ,13169.0,0.26,10479.0,1571.85,-2690.0,-403.5,79.6,25.5,-9805.00,-1470.75
,10/29/2025 15:34,10/29/2025 20:02,XAUUSD,Sell,0.150,0.00000,0.00000,4009.23000,4002.09000,0.0000,0.0000,714.0,107.10,0.03,"",0,00:04:27:52,100.0,4h 27m,7372.0,0.00,8086.0,1212.8999999999999,0.0,0.0,100.0,8.8,-7372.00,-1105.80
,10/29/2025 13:28,10/29/2025 16:03,XAUUSD,Sell,0.150,4017.82000,0.00000,4019.84000,4018.13000,0.0000,0.0000,171.0,25.65,0.01,"[sl 4017.82]",0,00:02:34:58,96.8,2h 30m,2611.0,0.02,2782.0,417.3,-50.0,-7.5,98.2,7.8,-2611.00,-391.65
,10/22/2025 14:31,10/29/2025 10:41,XAUUSD,Sell,0.150,0.00000,0.00000,4017.46000,4008.79000,0.0000,0.0000,867.0,130.05,0.04,"",0,06:20:09:57,26.6,1d 19h ,13162.0,1.09,12051.0,1807.6499999999999,-13162.0,-1974.3,47.8,55.6,-11184.00,-1677.60
,10/27/2025 13:11,10/29/2025 10:41,XAUUSD,Sell,0.150,0.00000,0.00000,4021.92000,4009.68000,0.0000,0.0000,1224.0,183.60,0.06,"",0,01:21:29:58,96.9,1d 20h ,13795.0,0.13,13185.0,1977.75,-1753.0,-262.95,88.3,19.9,-11961.00,-1794.15
,10/27/2025 16:24,10/29/2025 08:48,XAUUSD,Sell,0.150,0.00000,0.00000,3987.34000,3983.00000,0.0000,0.0000,434.0,65.10,0.02,"",0,01:16:23:59,73.0,1d 5h ,12112.0,0.31,9727.0,1459.05,-3055.0,-458.25,76.1,27.3,-9293.00,-1393.95
,10/22/2025 14:27,10/29/2025 08:48,XAUUSD,Sell,0.150,0.00000,0.00000,4026.07000,3983.11000,0.0000,0.0000,4296.0,644.40,0.19,"",0,06:18:20:37,27.4,1d 20h ,13365.0,0.95,12912.0,1936.8,-12301.0,-1845.1499999999999,51.2,65.8,-8616.00,-1292.40
,10/27/2025 12:31,10/29/2025 08:14,XAUUSD,Sell,0.150,0.00000,0.00000,4029.81000,3968.80000,0.0000,0.0000,6101.0,915.15,0.28,"",0,01:19:43:12,97.8,1d 18h ,11987.0,0.12,13974.0,2096.1,-1742.0,-261.3,88.9,49.9,-7873.00,-1180.95
,10/22/2025 14:17,10/29/2025 08:14,XAUUSD,Sell,0.150,0.00000,0.00000,4033.20000,3968.70000,0.0000,0.0000,6450.0,967.50,0.29,"",0,06:17:56:31,27.9,1d 21h ,13365.0,0.85,13625.0,2043.75,-11588.0,-1738.2,54.0,71.5,-7175.00,-1076.25
,10/27/2025 10:55,10/29/2025 08:13,XAUUSD,Sell,0.150,0.00000,0.00000,4037.05000,3969.18000,0.0000,0.0000,6787.0,1018.05,0.31,"",0,01:21:18:27,98.4,1d 20h ,11987.0,0.07,14698.0,2204.7,-1018.0,-152.7,93.5,49.7,-7911.00,-1186.65
,10/27/2025 11:09,10/29/2025 05:38,XAUUSD,Sell,0.150,0.00000,0.00000,4038.96000,3970.56000,0.0000,0.0000,6840.0,1026.00,0.31,"",0,01:18:28:56,98.5,1d 17h ,9153.0,0.06,14889.0,2233.35,-827.0,-124.05,94.7,48.8,-8049.00,-1207.35
,10/27/2025 14:53,10/29/2025 05:38,XAUUSD,Sell,0.100,0.00000,0.00000,4041.00000,3970.97000,0.0000,0.0000,7003.0,700.30,0.21,"",0,01:14:44:53,100.0,1d 14h ,9153.0,0.00,15093.0,1509.3000000000002,0.0,0.0,100.0,46.4,-8090.00,-809.00
,10/27/2025 17:00,10/29/2025 04:14,XAUUSD,Sell,0.150,0.00000,0.00000,3979.16000,3966.81000,0.0000,0.0000,1235.0,185.25,0.06,"",0,01:11:14:18,68.1,23h 59m,9153.0,0.43,8909.0,1336.35,-3873.0,-580.9499999999999,69.7,40.0,-7674.00,-1151.10
,10/29/2025 02:24,10/29/2025 04:14,XAUUSD,Sell,0.100,0.00000,0.00000,3970.19000,3967.54000,0.0000,0.0000,265.0,26.50,0.01,"",0,00:01:50:02,96.4,1h 46m,2417.0,0.09,2219.0,221.9,-198.0,-19.8,91.8,19.2,-1954.00,-195.40
,10/27/2025 06:17,10/28/2025 17:53,XAUUSD,Sell,0.100,0.00000,0.00000,4054.71000,3969.73000,0.0000,0.0000,8498.0,849.80,0.26,"",0,01:11:36:02,93.3,1d 9h ,7966.0,0.17,16464.0,1646.4,-2833.0,-283.3,85.3,58.7,-7966.00,-796.60
,10/24/2025 11:32,10/28/2025 17:49,XAUUSD,Sell,0.050,0.00000,0.00000,4055.90000,3965.97000,0.0000,0.0000,8993.0,449.65,0.14,"",0,04:06:17:32,32.4,1d 9h ,8053.0,0.49,16583.0,829.1500000000001,-8053.0,-402.65000000000003,67.3,69.2,-7590.00,-379.50
,10/28/2025 17:21,10/28/2025 17:48,XAUUSD,Buy,0.250,0.00000,0.00000,3959.06000,3966.07000,0.0000,0.0000,701.0,175.25,0.05,"",0,00:00:27:09,80.0,21m,802.0,0.23,701.0,175.25,-160.0,-40.0,81.4,100.0,0.00,0.00
,10/22/2025 16:30,10/28/2025 17:11,XAUUSD,Sell,0.100,0.00000,0.00000,4050.53000,3958.24000,0.0000,0.0000,9229.0,922.90,0.28,"",0,06:00:41:49,22.8,1d 8h ,9944.0,0.64,15358.0,1535.8000000000002,-9855.0,-985.5,60.9,75.7,-6129.00,-612.90
,10/28/2025 07:40,10/28/2025 17:03,XAUUSD,Sell,0.150,0.00000,0.00000,3961.45000,3952.96000,0.0000,0.0000,849.0,127.35,0.04,"",0,00:09:22:39,91.1,8h 32m,7583.0,0.06,7138.0,1070.7,-445.0,-66.75,94.1,17.1,-6289.00,-943.35
