Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
02/28/2015 23:59,,,Withdrawal,0.010,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,-27.54,0,"Shrink#2015-02 Trading",0,00:00:00:00,,,,,,,,,,,,
01/31/2015 23:59,,,Deposit,0.010,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,193.51,0,"Shrink#2015-01 Trading",0,00:00:00:00,,,,,,,,,,,,
12/31/2014 23:59,,,Deposit,0.010,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,133.23,0,"Shrink#2014-12 Trading",0,00:00:00:00,,,,,,,,,,,,
11/30/2014 23:59,,,Deposit,0.010,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,72.32,0,"Shrink#2014-11 Trading",0,00:00:00:00,,,,,,,,,,,,
10/31/2014 23:59,,,Withdrawal,0.010,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,-13.02,0,"Shrink#2014-10 Trading",0,00:00:00:00,,,,,,,,,,,,
09/30/2014 23:59,,,Withdrawal,0.010,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,-101.24,0,"Shrink#2014-09 Trading",0,00:00:00:00,,,,,,,,,,,,
08/31/2014 23:59,,,Withdrawal,0.010,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,-72.04,0,"Shrink#2014-08 Trading",0,00:00:00:00,,,,,,,,,,,,
07/31/2014 23:59,,,Deposit,0.010,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,63.34,0,"Shrink#2014-07 Trading",0,00:00:00:00,,,,,,,,,,,,
07/08/2014 15:33,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,1085.96,0,"OT-DP(325863)-D",0,00:00:00:00,,,,,,,,,,,,

Open Trades
Open Date,Symbol,Action,Lots,Open Price,TP,SL,Profit,Pips,Swap
10/06/2023 17:24,NOKSEK,Buy,0.030,1.0048,0.0,0.0,-2.2,-67.0,-21.35
01/23/2025 18:17,NOKSEK,Buy,0.020,0.9781,0.0,0.0,4.33,200.0,-8.83
03/03/2025 17:27,NOKSEK,Buy,0.020,0.95,0.0,0.0,10.41,481.0,-8.41
06/19/2025 07:53,NOKSEK,Buy,0.050,0.968,0.0,0.0,16.25,301.0,-13.92
07/08/2025 12:31,EURJPY,Sell,0.010,171.612,0.0,0.0,-86.83,-1383.8,-43.96
09/26/2025 10:30,EURJPY,Sell,0.010,175.0,0.0,0.0,-65.57,-1045.0,-32.46
11/17/2025 17:56,EURJPY,Sell,0.010,180.003,0.0,0.0,-34.18,-544.7,-25.59
01/13/2026 04:46,EURJPY,Sell,0.010,185.0,0.0,0.0,-2.82,-45.0,-18.1

Open Orders
Open Date,Symbol,Action,Lots,Open Price,TP,SL
04/09/2025 14:11,EURHUF,Sell Limit,0.020,420.0,0.00000,0.00000
04/09/2025 14:11,EURHUF,Sell Limit,0.020,425.0,0.00000,0.00000
04/09/2025 14:12,EURHUF,Sell Limit,0.020,415.0,0.00000,0.00000
07/29/2025 23:49,EURHUF,Sell Limit,0.020,405.0,0.00000,0.00000
07/29/2025 23:49,EURHUF,Sell Limit,0.020,410.0,0.00000,0.00000
11/18/2025 14:57,EURHUF,Sell Limit,0.020,400.0,0.00000,0.00000
04/09/2026 12:53,EURHUF,Sell Limit,0.050,385.0,0.00000,0.00000
04/09/2026 12:53,EURHUF,Sell Limit,0.050,390.0,0.00000,0.00000
04/09/2026 12:53,EURHUF,Sell Limit,0.050,395.0,0.00000,0.00000
04/09/2026 12:53,EURHUF,Sell Limit,0.050,380.0,0.00000,0.00000
04/14/2026 15:44,EURHUF,Sell Limit,0.030,375.0,0.00000,0.00000

