Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
03/14/2025 03:59,03/14/2025 04:15,EURGBP,Sell,0.020,0.84133,0.83493,0.83813,0.83773,-0.1100,0.0000,4.0,0.92,0.33,7199174,00:00:16:01,93.8,15m,0.2,0.03,4.0,1.04,-0.1,-0.026000000000000002,97.6,100.0,0.00,0.00
03/12/2025 03:58,03/12/2025 04:39,GBPCAD,Buy,0.020,1.86330,1.86970,1.86650,1.86783,-0.1100,0.0000,13.3,1.73,0.62,7199174,00:00:41:01,100.0,41m,4.8,0.07,15.2,2.128,0.0,0.0,100.0,87.5,-1.90,-0.27
03/12/2025 03:59,03/12/2025 04:28,CADCHF,Sell,0.020,0.61559,0.60919,0.61239,0.61178,-0.1100,0.0000,6.1,1.27,0.46,7199174,00:00:29:10,100.0,29m,3.2,0.13,7.6,1.748,0.0,0.0,100.0,80.3,-1.50,-0.35
03/11/2025 03:56,03/11/2025 08:07,EURUSD,Sell,0.020,1.08827,1.08187,1.08507,1.08512,-0.1100,0.0000,-0.5,-0.21,-0.08,7199174,00:04:11:29,28.7,1h 12m,14.9,0.76,14.4,2.8800000000000003,-10.9,-2.18,56.9,41.1,-14.90,-2.98
03/11/2025 03:55,03/11/2025 06:07,USDCHF,Buy,0.020,0.87495,0.88135,0.87815,0.87870,-0.1100,0.0000,5.5,1.14,0.41,7199174,00:02:12:15,90.3,1h 59m,9.8,0.49,15.3,3.519,-7.5,-1.725,67.1,57.0,-9.80,-2.25
03/11/2025 03:57,03/11/2025 06:01,EURGBP,Sell,0.020,0.84529,0.83889,0.84209,0.84216,-0.1100,0.0000,-0.7,-0.29,-0.10,7199174,00:02:04:14,36.3,45m,3.7,1.13,3.0,0.78,-3.4,-0.884,46.9,42.2,-3.70,-0.96
03/07/2025 02:55,03/07/2025 05:38,GBPCAD,Sell,0.020,1.84524,1.83884,1.84204,1.84374,-0.1100,0.0000,-17.0,-2.48,-0.89,7199174,00:02:42:27,40.5,1h 5m,23.4,2.66,6.4,0.8960000000000001,-17.0,-2.3800000000000003,27.4,0.0,-23.40,-3.28
03/07/2025 02:55,03/07/2025 03:08,USDCAD,Sell,0.020,1.43302,1.42662,1.42982,1.42923,-0.1100,0.0000,5.9,0.72,0.26,7199174,00:00:13:10,85.8,11m,2.7,0.17,6.0,0.8400000000000001,-1.0,-0.14,85.7,98.6,-0.10,-0.01
03/04/2025 02:55,03/04/2025 05:27,EURGBP,Sell,0.020,0.82905,0.82265,0.82585,0.82586,-0.1100,0.0000,-0.1,-0.13,-0.05,7199174,00:02:32:08,21.8,33m,3.8,2.17,1.2,0.24,-2.6,-0.52,31.6,65.8,-1.30,-0.26
02/28/2025 02:55,02/28/2025 06:22,CADCHF,Buy,0.020,0.61921,0.62561,0.62241,0.62239,-0.1100,0.0000,-0.2,-0.15,-0.05,7199174,00:03:27:34,19.8,41m,7.3,1.70,2.7,0.54,-4.6,-0.9199999999999999,37.0,60.3,-2.90,-0.58
02/28/2025 02:55,02/28/2025 03:31,GBPCAD,Sell,0.020,1.82356,1.81716,1.82036,1.81938,-0.1100,0.0000,9.8,1.24,0.45,7199174,00:00:36:15,100.0,36m,2.7,0.10,10.0,1.4000000000000001,0.0,0.0,100.0,98.0,-0.20,-0.03
02/18/2025 02:54,02/18/2025 06:38,EURUSD,Buy,0.020,1.04431,1.05071,1.04751,1.04571,-0.1100,0.0000,-18.0,-3.71,-1.32,7199174,00:03:44:33,0.9,2m,18.1,181.82,0.1,0.020000000000000004,-18.0,-3.6,0.6,0.0,-18.10,-3.62
02/18/2025 02:56,02/18/2025 05:30,GBPUSD,Buy,0.020,1.25793,1.26433,1.26113,1.26077,-0.1100,0.0000,-3.6,-0.83,-0.29,7199174,00:02:34:45,0.0,0s,11.5,11.51,0.0,0.0,-11.5,-2.3000000000000003,0.0,68.7,-3.60,-0.72
02/18/2025 02:57,02/18/2025 04:35,USDCAD,Sell,0.020,1.42277,1.41637,1.41957,1.41926,-0.1100,0.0000,3.1,0.33,0.12,7199174,00:01:38:57,18.4,18m,12.3,3.38,3.2,0.44800000000000006,-10.8,-1.5120000000000002,22.9,99.3,-0.10,-0.01
02/04/2025 02:55,02/04/2025 03:35,EURGBP,Buy,0.020,0.82718,0.83358,0.83038,0.83085,-0.1100,0.0000,4.7,1.06,0.38,7199174,00:00:40:55,97.6,39m,1.8,0.21,4.8,1.2,0.0,0.0,100.0,97.9,-0.10,-0.02
01/31/2025 02:59,01/31/2025 06:45,EURGBP,Buy,0.020,0.83333,0.83973,0.83653,0.83642,-0.1100,0.0000,-1.1,-0.39,-0.14,7199174,00:03:45:44,12.4,27m,4.4,4.50,0.8,0.2,-3.6,-0.9,18.2,56.8,-1.90,-0.48
01/29/2025 02:55,01/29/2025 04:31,EURGBP,Sell,0.020,0.84174,0.83534,0.83854,0.83824,-0.1100,0.0000,3.0,0.63,0.22,7199174,00:01:36:43,53.7,51m,2.0,0.61,3.3,0.825,-2.0,-0.5,62.3,94.3,-0.30,-0.07
01/17/2025 02:54,01/17/2025 05:24,EURUSD,Sell,0.020,1.03382,1.02742,1.03062,1.03002,-0.1100,0.0000,6.0,1.09,0.39,7199174,00:02:29:36,57.4,1h 25m,6.2,0.45,6.0,1.2000000000000002,-2.7,-0.54,69.0,100.0,0.00,0.00
01/17/2025 02:55,01/17/2025 04:33,EURGBP,Sell,0.020,0.84553,0.83913,0.84233,0.84196,-0.1100,0.0000,3.7,0.80,0.29,7199174,00:01:38:40,62.7,1h 1m,2.2,0.23,4.3,1.075,-1.0,-0.25,81.1,88.7,-0.60,-0.15
01/17/2025 02:55,01/17/2025 04:00,USDCAD,Sell,0.020,1.44329,1.43689,1.44009,1.43970,-0.1100,0.0000,3.9,0.43,0.15,7199174,00:01:04:57,87.7,56m,5.1,0.30,4.0,0.56,-1.2,-0.168,76.9,98.1,-0.10,-0.01
01/15/2025 02:55,01/15/2025 05:49,USDCAD,Sell,0.020,1.43886,1.43246,1.43566,1.43533,-0.1100,0.0000,3.3,0.35,0.13,7199174,00:02:54:13,69.0,2h 0m,8.4,0.53,5.5,0.77,-2.9,-0.406,65.5,73.8,-2.20,-0.31
01/14/2025 02:55,01/14/2025 05:07,USDCAD,Sell,0.020,1.44127,1.43487,1.43807,1.43775,-0.1100,0.0000,3.2,0.34,0.12,7199174,00:02:12:34,37.9,50m,12.2,1.26,5.4,0.7560000000000001,-6.8,-0.9520000000000001,44.3,82.0,-2.20,-0.31
01/08/2025 02:57,01/08/2025 06:04,CADCHF,Sell,0.020,0.63659,0.63019,0.63339,0.63365,-0.1100,0.0000,-2.6,-0.68,-0.24,7199174,00:03:06:54,9.7,18m,6.8,3.53,1.5,0.33,-5.3,-1.166,22.1,39.7,-4.10,-0.90
01/08/2025 02:57,01/08/2025 05:26,GBPCAD,Buy,0.020,1.78835,1.79475,1.79155,1.79126,-0.1100,0.0000,-2.9,-0.52,-0.19,7199174,00:02:28:38,1.4,2m,14.6,29.24,0.5,0.07,-14.6,-2.044,3.3,77.5,-3.40,-0.48
01/08/2025 02:59,01/08/2025 05:17,EURGBP,Sell,0.020,0.83236,0.82596,0.82916,0.82916,-0.1100,0.0000,0.0,-0.11,-0.04,7199174,00:02:17:21,33.4,45m,2.0,1.20,1.0,0.0,-1.2,-0.0,45.5,54.5,-1.00,0.00
01/08/2025 02:57,01/08/2025 04:07,USDCAD,Buy,0.020,1.43261,1.43901,1.43581,1.43451,-0.1100,0.0000,-13.0,-1.92,-0.68,7199174,00:01:10:09,0.0,0s,13.3,13.32,0.0,0.0,-13.3,-1.8620000000000003,0.0,2.3,-13.00,-1.82
12/20/2024 02:55,12/20/2024 07:00,GBPCHF,Buy,0.020,1.11870,1.12510,1.12190,1.12139,-0.1100,0.0000,-5.1,-1.25,-0.44,7199174,00:04:05:29,20.4,50m,21.4,2.40,6.3,1.386,-15.1,-3.322,29.4,46.7,-11.40,-2.51
12/20/2024 02:55,12/20/2024 06:11,CADCHF,Buy,0.020,0.61980,0.62620,0.62300,0.62278,-0.1100,0.0000,-2.2,-0.60,-0.21,7199174,00:03:16:01,19.3,37m,11.3,4.38,2.1,0.462,-9.2,-2.024,18.6,61.9,-4.30,-0.95
12/20/2024 02:55,12/20/2024 05:49,GBPCAD,Sell,0.020,1.80395,1.79755,1.80075,1.80071,-0.1100,0.0000,0.4,-0.05,-0.02,7199174,00:02:54:12,12.0,20m,14.0,1.86,4.9,0.735,-9.1,-1.365,35.0,67.9,-4.50,-0.67
12/20/2024 02:58,12/20/2024 05:32,USDCAD,Sell,0.020,1.44512,1.43872,1.44192,1.44322,-0.1100,0.0000,-13.0,-1.91,-0.67,7199174,00:02:34:40,35.1,54m,21.1,1.61,8.1,1.1340000000000001,-13.0,-1.8200000000000003,38.4,0.0,-21.10,-2.95
12/18/2024 02:55,12/18/2024 09:04,CADCHF,Buy,0.020,0.62012,0.62652,0.62332,0.62293,-0.1100,0.0000,-3.9,-0.98,-0.34,7199174,00:06:09:02,34.1,2h 5m,11.1,2.47,3.2,0.7040000000000001,-7.9,-1.738,28.8,36.0,-7.10,-1.56
12/17/2024 02:54,12/17/2024 04:50,EURUSD,Sell,0.020,1.05611,1.04971,1.05291,1.05202,-0.1100,0.0000,8.9,1.67,0.59,7199174,00:01:56:11,99.2,1h 55m,7.4,0.03,9.9,1.9800000000000002,-0.3,-0.06,97.1,90.2,-1.00,-0.20
12/17/2024 02:55,12/17/2024 04:49,USDCHF,Buy,0.020,0.89019,0.89659,0.89339,0.89390,-0.1100,0.0000,5.1,1.03,0.36,7199174,00:01:53:56,44.8,51m,6.5,0.66,5.6,1.232,-3.7,-0.8140000000000001,60.2,94.6,-0.50,-0.11
12/17/2024 02:55,12/17/2024 04:49,EURGBP,Sell,0.020,0.83268,0.82628,0.82948,0.82901,-0.1100,0.0000,4.7,1.09,0.39,7199174,00:01:54:45,100.0,1h 54m,2.5,0.20,5.1,1.3259999999999998,0.0,0.0,100.0,92.2,-0.40,-0.10
12/17/2024 02:55,12/17/2024 03:25,EURCHF,Sell,0.020,0.94424,0.93784,0.94104,0.93999,-0.1100,0.0000,10.5,2.24,0.80,7199174,00:00:30:29,100.0,30m,1.1,0.09,11.6,2.552,0.0,0.0,100.0,90.5,-1.10,-0.24
12/13/2024 02:56,12/13/2024 06:15,GBPUSD,Buy,0.020,1.26411,1.27051,1.26731,1.26583,-0.1100,0.0000,-14.8,-3.07,-1.08,7199174,00:03:19:22,8.1,16m,18.7,4.19,3.6,0.7200000000000001,-15.1,-3.02,19.3,1.6,-18.40,-3.68
12/13/2024 02:55,12/13/2024 06:05,CADCHF,Buy,0.020,0.62385,0.63025,0.62705,0.62704,-0.1100,0.0000,-0.1,-0.13,-0.05,7199174,00:03:10:40,7.9,15m,3.4,2.40,1.0,0.2,-2.4,-0.48,29.4,67.6,-1.10,-0.22
12/13/2024 02:55,12/13/2024 03:39,EURGBP,Sell,0.020,0.82996,0.82356,0.82676,0.82625,-0.1100,0.0000,5.1,1.18,0.42,7199174,00:00:44:30,97.8,43m,1.4,0.26,5.4,1.35,-1.4,-0.35,79.4,95.6,-0.30,-0.08
12/13/2024 02:54,12/13/2024 03:26,EURUSD,Sell,0.020,1.05108,1.04468,1.04788,1.04669,-0.1100,0.0000,11.9,2.27,0.81,7199174,00:00:32:25,87.5,28m,2.4,0.11,11.9,2.3800000000000003,-1.3,-0.26,90.2,100.0,0.00,0.00
12/11/2024 02:59,12/11/2024 06:36,CADCHF,Sell,0.020,0.62619,0.61979,0.62299,0.62399,-0.1100,0.0000,-10.0,-2.38,-0.84,7199174,00:03:37:50,2.3,5m,10.2,50.00,0.2,0.046000000000000006,-10.0,-2.3000000000000003,2.0,0.0,-10.20,-2.35
12/10/2024 02:55,12/10/2024 04:45,CADCHF,Sell,0.020,0.62333,0.61693,0.62013,0.61953,-0.1100,0.0000,6.0,1.26,0.45,7199174,00:01:50:29,94.6,1h 44m,2.3,0.13,7.1,1.633,-0.9,-0.20700000000000002,88.8,86.3,-1.10,-0.25
12/10/2024 02:55,12/10/2024 04:04,GBPUSD,Buy,0.020,1.27129,1.27769,1.27449,1.27509,-0.1100,0.0000,6.0,1.09,0.39,7199174,00:01:09:07,58.0,40m,9.8,0.90,6.0,1.2000000000000002,-5.4,-1.08,52.6,100.0,0.00,0.00
12/10/2024 02:55,12/10/2024 04:00,USDCHF,Sell,0.020,0.88224,0.87584,0.87904,0.87854,-0.1100,0.0000,5.0,1.03,0.37,7199174,00:01:04:41,47.7,30m,4.3,0.35,5.5,1.2650000000000001,-1.9,-0.437,74.3,93.2,-0.50,-0.12
12/06/2024 02:58,12/06/2024 05:09,GBPUSD,Buy,0.020,1.27200,1.27840,1.27520,1.27522,-0.1100,0.0000,0.2,-0.07,-0.03,7199174,00:02:11:15,2.3,3m,12.5,19.84,0.6,0.12,-11.9,-2.3800000000000003,4.8,96.8,-0.40,-0.08
12/06/2024 02:58,12/06/2024 05:04,USDCAD,Sell,0.020,1.40641,1.40001,1.40321,1.40326,-0.1100,0.0000,-0.5,-0.18,-0.06,7199174,00:02:05:44,15.9,19m,14.6,2.65,4.0,0.56,-10.6,-1.484,27.4,69.2,-4.50,-0.63
12/04/2024 02:57,12/04/2024 03:38,GBPUSD,Buy,0.020,1.26322,1.26962,1.26642,1.26734,-0.1100,0.0000,9.2,1.73,0.62,7199174,00:00:40:40,58.6,23m,4.1,0.45,9.2,1.8399999999999999,-4.1,-0.82,69.2,100.0,0.00,0.00
12/04/2024 02:57,12/04/2024 03:38,USDCHF,Sell,0.020,0.89044,0.88404,0.88724,0.88655,-0.1100,0.0000,6.9,1.45,0.53,7199174,00:00:41:00,65.9,27m,3.5,0.39,7.5,1.725,-2.9,-0.667,72.1,94.2,-0.60,-0.14
11/29/2024 02:55,11/29/2024 07:05,EURGBP,Buy,0.020,0.82852,0.83492,0.83172,0.83169,-0.1100,0.0000,-0.3,-0.19,-0.07,7199174,00:04:10:43,22.0,55m,7.7,2.67,2.1,0.5670000000000001,-5.6,-1.512,27.3,68.8,-2.40,-0.65
11/29/2024 02:55,11/29/2024 05:43,USDCHF,Buy,0.020,0.87817,0.88457,0.88137,0.88136,-0.1100,0.0000,-0.1,-0.13,-0.05,7199174,00:02:48:48,33.2,56m,13.0,3.72,3.2,0.6400000000000001,-11.9,-2.3800000000000003,21.2,78.1,-3.30,-0.66
11/29/2024 02:55,11/29/2024 04:30,EURCHF,Buy,0.020,0.92770,0.93410,0.93090,0.93154,-0.1100,0.0000,6.4,1.35,0.49,7199174,00:01:35:16,44.3,42m,7.0,0.92,6.4,1.4720000000000002,-5.9,-1.3570000000000002,52.0,100.0,0.00,0.00
11/29/2024 02:55,11/29/2024 04:21,CADCHF,Buy,0.020,0.62582,0.63222,0.62902,0.62963,-0.1100,0.0000,6.1,1.28,0.47,7199174,00:01:26:21,90.9,1h 18m,4.5,0.23,6.1,1.403,-1.4,-0.322,81.3,100.0,0.00,0.00
11/27/2024 02:55,11/27/2024 08:25,EURGBP,Buy,0.020,0.83107,0.83747,0.83427,0.83368,-0.1100,0.0000,-5.9,-1.59,-0.58,7199174,00:05:30:09,0.7,2m,9.2,12.15,0.7,0.175,-8.5,-2.125,7.6,28.3,-6.60,-1.65
11/27/2024 02:55,11/27/2024 03:33,USDCAD,Buy,0.020,1.40184,1.40824,1.40504,1.40537,-0.1100,0.0000,3.3,0.36,0.13,7199174,00:00:38:53,15.8,6m,7.9,1.88,3.3,0.462,-6.2,-0.8680000000000001,34.7,100.0,0.00,0.00
11/26/2024 02:58,11/26/2024 05:14,GBPCHF,Buy,0.020,1.10876,1.11516,1.11196,1.11293,-0.1100,0.0000,9.7,2.08,0.76,7199174,00:02:15:37,97.1,2h 11m,5.4,0.17,9.7,2.231,-1.6,-0.36800000000000005,85.8,100.0,0.00,0.00
11/20/2024 02:55,11/20/2024 09:00,EURGBP,Buy,0.020,0.83230,0.83870,0.83550,0.83277,-0.1100,0.0000,-27.3,-7.05,-2.52,7199174,00:06:04:24,0.6,2m,27.6,91.74,0.3,0.075,-27.3,-6.825,1.1,0.0,-27.60,-6.90
11/20/2024 02:59,11/20/2024 08:27,CADCHF,Sell,0.020,0.63571,0.62931,0.63251,0.63352,-0.1100,0.0000,-10.1,-2.40,-0.85,7199174,00:05:28:39,41.8,2h 17m,13.8,2.73,3.7,0.8510000000000001,-10.1,-2.323,26.8,0.0,-13.80,-3.17
11/20/2024 02:55,11/20/2024 08:27,USDCHF,Sell,0.020,0.88580,0.87940,0.88260,0.88411,-0.1100,0.0000,-15.1,-3.53,-1.24,7199174,00:05:32:26,1.6,5m,15.9,18.90,0.8,0.18400000000000002,-15.1,-3.473,5.0,0.0,-15.90,-3.66
11/20/2024 02:55,11/20/2024 06:46,USDCAD,Sell,0.020,1.39900,1.39260,1.39580,1.39597,-0.1100,0.0000,-1.7,-0.35,-0.12,7199174,00:03:50:44,14.8,34m,12.6,2.60,3.5,0.49000000000000005,-9.1,-1.274,27.8,58.7,-5.20,-0.73
11/19/2024 02:55,11/19/2024 03:51,USDCAD,Sell,0.020,1.40591,1.39951,1.40271,1.40206,-0.1100,0.0000,6.5,0.82,0.29,7199174,00:00:56:06,98.3,55m,2.7,0.15,6.5,0.9100000000000001,-1.0,-0.14,86.7,100.0,0.00,0.00
11/19/2024 02:55,11/19/2024 03:26,GBPUSD,Buy,0.020,1.26363,1.27003,1.26683,1.26757,-0.1100,0.0000,7.4,1.37,0.48,7199174,00:00:30:24,71.0,21m,2.4,0.30,8.1,1.62,-2.4,-0.48,77.1,93.3,-0.70,-0.14
11/19/2024 02:55,11/19/2024 03:13,USDCHF,Sell,0.020,0.88673,0.88033,0.88353,0.88305,-0.1100,0.0000,4.8,0.98,0.35,7199174,00:00:17:30,94.5,16m,0.7,0.13,5.3,1.219,-0.7,-0.161,88.3,91.7,-0.50,-0.12
11/05/2024 02:59,11/05/2024 03:02,USDCAD,Buy,0.020,1.38669,1.39309,1.38989,1.39027,-0.1100,0.0000,3.8,0.44,0.16,7199174,00:00:03:25,,,,,,,,,,,,
10/29/2024 03:55,10/29/2024 04:02,EURGBP,Buy,0.020,0.83025,0.83665,0.83345,0.83385,-0.1100,0.0000,4.0,0.92,0.33,7199174,00:00:07:25,100.0,7m,0.4,0.25,4.0,1.04,0.0,0.0,100.0,100.0,0.00,0.00
10/23/2024 03:54,10/23/2024 09:18,EURUSD,Sell,0.020,1.08327,1.07687,1.08007,1.08008,-0.1100,0.0000,-0.1,-0.13,-0.05,7199174,00:05:23:27,40.5,2h 10m,13.6,0.77,7.7,1.54,-5.9,-1.1800000000000002,56.6,42.6,-7.80,-1.56
10/23/2024 03:55,10/23/2024 08:07,EURCHF,Sell,0.020,0.93886,0.93246,0.93566,0.93698,-0.1100,0.0000,-13.2,-3.15,-1.11,7199174,00:04:12:12,10.3,25m,16.2,4.40,3.0,0.6900000000000001,-13.2,-3.036,18.5,0.0,-16.20,-3.73
10/23/2024 03:59,10/23/2024 06:56,USDCHF,Sell,0.020,0.86986,0.86346,0.86666,0.86669,-0.1100,0.0000,-0.3,-0.18,-0.06,7199174,00:02:56:25,31.1,54m,8.0,0.74,4.6,1.058,-3.4,-0.782,57.5,38.8,-4.90,-1.13
10/23/2024 03:56,10/23/2024 06:13,GBPCHF,Sell,0.020,1.12767,1.12127,1.12447,1.12601,-0.1100,0.0000,-15.4,-3.66,-1.27,7199174,00:02:17:06,12.5,17m,19.1,4.16,3.7,0.8510000000000001,-15.4,-3.5420000000000003,19.4,0.0,-19.10,-4.39
10/23/2024 03:55,10/23/2024 05:07,USDCAD,Sell,0.020,1.38562,1.37922,1.38242,1.38211,-0.1100,0.0000,3.1,0.34,0.12,7199174,00:01:12:48,26.1,19m,5.5,1.23,3.5,0.525,-4.3,-0.6449999999999999,44.9,94.9,-0.40,-0.06
10/23/2024 03:55,10/23/2024 05:06,EURGBP,Sell,0.020,0.83528,0.82888,0.83208,0.83173,-0.1100,0.0000,3.5,0.80,0.28,7199174,00:01:11:28,97.3,1h 9m,2.6,0.05,4.1,1.0659999999999998,-0.2,-0.052000000000000005,95.3,86.0,-0.60,-0.16
10/22/2024 03:58,10/22/2024 06:15,GBPCHF,Buy,0.020,1.12014,1.12654,1.12334,1.12388,-0.1100,0.0000,5.4,1.14,0.40,7199174,00:02:16:54,60.6,1h 22m,6.3,0.87,5.4,1.2420000000000002,-4.7,-1.0810000000000002,53.5,100.0,0.00,0.00
10/22/2024 03:56,10/22/2024 04:57,EURGBP,Sell,0.020,0.83638,0.82998,0.83318,0.83286,-0.1100,0.0000,3.2,0.72,0.25,7199174,00:01:01:45,88.6,54m,2.2,0.58,3.8,0.988,-2.2,-0.5720000000000001,63.3,90.0,-0.60,-0.16
10/18/2024 03:55,10/18/2024 08:07,EURCHF,Sell,0.020,0.94138,0.93498,0.93818,0.93840,-0.1100,0.0000,-2.2,-0.62,-0.22,7199174,00:04:12:14,24.2,1h 1m,7.2,1.67,2.7,0.6210000000000001,-4.5,-1.0350000000000001,37.5,31.9,-4.90,-1.13
10/15/2024 03:58,10/15/2024 05:42,USDCAD,Buy,0.020,1.37640,1.38280,1.37960,1.37995,-0.1100,0.0000,3.5,0.40,0.14,7199174,00:01:43:44,92.4,1h 35m,4.5,0.07,4.5,0.6749999999999999,-0.3,-0.045,93.8,79.2,-1.00,-0.15
10/11/2024 03:55,10/11/2024 11:47,CADCHF,Buy,0.020,0.61984,0.62624,0.62304,0.62201,-0.1100,0.0000,-10.3,-2.52,-0.87,7199174,00:07:52:59,48.5,3h 49m,14.3,2.87,3.7,0.8510000000000001,-10.6,-2.438,25.9,2.1,-14.00,-3.22
10/11/2024 03:54,10/11/2024 04:37,EURUSD,Sell,0.020,1.09680,1.09040,1.09360,1.09299,-0.1100,0.0000,6.1,1.11,0.39,7199174,00:00:43:26,62.8,27m,2.7,0.23,6.1,1.22,-1.4,-0.27999999999999997,81.3,100.0,0.00,0.00
10/11/2024 03:55,10/11/2024 04:36,GBPUSD,Sell,0.020,1.30959,1.30319,1.30639,1.30578,-0.1100,0.0000,6.1,1.11,0.39,7199174,00:00:41:32,53.7,22m,4.5,0.38,6.3,1.26,-2.4,-0.48,72.4,97.7,-0.20,-0.04
10/09/2024 03:59,10/09/2024 09:14,USDCHF,Sell,0.020,0.86074,0.85434,0.85754,0.85776,-0.1100,0.0000,-2.2,-0.62,-0.22,7199174,00:05:14:44,35.3,1h 51m,11.6,1.15,5.4,1.2420000000000002,-6.2,-1.4260000000000002,46.6,34.5,-7.60,-1.75
10/09/2024 03:59,10/09/2024 04:58,GBPCHF,Sell,0.020,1.12663,1.12023,1.12343,1.12292,-0.1100,0.0000,5.1,1.08,0.38,7199174,00:00:59:00,93.3,55m,7.7,0.22,6.3,1.449,-1.4,-0.322,81.8,84.4,-1.20,-0.28
10/08/2024 03:57,10/08/2024 06:10,GBPCAD,Sell,0.020,1.78639,1.77999,1.78319,1.78329,-0.1100,0.0000,-1.0,-0.26,-0.09,7199174,00:02:12:43,7.6,10m,17.3,2.53,4.9,0.735,-12.4,-1.8599999999999999,28.3,65.9,-5.90,-0.89
10/08/2024 03:58,10/08/2024 05:32,GBPUSD,Sell,0.020,1.31316,1.30676,1.30996,1.30898,-0.1100,0.0000,9.8,1.85,0.65,7199174,00:01:33:46,74.5,1h 9m,4.9,0.21,11.3,2.2600000000000002,-2.4,-0.48,82.5,89.1,-1.50,-0.30
10/08/2024 03:54,10/08/2024 05:30,EURUSD,Sell,0.020,1.10159,1.09519,1.09839,1.09758,-0.1100,0.0000,8.1,1.51,0.53,7199174,00:01:36:12,87.7,1h 24m,4.6,0.09,8.2,1.64,-0.7,-0.13999999999999999,92.1,98.9,-0.10,-0.02
10/08/2024 03:58,10/08/2024 05:07,EURGBP,Buy,0.020,0.83514,0.84154,0.83834,0.83864,-0.1100,0.0000,3.0,0.68,0.24,7199174,00:01:08:57,66.7,45m,1.9,0.47,3.0,0.78,-1.4,-0.364,68.2,100.0,0.00,0.00
10/04/2024 03:56,10/04/2024 07:50,EURGBP,Buy,0.020,0.83720,0.84360,0.84040,0.84009,-0.1100,0.0000,-3.1,-0.93,-0.33,7199174,00:03:53:34,9.9,23m,7.9,4.27,1.5,0.39,-6.4,-1.6640000000000001,19.0,41.8,-4.60,-1.20
10/04/2024 03:58,10/04/2024 06:04,CADCHF,Sell,0.020,0.63215,0.62575,0.62895,0.62834,-0.1100,0.0000,6.1,1.32,0.47,7199174,00:02:06:22,100.0,2h 6m,3.6,0.16,6.4,1.4720000000000002,0.0,0.0,100.0,95.3,-0.30,-0.07
10/02/2024 03:55,10/02/2024 06:22,EURGBP,Buy,0.020,0.83014,0.83654,0.83334,0.83315,-0.1100,0.0000,-1.9,-0.61,-0.22,7199174,00:02:26:17,5.5,8m,6.3,4.73,1.1,0.28600000000000003,-5.2,-1.352,17.5,52.4,-3.00,-0.78
09/27/2024 03:55,09/27/2024 05:54,USDCHF,Sell,0.020,0.85048,0.84408,0.84728,0.84674,-0.1100,0.0000,5.4,1.17,0.42,7199174,00:01:59:19,39.5,47m,7.3,0.96,6.8,1.632,-6.5,-1.56,51.1,89.5,-1.40,-0.34
09/27/2024 03:55,09/27/2024 05:19,EURCHF,Sell,0.020,0.94978,0.94338,0.94658,0.94596,-0.1100,0.0000,6.2,1.35,0.48,7199174,00:01:24:31,65.9,55m,5.3,0.62,6.3,1.512,-3.9,-0.9359999999999999,61.8,99.0,-0.10,-0.02
09/24/2024 03:59,09/24/2024 06:45,EURCHF,Buy,0.020,0.93734,0.94374,0.94054,0.94115,-0.1100,0.0000,6.1,1.33,0.48,7199174,00:02:46:23,60.9,1h 41m,8.3,0.49,6.1,1.464,-3.0,-0.72,67.0,100.0,0.00,0.00
09/24/2024 03:55,09/24/2024 06:10,EURUSD,Buy,0.020,1.10725,1.11365,1.11045,1.11106,-0.1100,0.0000,6.1,1.11,0.40,7199174,00:02:14:38,83.0,1h 51m,7.4,0.12,6.6,1.32,-0.8,-0.16000000000000003,89.2,93.2,-0.50,-0.10
09/24/2024 03:58,09/24/2024 04:19,CADCHF,Buy,0.020,0.62285,0.62925,0.62605,0.62666,-0.1100,0.0000,6.1,1.33,0.48,7199174,00:00:20:36,71.5,14m,2.0,0.33,6.1,1.464,-2.0,-0.48,75.3,100.0,0.00,0.00
09/24/2024 03:59,09/24/2024 04:14,GBPCHF,Buy,0.020,1.12700,1.13340,1.13020,1.13096,-0.1100,0.0000,7.6,1.68,0.61,7199174,00:00:15:07,62.5,9m,2.8,0.37,7.6,1.8239999999999998,-2.8,-0.6719999999999999,73.1,100.0,0.00,0.00
09/20/2024 03:55,09/20/2024 08:05,USDCHF,Buy,0.020,0.84385,0.85025,0.84705,0.84669,-0.1100,0.0000,-3.6,-0.96,-0.35,7199174,00:04:10:43,0.0,0s,13.5,13.51,0.0,0.0,-13.5,-3.2399999999999998,0.0,73.3,-3.60,-0.86
09/20/2024 03:58,09/20/2024 06:01,USDCAD,Sell,0.020,1.35967,1.35327,1.35647,1.35614,-0.1100,0.0000,3.3,0.38,0.14,7199174,00:02:03:05,58.6,1h 12m,7.0,0.89,3.7,0.555,-3.3,-0.49499999999999994,52.9,94.3,-0.40,-0.06
