Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
,04/17/2026 01:04,04/17/2026 01:12,XAUUSD,Buy,2.650,0.00000,0.00000,4787.15000,4777.27000,0.0000,0.0000,-988.0,-2619.26,-0.34,"XAU ZA-03R 0.75 Ranging lvl",6555,00:00:07:42,37.5,2m,1267.0,3.54,279.0,739.35,-988.0,-2618.2,22.0,0.0,-1267.00,-3357.55
,04/16/2026 16:49,04/17/2026 00:45,XAUUSD,Sell,2.670,0.00000,0.00000,4785.25000,4800.25000,0.0000,0.0000,-1500.0,-4006.06,-0.51,"XAU ZA-03R 0.75 HL 9",6552,00:07:56:38,2.2,10m,1777.0,5.42,277.0,739.59,-1500.0,-4005.0,15.6,0.0,-1777.00,-4744.59
,04/16/2026 15:10,04/16/2026 16:33,XAUUSD,Sell,2.650,0.00000,0.00000,4811.86000,4791.61000,0.0000,0.0000,2025.0,5366.78,0.69,"XAU ZA-03R 0.75 Ranging lvl",6555,00:01:23:19,100.0,1h 23m,1010.0,0.00,2297.0,6087.05,0.0,0.0,100.0,88.2,-272.00,-720.80
,04/16/2026 14:40,04/16/2026 15:01,XAUUSD,Buy,2.760,0.00000,0.00000,4774.42000,4794.39000,0.0000,0.0000,1997.0,5511.16,0.72,"XAU ZA-03R 0.75 Ranging lvl",6555,00:00:20:41,100.0,20m,452.0,0.00,1997.0,5511.719999999999,0.0,0.0,100.0,100.0,0.00,0.00
,04/16/2026 14:40,04/16/2026 14:40,XAUUSD,Buy,2.630,0.00000,0.00000,4783.12000,4773.68000,0.0000,0.0000,-944.0,-2484.03,-0.32,"XAU ZA-03R 0.75 Ranging lvl",6555,00:00:00:04,,,,,,,,,,,,
,04/16/2026 13:55,04/16/2026 14:18,XAUUSD,Buy,2.630,0.00000,0.00000,4785.76000,4794.28000,0.0000,0.0000,852.0,2240.50,0.29,"XAU ZA-03R 0.75 Ranging lvl",6555,00:00:22:58,100.0,22m,889.0,0.00,1741.0,4578.83,0.0,0.0,100.0,48.9,-889.00,-2338.07
,04/16/2026 08:05,04/16/2026 13:52,XAUUSD,Buy,2.640,0.00000,0.00000,4808.17000,4797.66000,0.0000,0.0000,-1051.0,-2775.96,-0.36,"XAU ZA-03R 0.75 HL 3",6546,00:05:47:40,93.1,5h 23m,2758.0,0.90,1454.0,3838.5600000000004,-1304.0,-3442.56,52.7,9.2,-2505.00,-6613.20
,04/16/2026 04:57,04/16/2026 08:05,XAUUSD,Buy,2.660,0.00000,0.00000,4832.56000,4807.99000,0.0000,0.0000,-2457.0,-6533.76,-0.84,"XAU ZA-03R 0.75 HL 10",6553,00:03:07:16,15.5,29m,2889.0,5.69,432.0,1149.1200000000001,-2457.0,-6535.620000000001,15.0,0.0,-2889.00,-7684.74
,04/15/2026 22:51,04/16/2026 01:37,XAUUSD,Buy,2.680,0.00000,0.00000,4809.58000,4815.39000,0.0000,0.0000,581.0,1557.08,0.20,"XAU ZA-03R 0.75 HL 3",6546,00:02:46:10,94.0,2h 36m,2171.0,0.08,2752.0,7375.360000000001,-231.0,-619.08,92.3,27.2,-2171.00,-5818.28
,04/16/2026 00:40,04/16/2026 01:37,XAUUSD,Buy,2.680,0.00000,0.00000,4836.22000,4815.39000,0.0000,0.0000,-2083.0,-5582.71,-0.71,"XAU ZA-03R 0.75 HL 10",6553,00:00:56:51,3.6,2m,2171.0,23.70,88.0,235.84,-2083.0,-5582.4400000000005,4.1,0.0,-2171.00,-5818.28
,04/15/2026 22:04,04/15/2026 22:51,XAUUSD,Sell,2.690,0.00000,0.00000,4798.67000,4810.21000,0.0000,0.0000,-1154.0,-3103.99,-0.39,"XAU ZA-03R 0.75 Ranging lvl",6555,00:00:46:42,29.8,13m,1814.0,1.75,660.0,1775.3999999999999,-1154.0,-3104.2599999999998,36.4,0.0,-1814.00,-4879.66
,04/15/2026 11:31,04/15/2026 20:52,XAUUSD,Buy,2.710,0.00000,0.00000,4808.57000,4789.37000,0.0000,0.0000,-1920.0,-5202.66,-0.66,"XAU ZA-03R 0.75 HL 3",6546,00:09:20:39,38.6,3h 36m,4046.0,0.91,2123.0,5753.33,-1923.0,-5211.33,52.5,0.1,-4043.00,-10956.53
,04/15/2026 09:47,04/15/2026 09:53,XAUUSD,Sell,2.720,0.00000,0.00000,4786.60000,4796.57000,0.0000,0.0000,-997.0,-2711.02,-0.34,"XAU ZA-03R 0.75 Ranging lvl",6555,00:00:06:41,0.0,0s,997.0,1000.00,0.0,0.0,-997.0,-2711.84,0.0,0.0,-997.00,-2711.84
,04/15/2026 01:20,04/15/2026 02:34,XAUUSD,Buy,2.750,0.00000,0.00000,4848.28000,4824.63000,0.0000,0.0000,-2365.0,-6505.40,-0.81,"XAU ZA-03R 0.75 HL 7",6550,00:01:13:28,19.0,13m,2846.0,4.92,481.0,1322.75,-2365.0,-6503.75,16.9,0.0,-2846.00,-7826.50
,04/15/2026 02:25,04/15/2026 02:34,XAUUSD,Buy,2.750,0.00000,0.00000,4833.01000,4824.58000,0.0000,0.0000,-843.0,-2319.35,-0.29,"XAU ZA-03R 0.75 HL 10",6553,00:00:08:42,33.4,2m,1021.0,4.74,178.0,489.5,-843.0,-2318.25,17.4,0.0,-1021.00,-2807.75
,04/15/2026 01:16,04/15/2026 01:20,XAUUSD,Buy,2.750,0.00000,0.00000,4862.76000,4847.84000,0.0000,0.0000,-1492.0,-4102.72,-0.51,"XAU ZA-03R 0.75 HL 7",6550,00:00:04:37,50.0,2m,1830.0,4.42,338.0,929.5,-1492.0,-4103.0,18.5,0.0,-1830.00,-5032.50
,04/15/2026 00:29,04/15/2026 01:20,XAUUSD,Buy,2.750,0.00000,0.00000,4832.56000,4847.27000,0.0000,0.0000,1471.0,4045.53,0.50,"XAU ZA-03R 0.75 HL 10",6553,00:00:51:47,49.1,25m,2281.0,0.13,3752.0,10318.0,-472.0,-1298.0,88.8,46.0,-2281.00,-6272.75
,04/14/2026 17:07,04/15/2026 00:26,XAUUSD,Buy,2.730,0.00000,0.00000,4832.37000,4828.56000,0.0000,0.0000,-381.0,-1038.22,-0.13,"XAU ZA-03R 0.75 HL 10",6553,00:07:19:17,91.8,6h 43m,2197.0,0.38,1816.0,4939.52,-695.0,-1890.4,72.3,12.5,-2197.00,-5975.84
,04/14/2026 15:31,04/15/2026 00:26,XAUUSD,Buy,2.730,0.00000,0.00000,4808.97000,4829.19000,0.0000,0.0000,2022.0,5520.88,0.69,"XAU ZA-03R 0.75 HL 3",6546,00:08:55:20,97.2,8h 40m,2134.0,0.07,4156.0,11345.88,-280.0,-764.4,93.7,51.9,-2134.00,-5825.82
,04/14/2026 14:27,04/14/2026 14:39,XAUUSD,Buy,2.680,0.00000,0.00000,4809.08000,4803.21000,0.0000,0.0000,-587.0,-1572.90,-0.20,"XAU ZA-03R 0.75 HL 3",6546,00:00:11:42,66.7,7m,1226.0,0.92,639.0,1712.5200000000002,-587.0,-1573.16,52.1,0.0,-1226.00,-3285.68
,04/14/2026 13:17,04/14/2026 14:39,XAUUSD,Buy,2.680,0.00000,0.00000,4785.78000,4803.07000,0.0000,0.0000,1729.0,4632.92,0.58,"XAU ZA-03R 0.75 HL 9",6552,00:01:21:24,92.7,1h 15m,1240.0,0.10,2969.0,7956.92,-297.0,-795.96,90.9,62.0,-1240.00,-3323.20
,04/14/2026 10:39,04/14/2026 14:39,XAUUSD,Buy,2.690,0.00000,0.00000,4756.71000,4802.60000,0.0000,0.0000,4589.0,12344.41,1.58,"XAU ZA-03R 0.75 HL 4",6547,00:04:00:20,100.0,4h 0m,1964.0,0.00,5876.0,15806.44,0.0,0.0,100.0,78.1,-1287.00,-3462.03
,04/14/2026 10:39,04/14/2026 10:40,XAUUSD,Sell,2.690,0.00000,0.00000,4756.50000,4766.52000,0.0000,0.0000,-1002.0,-2695.65,-0.34,"XAU ZA-03R 0.75 Ranging lvl",6555,00:00:01:42,,,,,,,,,,,,
,04/14/2026 10:39,04/14/2026 10:39,XAUUSD,Buy,2.730,0.00000,0.00000,4761.87000,4752.55000,0.0000,0.0000,-932.0,-2544.91,-0.32,"XAU ZA-03R 0.75 HL 4",6547,00:00:00:01,,,,,,,,,,,,
,04/14/2026 08:29,04/14/2026 10:39,XAUUSD,Buy,2.730,0.00000,0.00000,4786.58000,4754.24000,0.0000,0.0000,-3234.0,-8828.55,-1.11,"XAU ZA-03R 0.75 HL 9",6552,00:02:09:51,13.1,17m,3478.0,13.26,244.0,666.12,-3234.0,-8828.82,7.0,0.0,-3478.00,-9494.94
,04/14/2026 07:01,04/14/2026 07:23,XAUUSD,Buy,2.730,0.00000,0.00000,4786.14000,4774.29000,0.0000,0.0000,-1185.0,-3235.60,-0.40,"XAU ZA-03R 0.75 HL 9",6552,00:00:22:25,77.3,17m,1938.0,1.60,744.0,2031.12,-1194.0,-3259.62,38.4,0.5,-1929.00,-5266.17
,04/14/2026 00:27,04/14/2026 07:23,XAUUSD,Buy,2.730,0.00000,0.00000,4761.65000,4774.44000,0.0000,0.0000,1279.0,3493.85,0.44,"XAU ZA-03R 0.75 HL 4",6547,00:06:56:32,96.7,6h 42m,1938.0,0.10,3193.0,8716.89,-323.0,-881.79,90.8,45.6,-1914.00,-5225.22
,04/13/2026 22:56,04/14/2026 00:26,XAUUSD,Sell,2.740,0.00000,0.00000,4757.66000,4767.29000,0.0000,0.0000,-963.0,-2639.17,-0.33,"XAU ZA-03R 0.75 Ranging lvl",6555,00:01:29:17,28.9,25m,1459.0,1.94,496.0,1359.0400000000002,-963.0,-2638.6200000000003,34.0,0.0,-1459.00,-3997.66
,04/13/2026 18:00,04/13/2026 19:25,XAUUSD,Sell,2.750,0.00000,0.00000,4731.43000,4742.20000,0.0000,0.0000,-1077.0,-2963.67,-0.37,"XAU ZA-03R 0.75 HL 5",6548,00:01:24:55,31.8,27m,1726.0,1.66,649.0,1784.75,-1077.0,-2961.75,37.6,0.0,-1726.00,-4746.50
,04/13/2026 17:07,04/13/2026 17:22,XAUUSD,Buy,2.730,0.00000,0.00000,4727.24000,4747.70000,0.0000,0.0000,2046.0,5586.40,0.70,"XAU ZA-03R 0.75 Ranging lvl",6555,00:00:14:43,100.0,14m,147.0,0.00,2046.0,5585.58,0.0,0.0,100.0,100.0,0.00,0.00
,04/13/2026 16:18,04/13/2026 17:00,XAUUSD,Buy,2.720,0.00000,0.00000,4729.14000,4735.44000,0.0000,0.0000,630.0,1713.60,0.22,"XAU ZA-03R 0.75 Ranging lvl",6555,00:00:41:40,81.0,33m,938.0,0.40,1311.0,3565.92,-521.0,-1417.1200000000001,71.6,62.8,-681.00,-1852.32
,04/13/2026 01:56,04/13/2026 02:46,XAUUSD,Buy,2.210,0.00000,0.00000,4728.18000,4714.12000,0.0000,0.0000,-1406.0,-3105.94,-0.39,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:50:17,0.0,0s,1406.0,1428.57,0.0,0.0,-1406.0,-3107.2599999999998,0.0,0.0,-1406.00,-3107.26
,04/13/2026 00:59,04/13/2026 01:10,XAUUSD,Sell,3.020,0.00000,0.00000,4693.61000,4718.30000,0.0000,0.0000,-2469.0,-7456.08,-0.92,"XAU ZA-02 0.75 HL 6",6549,00:00:11:35,0.0,0s,2469.0,2500.00,0.0,0.0,-2469.0,-7456.38,0.0,0.0,-2469.00,-7456.38
,04/10/2026 15:36,04/12/2026 22:06,XAUUSD,Buy,3.140,0.00000,0.00000,4760.10000,4670.76000,0.0000,0.0000,-8934.0,-28053.39,-3.36,"XAU ZA-02 0.75 HL 4",6547,02:06:29:20,6.3,3h 25m,10745.0,7.42,1277.0,4009.78,-9468.0,-29729.52,11.9,5.0,-10211.00,-32062.54
,04/10/2026 15:36,04/10/2026 18:32,XAUUSD,Sell,2.990,0.00000,0.00000,4759.77000,4770.11000,0.0000,0.0000,-1034.0,-3093.15,-0.37,"XAU ZA-02 0.75 Ranging lvl",6555,00:02:55:39,22.8,40m,2142.0,0.93,1108.0,3312.92,-1034.0,-3091.6600000000003,51.7,0.0,-2142.00,-6404.58
,04/10/2026 14:15,04/10/2026 15:36,XAUUSD,Buy,3.170,0.00000,0.00000,4786.17000,4759.86000,0.0000,0.0000,-2631.0,-8340.90,-0.99,"XAU ZA-02 0.75 HL 9",6552,00:01:21:01,33.4,27m,3442.0,3.24,811.0,2570.87,-2631.0,-8340.27,23.6,0.0,-3442.00,-10911.14
,04/10/2026 15:36,04/10/2026 15:36,XAUUSD,Buy,3.170,0.00000,0.00000,4761.42000,4759.91000,0.0000,0.0000,-151.0,-478.04,-0.06,"XAU ZA-02 0.75 HL 4",6547,00:00:00:11,,,,,,,,,,,,
,04/10/2026 09:19,04/10/2026 11:44,XAUUSD,Sell,3.150,0.00000,0.00000,4756.72000,4766.78000,0.0000,0.0000,-1006.0,-3167.64,-0.37,"XAU ZA-02 0.75 Ranging lvl",6555,00:02:25:11,61.4,1h 29m,2294.0,0.78,1286.0,4050.9,-1008.0,-3175.2,56.1,0.1,-2292.00,-7219.80
,04/10/2026 03:12,04/10/2026 08:47,XAUUSD,Buy,3.210,0.00000,0.00000,4761.79000,4740.73000,0.0000,0.0000,-2106.0,-6758.02,-0.79,"XAU ZA-02 0.75 HL 4",6547,00:05:34:40,37.1,2h 4m,3381.0,2.89,870.0,2792.7,-2511.0,-8060.3099999999995,25.7,12.0,-2976.00,-9552.96
,04/10/2026 02:13,04/10/2026 03:12,XAUUSD,Sell,2.890,0.00000,0.00000,4750.79000,4762.14000,0.0000,0.0000,-1135.0,-3278.99,-0.38,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:58:36,66.2,38m,2227.0,1.04,1092.0,3155.88,-1135.0,-3280.15,49.0,0.0,-2227.00,-6436.03
,04/09/2026 15:21,04/09/2026 16:03,XAUUSD,Buy,3.160,0.00000,0.00000,4785.93000,4798.42000,0.0000,0.0000,1249.0,3946.53,0.46,"XAU ZA-02 0.75 HL 9",6552,00:00:41:46,73.2,30m,1205.0,0.54,1249.0,3946.84,-676.0,-2136.1600000000003,64.9,100.0,0.00,0.00
,04/09/2026 13:51,04/09/2026 16:03,XAUUSD,Buy,3.160,0.00000,0.00000,4761.96000,4798.42000,0.0000,0.0000,3646.0,11522.31,1.37,"XAU ZA-02 0.75 HL 4",6547,00:02:11:21,84.0,1h 50m,2685.0,0.40,3646.0,11521.36,-1454.0,-4594.64,71.5,100.0,0.00,0.00
,04/09/2026 07:39,04/09/2026 10:47,XAUUSD,Sell,2.700,0.00000,0.00000,4731.30000,4743.35000,0.0000,0.0000,-1205.0,-3255.12,-0.38,"XAU ZA-02 0.75 Ranging lvl",6555,00:03:08:12,75.0,2h 21m,3050.0,0.65,1845.0,4981.5,-1205.0,-3253.5,60.5,0.0,-3050.00,-8235.00
,04/09/2026 02:37,04/09/2026 03:14,XAUUSD,Buy,3.200,0.00000,0.00000,4731.10000,4712.21000,0.0000,0.0000,-1889.0,-6047.04,-0.71,"XAU ZA-02 0.75 HL 5",6548,00:00:36:09,5.5,1m,2009.0,15.75,120.0,384.0,-1889.0,-6044.8,6.0,0.0,-2009.00,-6428.80
,04/08/2026 09:43,04/08/2026 14:25,XAUUSD,Buy,3.230,0.00000,0.00000,4784.95000,4763.96000,0.0000,0.0000,-2099.0,-6777.19,-0.79,"XAU ZA-02 0.75 HL 9",6552,00:04:42:32,61.0,2h 52m,4244.0,0.98,2145.0,6928.35,-2099.0,-6779.7699999999995,50.5,0.0,-4244.00,-13708.12
,04/08/2026 09:43,04/08/2026 09:43,XAUUSD,Buy,3.260,0.00000,0.00000,4785.33000,4783.50000,0.0000,0.0000,-183.0,-597.56,-0.07,"XAU ZA-02 0.75 HL 9",6552,00:00:00:01,,,,,,,,,,,,
,04/08/2026 07:34,04/08/2026 09:43,XAUUSD,Buy,3.260,0.00000,0.00000,4809.11000,4784.13000,0.0000,0.0000,-2498.0,-8141.20,-0.94,"XAU ZA-02 0.75 HL 3",6546,00:02:08:33,33.4,42m,3553.0,2.37,1055.0,3439.2999999999997,-2498.0,-8143.48,29.7,0.0,-3553.00,-11582.78
,04/08/2026 07:34,04/08/2026 07:34,XAUUSD,Buy,3.290,0.00000,0.00000,4809.02000,4807.93000,0.0000,0.0000,-109.0,-358.94,-0.04,"XAU ZA-02 0.75 HL 3",6546,00:00:00:30,,,,,,,,,,,,
,04/08/2026 06:21,04/08/2026 07:34,XAUUSD,Buy,3.290,0.00000,0.00000,4832.49000,4807.87000,0.0000,0.0000,-2462.0,-8098.33,-0.92,"XAU ZA-02 0.75 HL 10",6553,00:01:13:18,28.8,21m,3066.0,4.08,604.0,1987.16,-2462.0,-8099.9800000000005,19.7,0.0,-3066.00,-10087.14
,04/08/2026 05:50,04/08/2026 06:08,XAUUSD,Buy,3.280,0.00000,0.00000,4832.09000,4823.34000,0.0000,0.0000,-875.0,-2870.32,-0.33,"XAU ZA-02 0.75 HL 10",6553,00:00:18:37,27.8,5m,1924.0,1.12,908.0,2978.24,-1016.0,-3332.48,47.2,7.3,-1783.00,-5848.24
,04/08/2026 00:45,04/08/2026 06:08,XAUUSD,Buy,3.280,0.00000,0.00000,4809.67000,4823.34000,0.0000,0.0000,1367.0,4481.80,0.51,"XAU ZA-02 0.75 HL 3",6546,00:05:22:48,40.6,2h 11m,3475.0,0.61,3150.0,10332.0,-1910.0,-6264.799999999999,62.3,64.8,-1783.00,-5848.24
,04/08/2026 00:00,04/08/2026 00:33,XAUUSD,Buy,3.300,0.00000,0.00000,4831.76000,4817.24000,0.0000,0.0000,-1452.0,-4792.26,-0.54,"XAU ZA-02 0.75 HL 10",6553,00:00:33:16,51.6,17m,3619.0,0.89,1915.0,6319.5,-1704.0,-5623.2,52.9,7.0,-3367.00,-11111.10
,04/07/2026 10:49,04/07/2026 11:12,XAUUSD,Buy,2.720,0.00000,0.00000,4651.04000,4638.79000,0.0000,0.0000,-1225.0,-3332.00,-0.38,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:22:51,65.3,14m,2041.0,2.01,679.0,1846.88,-1362.0,-3704.6400000000003,33.3,6.7,-1904.00,-5178.88
,04/07/2026 09:26,04/07/2026 09:43,XAUUSD,Buy,3.350,0.00000,0.00000,4694.43000,4665.47000,0.0000,0.0000,-2896.0,-9701.60,-1.09,"XAU ZA-02 0.75 HL 6",6549,00:00:17:06,0.0,0s,2896.0,3333.33,0.0,0.0,-2896.0,-9701.6,0.0,0.0,-2896.00,-9701.60
,04/07/2026 08:22,04/07/2026 09:26,XAUUSD,Sell,3.080,0.00000,0.00000,4683.92000,4694.43000,0.0000,0.0000,-1051.0,-3235.23,-0.36,"XAU ZA-02 0.75 Ranging lvl",6555,00:01:04:23,45.4,29m,1597.0,1.93,546.0,1681.68,-1051.0,-3237.08,34.2,0.0,-1597.00,-4918.76
,04/07/2026 08:02,04/07/2026 08:20,XAUUSD,Buy,3.050,0.00000,0.00000,4652.49000,4675.06000,0.0000,0.0000,2257.0,6881.72,0.77,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:18:39,61.2,11m,613.0,0.09,2288.0,6978.4,-203.0,-619.15,91.9,98.8,-31.00,-94.55
,04/07/2026 06:43,04/07/2026 07:26,XAUUSD,Buy,3.010,0.00000,0.00000,4653.22000,4640.48000,0.0000,0.0000,-1274.0,-3834.14,-0.43,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:43:31,25.6,11m,1501.0,5.61,227.0,683.27,-1274.0,-3834.74,15.1,0.0,-1501.00,-4518.01
,04/07/2026 05:22,04/07/2026 05:26,XAUUSD,Buy,3.030,0.00000,0.00000,4652.90000,4640.98000,0.0000,0.0000,-1192.0,-3614.48,-0.40,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:03:14,,,,,,,,,,,,
,04/07/2026 04:31,04/07/2026 04:51,XAUUSD,Buy,3.010,0.00000,0.00000,4653.30000,4661.84000,0.0000,0.0000,854.0,2569.64,0.29,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:19:29,100.0,19m,184.0,0.00,1007.0,3031.0699999999997,0.0,0.0,100.0,84.8,-153.00,-460.53
,04/07/2026 02:49,04/07/2026 03:08,XAUUSD,Buy,3.030,0.00000,0.00000,4653.35000,4642.04000,0.0000,0.0000,-1131.0,-3427.24,-0.38,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:18:56,5.3,1m,1204.0,15.50,73.0,221.19,-1131.0,-3426.93,6.1,0.0,-1204.00,-3648.12
,04/07/2026 01:20,04/07/2026 01:37,XAUUSD,Buy,3.260,0.00000,0.00000,4655.76000,4645.47000,0.0000,0.0000,-1029.0,-3355.19,-0.37,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:17:17,23.6,4m,1704.0,2.70,461.0,1502.86,-1243.0,-4052.18,27.1,12.6,-1490.00,-4857.40
,04/07/2026 01:09,04/07/2026 01:10,XAUUSD,Buy,3.280,0.00000,0.00000,4645.74000,4635.41000,0.0000,0.0000,-1033.0,-3387.58,-0.37,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:00:47,,,,,,,,,,,,
,04/07/2026 01:02,04/07/2026 01:09,XAUUSD,Buy,3.290,0.00000,0.00000,4655.32000,4645.04000,0.0000,0.0000,-1028.0,-3382.78,-0.37,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:07:30,71.5,5m,1786.0,1.54,704.0,2316.16,-1082.0,-3559.78,39.4,3.0,-1732.00,-5698.28
,04/07/2026 01:00,04/07/2026 01:02,XAUUSD,Buy,3.260,0.00000,0.00000,4630.01000,4650.68000,0.0000,0.0000,2067.0,6738.74,0.75,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:02:00,,,,,,,,,,,,
,04/07/2026 01:00,04/07/2026 01:00,XAUUSD,Buy,3.270,0.00000,0.00000,4640.78000,4632.12000,0.0000,0.0000,-866.0,-2831.17,-0.31,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:00:01,,,,,,,,,,,,
,04/07/2026 00:00,04/07/2026 01:00,XAUUSD,Buy,3.260,0.00000,0.00000,4654.77000,4641.60000,0.0000,0.0000,-1317.0,-4292.44,-0.47,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:59:40,85.0,50m,1947.0,2.09,630.0,2053.7999999999997,-1317.0,-4293.42,32.4,0.0,-1947.00,-6347.22
,04/06/2026 14:32,04/06/2026 14:35,XAUUSD,Sell,2.710,0.00000,0.00000,4685.17000,4697.72000,0.0000,0.0000,-1255.0,-3398.89,-0.37,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:03:07,,,,,,,,,,,,
,04/06/2026 08:25,04/06/2026 12:21,XAUUSD,Buy,3.460,0.00000,0.00000,4695.71000,4665.29000,0.0000,0.0000,-3042.0,-10528.43,-1.14,"XAU ZA-02 0.75 HL 6",6549,00:03:56:27,27.2,1h 4m,4086.0,3.10,996.0,3446.16,-3090.0,-10691.4,24.4,1.2,-4038.00,-13971.48
,04/06/2026 07:51,04/06/2026 08:25,XAUUSD,Sell,2.340,0.00000,0.00000,4680.47000,4695.14000,0.0000,0.0000,-1467.0,-3433.01,-0.37,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:34:11,0.0,0s,1502.0,1666.67,0.0,0.0,-1502.0,-3514.68,0.0,2.3,-1467.00,-3432.78
,04/06/2026 03:03,04/06/2026 05:10,XAUUSD,Buy,1.590,0.00000,0.00000,4631.91000,4675.40000,0.0000,0.0000,4349.0,6916.03,0.75,"XAU ZA-02 0.75 Ranging lvl",6555,00:02:07:37,78.0,1h 39m,850.0,0.11,4355.0,6924.450000000001,-459.0,-729.8100000000001,90.5,99.9,-6.00,-9.54
,04/06/2026 00:41,04/06/2026 02:17,XAUUSD,Sell,3.500,0.00000,0.00000,4616.29000,4656.00000,0.0000,0.0000,-3971.0,-13898.15,-1.49,"XAU ZA-02 0.75 HL 8",6551,00:01:36:36,1.1,1m,3994.0,175.44,23.0,80.5,-3971.0,-13898.5,0.6,0.0,-3994.00,-13979.00
,04/05/2026 22:47,04/06/2026 00:27,XAUUSD,Buy,1.870,0.00000,0.00000,4622.67000,4601.06000,0.0000,0.0000,-2161.0,-4040.13,-0.43,"XAU ZA-02 0.75 Ranging lvl",6555,00:01:40:37,42.0,42m,4927.0,0.78,2766.0,5172.42,-2161.0,-4041.07,56.1,0.0,-4927.00,-9213.49
,04/05/2026 22:11,04/05/2026 22:45,XAUUSD,Sell,3.550,0.00000,0.00000,4616.75000,4647.20000,0.0000,0.0000,-3045.0,-10810.46,-1.14,"XAU ZA-02 0.75 HL 8",6551,00:00:34:36,0.0,0s,3045.0,3333.33,0.0,0.0,-3045.0,-10809.75,0.0,0.0,-3045.00,-10809.75
,04/05/2026 22:05,04/05/2026 22:11,XAUUSD,Buy,1.900,0.00000,0.00000,4634.25000,4615.48000,0.0000,0.0000,-1877.0,-3567.44,-0.37,"XAU ZA-02 0.75 Ranging lvl",6555,00:00:05:55,33.4,1m,2192.0,5.96,315.0,598.5,-1877.0,-3566.2999999999997,14.4,0.0,-2192.00,-4164.80
,04/01/2026 23:54,04/02/2026 01:30,XAUUSD,Buy,3.700,0.00000,0.00000,4785.89000,4693.40000,0.0000,0.0000,-9249.0,-34222.78,-3.47,"XAU ZA-02 0.75 HL 9",6552,00:01:35:16,49.0,46m,11273.0,8.99,1129.0,4177.3,-10144.0,-37532.8,10.0,7.9,-10378.00,-38398.60
,04/01/2026 18:41,04/01/2026 23:46,XAUUSD,Buy,3.680,0.00000,0.00000,4766.35000,4780.87000,0.0000,0.0000,1452.0,5343.00,0.55,"XAU ZA-02 0.75 HL 4",6547,00:05:05:17,39.7,2h 1m,2411.0,0.41,3334.0,12269.12,-1379.0,-5074.72,70.7,60.1,-1882.00,-6925.76
,04/01/2026 23:06,04/01/2026 23:46,XAUUSD,Buy,3.680,0.00000,0.00000,4786.97000,4780.64000,0.0000,0.0000,-633.0,-2330.54,-0.24,"XAU ZA-02 0.75 HL 9",6552,00:00:40:07,92.5,37m,1905.0,0.50,1272.0,4680.96,-633.0,-2329.44,66.8,0.0,-1905.00,-7010.40
,04/01/2026 18:03,04/01/2026 18:21,XAUUSD,Buy,3.730,0.00000,0.00000,4761.24000,4757.24000,0.0000,0.0000,-400.0,-1489.02,-0.15,"XAU ZA-02 0.75 HL 4",6547,00:00:17:26,83.4,14m,1605.0,0.44,1115.0,4147.8,-490.0,-1822.8000000000002,69.5,5.6,-1515.00,-5635.80
,04/01/2026 17:17,04/01/2026 18:21,XAUUSD,Buy,3.730,0.00000,0.00000,4786.26000,4757.23000,0.0000,0.0000,-2903.0,-10828.94,-1.09,"XAU ZA-02 0.75 HL 9",6552,00:01:03:31,12.5,7m,3243.0,11.93,251.0,936.23,-2992.0,-11160.16,7.7,2.7,-3154.00,-11764.42
,04/01/2026 13:11,04/01/2026 16:11,XAUUSD,Buy,3.660,0.00000,0.00000,4731.68000,4777.75000,0.0000,0.0000,4607.0,16863.08,1.72,"XAU ZA-02 0.75 HL 5",6548,00:03:00:53,98.4,2h 57m,2055.0,0.09,5763.0,21092.58,-531.0,-1943.46,91.6,81.6,-1156.00,-4230.96
,04/01/2026 14:52,04/01/2026 16:11,XAUUSD,Buy,3.660,0.00000,0.00000,4761.27000,4777.66000,0.0000,0.0000,1639.0,5996.54,0.62,"XAU ZA-02 0.75 HL 4",6547,00:01:19:16,97.5,1h 17m,1165.0,0.01,2804.0,10262.640000000001,-34.0,-124.44,98.8,58.9,-1165.00,-4263.90
