Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
05/03/2026 23:15,05/03/2026 23:33,XAUUSD,Buy,0.230,4615.41000,4617.54000,0.0000,0.0000,213.0,48.95,0.20,00:00:18:20,84.3,15m,263.0,0.44,252.0,57.96,-110.0,-25.3,69.6,89.2,-39.00,-8.97
04/30/2026 23:15,04/30/2026 23:33,XAUUSD,Buy,0.230,4630.17000,4632.71000,0.0000,0.0000,254.0,58.49,0.24,00:00:18:24,79.0,14m,102.0,0.07,254.0,58.42,-18.0,-4.140000000000001,93.4,100.0,0.00,0.00
04/29/2026 23:15,04/29/2026 23:45,XAUUSD,Buy,0.230,4553.42000,4556.13000,0.0000,0.0000,271.0,62.22,0.26,00:00:30:36,35.5,10m,460.0,1.05,271.0,62.330000000000005,-285.0,-65.55,48.7,100.0,0.00,0.00
04/28/2026 23:15,04/28/2026 23:58,XAUUSD,Buy,0.230,4591.34000,4594.91000,0.0000,0.0000,357.0,82.04,0.34,00:00:43:20,52.3,22m,423.0,0.70,442.0,101.66000000000001,-309.0,-71.07000000000001,58.9,88.7,-85.00,-19.55
04/27/2026 23:15,04/27/2026 23:39,XAUUSD,Buy,0.230,4689.87000,4692.53000,0.0000,0.0000,266.0,61.07,0.26,00:00:24:05,100.0,24m,115.0,0.00,379.0,87.17,0.0,0.0,100.0,70.2,-113.00,-25.99
04/26/2026 23:15,04/27/2026 00:52,XAUUSD,Buy,0.230,4683.65000,4686.29000,0.0000,0.0000,264.0,60.65,0.26,00:01:37:20,7.2,7m,1212.0,3.78,300.0,69.0,-1135.0,-261.05,20.9,97.5,-36.00,-8.28
04/23/2026 23:15,04/23/2026 23:26,XAUUSD,Buy,0.230,4690.16000,4692.62000,0.0000,0.0000,246.0,56.51,0.24,00:00:11:36,50.0,5m,218.0,0.84,261.0,60.03,-218.0,-50.14,54.5,96.9,-15.00,-3.45
04/22/2026 23:15,04/22/2026 23:21,XAUUSD,Buy,0.230,4726.38000,4729.10000,0.0000,0.0000,272.0,62.59,0.27,00:00:06:01,100.0,6m,44.0,0.00,287.0,66.01,0.0,0.0,100.0,94.8,-15.00,-3.45
04/21/2026 23:15,04/21/2026 23:19,XAUUSD,Buy,0.230,4727.86000,4732.17000,0.0000,0.0000,431.0,99.15,0.42,00:00:04:18,80.0,3m,28.0,0.07,431.0,99.13000000000001,-28.0,-6.44,93.9,100.0,0.00,0.00
04/20/2026 23:15,04/21/2026 00:11,XAUUSD,Buy,0.230,4825.85000,4828.33000,0.0000,0.0000,248.0,57.00,0.24,00:00:56:01,16.1,9m,628.0,1.76,332.0,76.36,-583.0,-134.09,36.3,90.8,-84.00,-19.32
04/19/2026 23:15,04/20/2026 01:00,XAUUSD,Buy,0.230,4772.99000,4775.67000,0.0000,0.0000,268.0,61.64,0.26,00:01:45:07,5.7,5m,3484.0,6.81,479.0,110.17,-3260.0,-749.8000000000001,12.8,94.4,-211.00,-48.53
04/16/2026 23:15,04/16/2026 23:20,XAUUSD,Buy,0.230,4793.06000,4795.51000,0.0000,0.0000,245.0,56.23,0.24,00:00:05:30,83.4,4m,102.0,0.07,336.0,77.28,-24.0,-5.5200000000000005,93.3,74.7,-91.00,-20.93
04/15/2026 23:15,04/15/2026 23:30,XAUUSD,Buy,0.230,4812.83000,4816.19000,0.0000,0.0000,336.0,77.12,0.33,00:00:15:34,87.5,13m,182.0,0.08,456.0,104.88000000000001,-35.0,-8.05,92.9,75.6,-120.00,-27.60
04/14/2026 23:15,04/14/2026 23:35,XAUUSD,Buy,0.230,4837.59000,4840.29000,0.0000,0.0000,270.0,62.06,0.27,00:00:20:07,47.7,9m,314.0,0.53,395.0,90.85000000000001,-209.0,-48.07,65.4,79.3,-125.00,-28.75
04/13/2026 23:15,04/14/2026 00:26,XAUUSD,Buy,0.230,4763.17000,4766.13000,0.0000,0.0000,296.0,68.24,0.30,00:01:11:14,9.8,6m,1047.0,3.54,296.0,68.08,-1047.0,-240.81,22.0,100.0,0.00,0.00
04/12/2026 23:15,04/12/2026 23:50,XAUUSD,Buy,0.220,4659.69000,4663.83000,0.0000,0.0000,414.0,91.17,0.40,00:00:35:42,5.8,2m,1345.0,2.41,557.0,122.54,-1345.0,-295.9,29.3,92.5,-143.00,-31.46
04/09/2026 23:15,04/09/2026 23:35,XAUUSD,Buy,0.220,4759.71000,4762.33000,0.0000,0.0000,262.0,57.71,0.25,00:00:20:14,45.0,9m,378.0,0.71,318.0,69.96,-227.0,-49.94,58.3,89.7,-56.00,-12.32
04/08/2026 23:15,04/08/2026 23:19,XAUUSD,Buy,0.220,4709.00000,4712.53000,0.0000,0.0000,353.0,77.70,0.34,00:00:04:18,100.0,4m,28.0,0.00,381.0,83.82000000000001,0.0,0.0,100.0,92.7,-28.00,-6.16
04/07/2026 23:15,04/07/2026 23:20,XAUUSD,Buy,0.220,4819.07000,4823.65000,0.0000,0.0000,458.0,100.81,0.44,00:00:05:01,50.0,2m,473.0,0.86,549.0,120.78,-473.0,-104.06,53.7,91.1,-91.00,-20.02
04/06/2026 23:15,04/07/2026 01:07,XAUUSD,Buy,0.220,4660.12000,4662.34000,0.0000,0.0000,222.0,48.71,0.21,00:01:52:37,16.1,18m,1787.0,7.56,224.0,49.28,-1692.0,-372.24,11.7,99.9,-2.00,-0.44
04/05/2026 23:15,04/06/2026 01:06,XAUUSD,Buy,0.220,4633.01000,4635.52000,0.0000,0.0000,251.0,55.36,0.24,00:01:51:15,1.8,2m,3165.0,9.99,317.0,69.74,-3165.0,-696.3,9.1,98.1,-66.00,-14.52
04/01/2026 23:15,04/01/2026 23:15,XAUUSD,Buy,0.220,4791.74000,4793.24000,0.0000,0.0000,150.0,33.09,0.15,00:00:00:11,,,,,,,,,,,,
03/31/2026 23:15,03/31/2026 23:17,XAUUSD,Buy,0.220,4676.74000,4678.70000,0.0000,0.0000,196.0,43.18,0.19,00:00:02:34,,,,,,,,,,,,
03/30/2026 23:15,03/30/2026 23:18,XAUUSD,Buy,0.220,4498.92000,4502.62000,0.0000,0.0000,370.0,81.31,0.36,00:00:03:46,,,,,,,,,,,,
03/29/2026 23:15,03/29/2026 23:16,XAUUSD,Buy,0.220,4479.24000,4483.37000,0.0000,0.0000,413.0,90.77,0.40,00:00:01:06,,,,,,,,,,,,
03/26/2026 23:15,03/26/2026 23:16,XAUUSD,Buy,0.220,4392.90000,4395.39000,0.0000,0.0000,249.0,54.73,0.24,00:00:01:42,,,,,,,,,,,,
03/25/2026 23:15,03/25/2026 23:17,XAUUSD,Buy,0.210,4509.24000,4511.95000,0.0000,0.0000,271.0,56.79,0.25,00:00:02:37,,,,,,,,,,,,
03/24/2026 23:15,03/24/2026 23:16,XAUUSD,Buy,0.210,4485.02000,4492.69000,0.0000,0.0000,767.0,161.05,0.73,00:00:01:30,,,,,,,,,,,,
03/23/2026 23:15,03/23/2026 23:15,XAUUSD,Buy,0.210,4435.90000,4438.11000,0.0000,0.0000,221.0,46.47,0.21,00:00:00:52,,,,,,,,,,,,
03/22/2026 23:15,03/22/2026 23:15,XAUUSD,Buy,0.210,4490.40000,4494.80000,0.0000,0.0000,440.0,92.40,0.42,00:00:00:34,,,,,,,,,,,,
03/19/2026 23:15,03/19/2026 23:15,XAUUSD,Buy,0.210,4638.94000,4642.04000,0.0000,0.0000,310.0,65.10,0.30,00:00:00:58,,,,,,,,,,,,
03/18/2026 23:15,03/18/2026 23:25,XAUUSD,Buy,0.200,4834.55000,4837.40000,0.0000,0.0000,285.0,56.90,0.26,00:00:10:18,30.0,3m,531.0,1.86,285.0,57.0,-531.0,-106.2,34.9,100.0,0.00,0.00
03/17/2026 23:15,03/17/2026 23:32,XAUUSD,Buy,0.200,4999.57000,5001.98000,0.0000,0.0000,241.0,48.22,0.22,00:00:17:21,100.0,17m,149.0,0.00,309.0,61.800000000000004,0.0,0.0,100.0,78.0,-68.00,-13.60
03/16/2026 23:15,03/16/2026 23:26,XAUUSD,Buy,0.200,5006.23000,5009.00000,0.0000,0.0000,277.0,55.34,0.25,00:00:11:43,63.7,7m,104.0,0.20,329.0,65.8,-67.0,-13.4,83.1,86.9,-52.00,-10.40
03/15/2026 23:15,03/16/2026 00:01,XAUUSD,Buy,0.200,5007.63000,5009.69000,0.0000,0.0000,206.0,41.32,0.19,00:00:46:11,6.4,2m,3291.0,5.14,640.0,128.0,-3291.0,-658.2,16.3,89.0,-434.00,-86.80
03/12/2026 23:15,03/12/2026 23:16,XAUUSD,Buy,0.200,5091.18000,5093.88000,0.0000,0.0000,270.0,54.12,0.25,00:00:01:38,,,,,,,,,,,,
03/11/2026 23:15,03/11/2026 23:17,XAUUSD,Buy,0.200,5152.03000,5154.02000,0.0000,0.0000,199.0,39.84,0.18,00:00:02:30,,,,,,,,,,,,
03/10/2026 23:15,03/10/2026 23:20,XAUUSD,Buy,0.200,5192.03000,5195.68000,0.0000,0.0000,365.0,73.06,0.34,00:00:05:36,50.0,2m,246.0,0.67,365.0,73.0,-246.0,-49.2,59.7,100.0,0.00,0.00
03/09/2026 23:15,03/09/2026 23:16,XAUUSD,Buy,0.200,5146.41000,5149.14000,0.0000,0.0000,273.0,54.56,0.25,00:00:01:26,,,,,,,,,,,,
03/08/2026 23:15,03/08/2026 23:15,XAUUSD,Buy,0.200,5102.68000,5105.72000,0.0000,0.0000,304.0,60.82,0.28,00:00:00:49,,,,,,,,,,,,
03/05/2026 23:15,03/05/2026 23:18,XAUUSD,Buy,0.200,5086.97000,5089.81000,0.0000,0.0000,284.0,56.88,0.27,00:00:03:06,,,,,,,,,,,,
03/04/2026 23:15,03/04/2026 23:17,XAUUSD,Buy,0.200,5147.42000,5149.59000,0.0000,0.0000,217.0,43.40,0.20,00:00:02:16,,,,,,,,,,,,
03/03/2026 23:15,03/03/2026 23:15,XAUUSD,Buy,0.200,5118.34000,5123.17000,0.0000,0.0000,483.0,96.58,0.45,00:00:00:50,,,,,,,,,,,,
03/02/2026 23:15,03/02/2026 23:51,XAUUSD,Buy,0.200,5338.88000,5343.55000,0.0000,0.0000,467.0,93.42,0.44,00:00:36:13,13.6,4m,935.0,1.39,591.0,118.2,-823.0,-164.60000000000002,41.8,91.2,-124.00,-24.80
03/01/2026 23:15,03/01/2026 23:15,XAUUSD,Buy,0.200,5348.22000,5349.56000,0.0000,0.0000,134.0,26.64,0.13,00:00:00:35,,,,,,,,,,,,
02/26/2026 23:15,02/26/2026 23:41,XAUUSD,Buy,0.200,5184.50000,5188.51000,0.0000,0.0000,401.0,80.16,0.38,00:00:26:48,59.3,15m,491.0,0.65,401.0,80.2,-259.0,-51.800000000000004,60.8,100.0,0.00,0.00
02/25/2026 23:15,02/25/2026 23:18,XAUUSD,Buy,0.200,5169.18000,5172.63000,0.0000,0.0000,345.0,68.98,0.33,00:00:03:29,,,,,,,,,,,,
02/24/2026 23:15,02/24/2026 23:41,XAUUSD,Buy,0.200,5137.33000,5139.37000,0.0000,0.0000,204.0,40.82,0.19,00:00:26:52,14.9,4m,835.0,2.34,357.0,71.4,-835.0,-167.0,29.9,87.2,-153.00,-30.60
02/23/2026 23:15,02/23/2026 23:15,XAUUSD,Buy,0.200,5245.99000,5248.35000,0.0000,0.0000,236.0,47.20,0.23,00:00:00:33,,,,,,,,,,,,
02/22/2026 23:15,02/22/2026 23:30,XAUUSD,Buy,0.200,5147.15000,5149.53000,0.0000,0.0000,238.0,47.56,0.23,00:00:15:45,43.8,6m,572.0,1.95,280.0,56.0,-546.0,-109.2,33.9,94.9,-42.00,-8.40
02/19/2026 23:15,02/19/2026 23:21,XAUUSD,Buy,0.200,4998.98000,5001.96000,0.0000,0.0000,298.0,59.74,0.29,00:00:06:10,,,,,,,,,,,,
02/18/2026 23:15,02/18/2026 23:24,XAUUSD,Buy,0.200,4977.51000,4980.11000,0.0000,0.0000,260.0,52.12,0.25,00:00:09:43,20.0,1m,289.0,0.67,431.0,86.2,-289.0,-57.800000000000004,59.9,76.3,-171.00,-34.20
02/17/2026 23:15,02/18/2026 01:02,XAUUSD,Buy,0.200,4882.53000,4884.97000,0.0000,0.0000,244.0,48.96,0.24,00:01:47:29,1.9,2m,2657.0,10.89,244.0,48.800000000000004,-2657.0,-531.4,8.4,100.0,0.00,0.00
02/16/2026 23:15,02/16/2026 23:23,XAUUSD,Buy,0.200,4991.15000,4994.91000,0.0000,0.0000,376.0,75.18,0.36,00:00:08:39,37.5,3m,378.0,1.01,376.0,75.2,-378.0,-75.60000000000001,49.9,100.0,0.00,0.00
02/15/2026 23:15,02/15/2026 23:15,XAUUSD,Buy,0.200,5023.17000,5026.71000,0.0000,0.0000,354.0,70.82,0.34,00:00:00:17,,,,,,,,,,,,
02/12/2026 23:15,02/12/2026 23:15,XAUUSD,Buy,0.200,4911.15000,4914.77000,0.0000,0.0000,362.0,72.36,0.35,00:00:00:21,,,,,,,,,,,,
02/11/2026 23:15,02/11/2026 23:16,XAUUSD,Buy,0.200,5063.26000,5063.49000,0.0000,0.0000,23.0,4.58,0.02,00:00:01:07,,,,,,,,,,,,
02/10/2026 23:15,02/10/2026 23:16,XAUUSD,Buy,0.200,5034.63000,5039.70000,0.0000,0.0000,507.0,101.40,0.50,00:00:01:27,,,,,,,,,,,,
02/09/2026 23:15,02/09/2026 23:15,XAUUSD,Buy,0.200,5014.74000,5017.47000,0.0000,0.0000,273.0,54.48,0.27,00:00:00:29,,,,,,,,,,,,
02/08/2026 23:15,02/08/2026 23:17,XAUUSD,Buy,0.200,4980.32000,4984.00000,0.0000,0.0000,368.0,73.60,0.36,00:00:02:32,,,,,,,,,,,,
02/04/2026 23:15,02/04/2026 23:16,XAUUSD,Buy,0.200,5009.30000,5011.83000,0.0000,0.0000,253.0,50.52,0.25,00:00:01:24,,,,,,,,,,,,
02/03/2026 23:15,02/03/2026 23:15,XAUUSD,Buy,0.200,4932.99000,4938.26000,0.0000,0.0000,527.0,105.40,0.52,00:00:00:14,,,,,,,,,,,,
02/03/2026 15:14,,,Deposit,0.000,0.00000,0.00000,0.0000,0.0000,0.0,20101.00,0,00:00:00:00,,,,,,,,,,,,

Open Trades
Open Date,Symbol,Action,Lots,Open Price,Profit,Pips,Swap
05/14/2026 18:45,XAUUSD,Buy,0.120,4669.13,-2335.37,-19461.0,0.0

