Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
04/10/2026 18:30,04/10/2026 18:57,NAS100,Buy,0.010,25103.50000,25353.50000,25204.00000,25102.00000,0.0000,0.0000,-102.0,-10.16,-1.75,"MTL-8315M0FF buy-main[sl]",00:00:27:24,,,,,,,,,,,,
04/09/2026 18:30,04/09/2026 19:36,NAS100,Buy,0.010,25041.10000,25182.70000,24912.00000,25041.00000,0.0000,0.0000,129.0,12.91,2.27,"MTL-8315M0FF buy-main",00:01:06:39,,,,,,,,,,,,
04/08/2026 18:30,04/08/2026 20:27,NAS100,Buy,0.010,24925.50000,25074.50000,24865.00000,24926.00000,0.0000,0.0000,61.0,6.10,1.09,"MTL-8315M0FF buy-main",00:01:57:40,,,,,,,,,,,,
04/07/2026 18:30,04/07/2026 19:02,NAS100,Sell,0.010,24021.90000,23771.90000,23922.00000,24022.00000,0.0000,0.0000,-100.0,-10.05,-1.76,"MTL-8315M0FF sell-main[sl]",00:00:32:44,,,,,,,,,,,,
04/06/2026 18:30,04/07/2026 01:23,NAS100,Buy,0.010,24164.80000,24313.10000,24133.00000,24163.00000,0.0000,0.0000,30.0,2.95,0.52,"MTL-8315M0FF buy-main[sl]",00:06:53:56,,,,,,,,,,,,
04/02/2026 18:30,04/02/2026 19:08,NAS100,Buy,0.010,23923.30000,24173.30000,24026.00000,23923.00000,0.0000,0.0000,-103.0,-10.32,-1.78,"MTL-8315M0FF buy-main[sl]",00:00:38:54,,,,,,,,,,,,
04/01/2026 18:30,04/01/2026 20:58,NAS100,Buy,0.010,24104.40000,24254.20000,24089.00000,24104.00000,0.0000,0.0000,15.0,1.53,0.26,"MTL-8315M0FF buy-main[sl]",00:02:28:54,,,,,,,,,,,,
03/31/2026 18:30,03/31/2026 19:44,NAS100,Buy,0.010,23608.00000,23735.50000,23331.00000,23608.00000,0.0000,0.0000,277.0,27.73,5.05,"MTL-8315M0FF buy-main",00:01:14:28,,,,,,,,,,,,
03/30/2026 18:30,03/30/2026 18:51,NAS100,Sell,0.010,23265.40000,23015.40000,23165.00000,23266.00000,0.0000,0.0000,-101.0,-10.01,-1.79,"MTL-8315M0FF sell-main[sl]",00:00:21:50,,,,,,,,,,,,
03/27/2026 18:30,03/30/2026 01:00,NAS100,Sell,0.010,23154.40000,23020.90000,23306.00000,23021.00000,0.0000,0.0000,285.0,28.50,5.37,"MTL-8315M0FF sell-main",02:06:30:02,,,,,,,,,,,,
03/26/2026 18:30,03/26/2026 22:11,NAS100,Sell,0.010,23673.10000,23525.50000,23826.00000,23676.00000,0.0000,0.0000,150.0,14.95,2.90,"MTL-8315M0FF sell-main",00:03:41:43,,,,,,,,,,,,
03/25/2026 18:30,03/25/2026 21:03,NAS100,Buy,0.010,24133.20000,24383.20000,24234.00000,24133.00000,0.0000,0.0000,-101.0,-10.11,-1.92,"MTL-8315M0FF buy-main",00:02:33:35,,,,,,,,,,,,
03/24/2026 18:30,03/24/2026 19:04,NAS100,Buy,0.010,24049.10000,24299.10000,24149.00000,24049.00000,0.0000,0.0000,-100.0,-10.06,-1.88,"MTL-8315M0FF buy-main[sl]",00:00:34:12,,,,,,,,,,,,
03/23/2026 18:30,03/23/2026 18:57,NAS100,Buy,0.010,24165.20000,24312.50000,24133.00000,24165.00000,0.0000,0.0000,32.0,3.23,0.61,"MTL-8315M0FF buy-main[sl]",00:00:27:44,,,,,,,,,,,,
03/20/2026 18:30,03/20/2026 21:44,NAS100,Sell,0.010,23861.30000,23719.70000,24110.00000,23862.00000,0.0000,0.0000,248.0,24.82,4.88,"MTL-8315M0FF sell-main",00:03:14:43,,,,,,,,,,,,
03/19/2026 18:30,03/19/2026 19:23,NAS100,Sell,0.010,24258.10000,24107.50000,24273.00000,24258.00000,0.0000,0.0000,15.0,1.49,0.29,"MTL-8315M0FF sell-main",00:00:53:54,,,,,,,,,,,,
03/18/2026 18:30,03/18/2026 19:39,NAS100,Sell,0.010,24669.00000,24519.20000,24684.00000,24669.00000,0.0000,0.0000,15.0,1.48,0.29,"MTL-8315M0FF sell-main",00:01:09:38,,,,,,,,,,,,
03/17/2026 18:30,03/18/2026 13:26,NAS100,Buy,0.010,24930.00000,25075.80000,24806.00000,24930.00000,0.0000,0.0000,124.0,12.39,2.51,"MTL-8315M0FF buy-main",00:18:56:40,,,,,,,,,,,,
03/16/2026 18:30,03/16/2026 21:12,NAS100,Buy,0.010,24735.50000,24877.90000,24638.00000,24735.00000,0.0000,0.0000,97.0,9.75,2.02,"MTL-8315M0FF buy-main",00:02:42:34,,,,,,,,,,,,
03/13/2026 18:30,03/13/2026 20:30,NAS100,Sell,0.010,24417.70000,24267.90000,24433.00000,24418.00000,0.0000,0.0000,15.0,1.52,0.32,"MTL-8315M0FF sell-main",00:02:00:59,,,,,,,,,,,,
03/12/2026 18:30,03/13/2026 00:33,NAS100,Sell,0.010,24577.20000,24430.30000,24625.00000,24578.00000,0.0000,0.0000,47.0,4.73,0.99,"MTL-8315M0FF sell-main",00:06:03:16,,,,,,,,,,,,
