Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2026.05.29 18:05:05;Buy;0.01;XAUUSD;4 579.41;;;2026.05.29 20:43:08;4 556.52;;;-22.89;
2026.05.29 18:05:00;Buy;0.01;XAUUSD;4 578.62;;;2026.05.29 18:11:14;4 593.91;;;15.29;
2026.05.29 18:05:05;Buy;0.01;XAUUSD;4 579.52;;;2026.05.29 18:06:01;4 575.35;;;-4.17;
2026.05.27 13:46:17;Sell;0.01;XAUUSD;4 457.21;;;2026.05.27 15:21:25;4 454.59;;;2.62;
2026.05.27 13:46:21;Sell;0.01;XAUUSD;4 454.07;;;2026.05.27 15:19:15;4 451.78;;;2.29;
2026.05.27 13:46:22;Sell;0.01;XAUUSD;4 456.16;;;2026.05.27 15:19:12;4 450.45;;;5.71;
2026.05.27 13:46:23;Sell;0.01;XAUUSD;4 454.07;;;2026.05.27 15:18:18;4 438.37;;;15.70;
2026.05.27 13:46:21;Sell;0.01;XAUUSD;4 454.07;;;2026.05.27 14:42:23;4 443.01;;;11.06;
2026.05.27 13:46:22;Sell;0.01;XAUUSD;4 454.07;;;2026.05.27 14:03:33;4 452.76;;;1.31;
2026.05.26 02:10:29;Buy;0.01;XAUUSD;4 578.01;;;2026.05.26 03:27:11;4 545.94;;;-32.07;
2026.05.25 02:00:16;Buy;0.01;XAUUSD;4 568.38;;;2026.05.25 02:58:53;4 568.85;;;0.47;
2026.05.25 02:00:08;Buy;0.01;XAUUSD;4 567.25;;;2026.05.25 02:58:53;4 568.64;;;1.39;
2026.05.25 02:00:14;Buy;0.01;XAUUSD;4 568.25;;;2026.05.25 02:57:12;4 569.93;;;1.68;
2026.05.19 16:31:23;Sell;0.01;XAUUSD;4 482.91;;;2026.05.19 16:55:02;4 507.38;;;-24.47;
2026.05.19 16:31:27;Sell;0.01;XAUUSD;4 482.60;;;2026.05.19 16:33:00;4 482.08;;;0.52;
2026.05.19 16:31:26;Sell;0.01;XAUUSD;4 482.04;;;2026.05.19 16:31:46;4 465.94;;;16.10;
2026.05.19 16:31:26;Sell;0.01;XAUUSD;4 480.55;;;2026.05.19 16:31:41;4 467.67;;;12.88;
2026.05.18 03:34:14;Sell;0.01;XAUUSD;4 500.77;;;2026.05.18 03:56:34;4 500.83;;;-0.06;
2026.05.18 03:34:02;Sell;0.01;XAUUSD;4 502.70;;;2026.05.18 03:56:34;4 498.82;;;3.88;
2026.05.18 03:33:58;Sell;0.01;XAUUSD;4 503.63;;;2026.05.18 03:36:13;4 503.63;;;0.00;
2026.05.15 03:25:20;Sell;0.01;XAUUSD;4 639.61;;;2026.05.15 23:53:04;4 540.57;;;99.04;
2026.05.15 03:25:23;Sell;0.01;XAUUSD;4 638.89;;;2026.05.15 03:43:42;4 613.98;;;24.91;
2026.05.15 03:25:21;Sell;0.01;XAUUSD;4 639.61;;;2026.05.15 03:30:54;4 623.44;;;16.17;
