Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
04/10/2026 01:31,04/10/2026 07:25,AUDCHF,Buy,0.230,0.55973,0.55853,-1.5000,0.0000,-12.0,-31.36,-0.23,"DVAMA_Churn",00:05:54:06,21.0,1h 14m,13.6,8.07,1.5,3.7350000000000003,-12.1,-30.129,11.0,0.7,-13.50,-33.62
04/02/2026 01:29,04/02/2026 04:05,USDJPY,Buy,0.460,158.66300,158.83200,-3.0000,0.0000,16.9,39.24,0.29,"DVAMA_Churn",00:02:35:26,46.5,1h 12m,15.6,0.69,16.9,42.25,-11.7,-29.25,59.1,100.0,0.00,0.00
04/02/2026 01:39,04/02/2026 03:06,CHFJPY,Buy,0.460,199.73000,199.89000,-3.0000,0.0000,16.0,37.01,0.28,"DVAMA_Churn",00:01:27:34,57.5,50m,9.2,0.23,16.0,40.0,-3.7,-9.25,81.2,100.0,0.00,0.00
04/02/2026 01:31,04/02/2026 02:15,EURJPY,Buy,0.460,183.90300,183.78500,-3.0000,0.0000,-11.8,-32.53,-0.24,"DVAMA_Churn",00:00:44:09,0.0,0s,12.1,12.11,0.0,0.0,-12.1,-30.25,0.0,2.5,-11.80,-29.50
03/30/2026 01:31,03/30/2026 05:51,GBPCAD,Buy,0.400,1.84055,1.84217,-2.6000,0.0000,16.2,37.91,0.28,"DVAMA_Churn",00:04:20:13,35.8,1h 33m,15.1,0.64,16.2,40.5,-10.3,-25.75,61.1,100.0,0.00,0.00
03/30/2026 01:25,03/30/2026 03:27,EURUSD,Buy,0.290,1.14947,1.15107,-1.8800,0.0000,16.0,38.43,0.29,"DVAMA_Churn",00:02:02:18,14.8,18m,6.5,0.41,16.0,40.32,-6.5,-16.38,71.1,100.0,0.00,0.00
03/30/2026 01:33,03/30/2026 03:27,GBPUSD,Buy,0.290,1.32419,1.32580,-1.8800,0.0000,16.1,38.69,0.29,"DVAMA_Churn",00:01:54:13,27.2,31m,11.3,0.53,16.1,40.572,-8.5,-21.42,65.4,100.0,0.00,0.00
03/30/2026 01:27,03/30/2026 02:47,AUDJPY,Buy,0.460,109.91700,109.79300,-3.0000,0.0000,-12.4,-33.96,-0.25,"DVAMA_Churn",00:01:20:07,7.5,6m,16.9,3.57,3.7,9.25,-13.2,-33.0,21.9,4.7,-16.10,-40.25
03/30/2026 01:25,03/30/2026 02:47,GBPJPY,Buy,0.460,212.37600,212.25600,-3.0000,0.0000,-12.0,-32.96,-0.25,"DVAMA_Churn",00:01:22:02,46.4,38m,18.4,1.88,6.4,16.0,-12.0,-30.0,34.8,0.0,-18.40,-46.00
03/27/2026 02:25,03/27/2026 10:08,CADCHF,Sell,0.230,0.57365,0.57485,-1.5000,0.0000,-12.0,-31.56,-0.24,"DVAMA_Churn",00:07:43:18,6.1,28m,13.3,9.23,1.3,3.263,-12.0,-30.119999999999997,9.8,0.0,-13.30,-33.38
03/27/2026 02:43,03/27/2026 03:35,CHFJPY,Sell,0.460,200.95900,200.79900,-3.0000,0.0000,16.0,36.98,0.28,"DVAMA_Churn",00:00:52:29,98.1,51m,4.5,0.01,17.0,42.5,-0.1,-0.25,99.4,94.2,-1.00,-2.50
03/26/2026 02:31,03/26/2026 06:38,AUDJPY,Buy,0.460,110.65500,110.81500,-3.0000,0.0000,16.0,36.91,0.28,"DVAMA_Churn",00:04:07:43,70.1,2h 53m,16.3,0.50,16.0,39.84,-8.0,-19.92,66.7,100.0,0.00,0.00
03/26/2026 02:25,03/26/2026 06:25,GBPAUD,Sell,0.420,1.92493,1.92328,-2.7400,0.0000,16.5,38.88,0.29,"DVAMA_Churn",00:04:00:41,70.9,2h 50m,19.3,0.44,16.5,41.58,-7.3,-18.396,69.3,100.0,0.00,0.00
03/26/2026 02:25,03/26/2026 05:35,EURAUD,Sell,0.420,1.66544,1.66662,-2.7400,0.0000,-11.8,-32.48,-0.24,"DVAMA_Churn",00:03:10:33,36.4,1h 9m,22.0,1.16,10.2,25.703999999999997,-11.8,-29.736,46.4,0.0,-22.00,-55.44
03/25/2026 02:25,03/25/2026 09:14,EURCAD,Sell,0.400,1.59820,1.59660,-2.6000,0.0000,16.0,37.49,0.28,"DVAMA_Churn",00:06:49:49,63.6,4h 20m,15.8,0.61,16.5,41.415,-10.0,-25.099999999999998,62.3,98.1,-0.50,-1.25
03/25/2026 02:57,03/25/2026 03:13,CHFJPY,Sell,0.460,201.39200,201.51200,-3.0000,0.0000,-12.0,-32.92,-0.25,"DVAMA_Churn",00:00:16:18,25.0,4m,15.8,3.16,3.8,9.462,-12.0,-29.880000000000003,24.1,0.0,-15.80,-39.34
03/24/2026 02:47,03/24/2026 03:39,AUDCHF,Sell,0.230,0.55131,0.54972,-1.5000,0.0000,15.9,38.55,0.29,"DVAMA_Churn",00:00:52:18,98.1,51m,5.5,0.03,17.5,44.1,-0.6,-1.512,96.7,91.2,-1.60,-4.03
03/23/2026 02:55,03/23/2026 04:30,NZDCAD,Sell,0.400,0.79953,0.79791,-2.6000,0.0000,16.2,38.31,0.29,"DVAMA_Churn",00:01:35:04,64.3,1h 1m,12.0,0.56,16.2,40.986,-9.1,-23.022999999999996,64.0,100.0,0.00,0.00
03/23/2026 02:27,03/23/2026 03:37,GBPCAD,Sell,0.400,1.82880,1.82720,-2.6000,0.0000,16.0,37.80,0.29,"DVAMA_Churn",00:01:10:51,97.2,1h 8m,15.4,0.07,16.7,42.251,-1.2,-3.0359999999999996,93.3,96.1,-0.70,-1.77
03/23/2026 02:27,03/23/2026 03:36,EURCAD,Sell,0.400,1.58598,1.58438,-2.6000,0.0000,16.0,37.79,0.29,"DVAMA_Churn",00:01:09:41,100.0,1h 9m,8.7,0.06,16.9,42.587999999999994,0.0,0.0,100.0,94.7,-0.90,-2.27
03/23/2026 02:27,03/23/2026 03:36,AUDCAD,Sell,0.400,0.96142,0.95981,-2.6000,0.0000,16.1,38.04,0.29,"DVAMA_Churn",00:01:09:28,85.6,59m,11.6,0.23,16.1,40.572,-3.7,-9.324,81.3,100.0,0.00,0.00
03/23/2026 02:29,03/23/2026 03:36,EURAUD,Sell,0.410,1.64979,1.65099,-2.6600,0.0000,-12.0,-32.46,-0.25,"DVAMA_Churn",00:01:07:09,89.6,1h 0m,26.4,0.83,14.4,35.712,-12.0,-29.759999999999998,54.5,0.0,-26.40,-65.47
03/23/2026 02:55,03/23/2026 03:08,USDJPY,Buy,0.460,159.19900,159.07800,-3.0000,0.0000,-12.1,-33.26,-0.25,"DVAMA_Churn",00:00:13:26,15.4,2m,16.3,2.88,4.2,10.5,-12.1,-30.25,25.8,0.0,-16.30,-40.75
03/23/2026 02:29,03/23/2026 03:05,EURJPY,Sell,0.460,184.08000,183.92100,-3.0000,0.0000,15.9,36.77,0.28,"DVAMA_Churn",00:00:36:15,88.9,32m,6.0,0.09,17.0,42.5,-1.5,-3.75,91.9,94.1,-1.10,-2.75
03/23/2026 02:31,03/23/2026 03:02,CHFJPY,Sell,0.460,202.14400,201.98100,-3.0000,0.0000,16.3,37.76,0.29,"DVAMA_Churn",00:00:31:07,100.0,31m,7.6,0.06,17.7,44.25,0.0,0.0,100.0,92.1,-1.40,-3.50
03/20/2026 02:39,03/20/2026 03:22,AUDJPY,Sell,0.460,111.85600,111.69600,-3.0000,0.0000,16.0,37.28,0.29,"DVAMA_Churn",00:00:43:57,81.4,35m,12.5,0.25,16.6,41.832,-4.1,-10.331999999999999,80.2,97.1,-0.60,-1.51
03/20/2026 02:33,03/20/2026 03:21,AUDNZD,Sell,0.490,1.20666,1.20506,-3.1800,0.0000,16.0,36.60,0.28,"DVAMA_Churn",00:00:48:31,93.8,45m,6.7,0.14,16.6,41.33400000000001,-2.4,-5.976,87.4,96.8,-0.60,-1.49
03/18/2026 02:27,03/18/2026 11:21,CADCHF,Sell,0.230,0.57319,0.57438,-1.5000,0.0000,-11.9,-31.68,-0.24,"DVAMA_Churn",00:08:54:46,29.3,2h 36m,15.7,3.13,3.8,9.652,-11.9,-30.226000000000003,24.2,0.0,-15.70,-39.88
03/18/2026 02:59,03/18/2026 09:09,AUDCHF,Sell,0.230,0.55800,0.55921,-1.5000,0.0000,-12.1,-32.20,-0.25,"DVAMA_Churn",00:06:10:41,13.3,49m,15.3,3.78,3.2,8.128,-12.1,-30.733999999999998,20.9,0.0,-15.30,-38.86
03/18/2026 02:29,03/18/2026 07:02,GBPCAD,Sell,0.390,1.82911,1.83033,-2.5400,0.0000,-12.2,-32.64,-0.25,"DVAMA_Churn",00:04:33:36,89.4,4h 4m,23.9,1.04,11.7,28.899,-12.2,-30.134,49.0,0.0,-23.90,-59.03
03/18/2026 02:47,03/18/2026 04:28,AUDCAD,Sell,0.400,0.97329,0.97448,-2.6000,0.0000,-11.9,-32.74,-0.25,"DVAMA_Churn",00:01:41:07,44.6,45m,16.0,2.90,4.1,10.372999999999998,-11.9,-30.107,25.6,0.0,-16.00,-40.48
03/17/2026 02:31,03/17/2026 04:12,AUDNZD,Sell,0.490,1.20731,1.20852,-3.1800,0.0000,-12.1,-33.36,-0.25,"DVAMA_Churn",00:01:41:41,0.0,0s,12.1,12.11,0.0,0.0,-12.1,-30.129,0.0,0.0,-12.10,-30.13
03/16/2026 02:25,03/16/2026 08:43,AUDCHF,Sell,0.230,0.55302,0.55421,-1.5000,0.0000,-11.9,-31.78,-0.24,"DVAMA_Churn",00:06:18:22,5.3,20m,14.4,4.76,2.5,6.35,-11.9,-30.226000000000003,17.4,0.0,-14.40,-36.58
03/16/2026 02:41,03/16/2026 05:11,CHFJPY,Sell,0.460,201.91000,202.03300,-3.0000,0.0000,-12.3,-33.99,-0.26,"DVAMA_Churn",00:02:30:56,43.4,1h 5m,21.5,1.34,9.2,23.183999999999997,-12.3,-30.996000000000002,42.8,0.0,-21.50,-54.18
03/16/2026 02:47,03/16/2026 03:11,EURJPY,Sell,0.460,182.41700,182.53800,-3.0000,0.0000,-12.1,-33.49,-0.25,"DVAMA_Churn",00:00:24:10,25.0,6m,14.8,4.48,2.7,6.804,-12.1,-30.492,18.2,0.0,-14.80,-37.30
03/16/2026 02:35,03/16/2026 03:02,EURUSD,Sell,0.290,1.14295,1.14417,-1.8800,0.0000,-12.2,-32.80,-0.25,"DVAMA_Churn",00:00:27:22,0.0,0s,12.2,12.21,0.0,0.0,-12.2,-30.865999999999996,0.0,0.0,-12.20,-30.87
03/16/2026 02:27,03/16/2026 03:00,GBPUSD,Sell,0.290,1.32386,1.32506,-1.8800,0.0000,-12.0,-32.30,-0.24,"DVAMA_Churn",00:00:33:36,0.0,0s,12.0,12.00,0.0,0.0,-12.0,-30.48,0.0,0.0,-12.00,-30.48
03/16/2026 02:27,03/16/2026 02:58,GBPJPY,Sell,0.460,211.28200,211.40500,-3.0000,0.0000,-12.3,-34.01,-0.25,"DVAMA_Churn",00:00:31:55,29.1,9m,17.2,2.51,4.9,12.348,-12.3,-30.996000000000002,28.5,0.0,-17.20,-43.34
03/16/2026 02:27,03/16/2026 02:45,AUDJPY,Sell,0.460,111.62600,111.74700,-3.0000,0.0000,-12.1,-33.51,-0.25,"DVAMA_Churn",00:00:18:03,22.3,4m,13.6,8.07,1.5,3.7800000000000002,-12.1,-30.492,11.0,0.0,-13.60,-34.27
03/13/2026 02:51,03/13/2026 09:17,GBPCAD,Sell,0.390,1.82024,1.81863,-2.5400,0.0000,16.1,37.47,0.28,"DVAMA_Churn",00:06:26:29,56.5,3h 38m,13.5,0.54,16.9,42.081,-9.1,-22.659000000000002,65.0,96.9,-0.80,-1.99
03/13/2026 02:47,03/13/2026 07:26,AUDNZD,Sell,0.490,1.20962,1.21083,-3.1800,0.0000,-12.1,-33.26,-0.25,"DVAMA_Churn",00:04:39:21,27.6,1h 17m,26.7,0.83,14.6,36.354,-12.1,-30.129,54.7,0.0,-26.70,-66.48
03/13/2026 02:31,03/13/2026 03:16,EURUSD,Sell,0.290,1.15166,1.15286,-1.8800,0.0000,-12.0,-32.07,-0.24,"DVAMA_Churn",00:00:45:21,0.0,0s,12.0,12.00,0.0,0.0,-12.0,-30.240000000000002,0.0,0.0,-12.00,-30.24
03/13/2026 02:37,03/13/2026 03:00,GBPJPY,Sell,0.460,212.69700,212.53400,-3.0000,0.0000,16.3,37.89,0.28,"DVAMA_Churn",00:00:23:52,100.0,23m,2.8,0.06,16.3,40.913,0.0,0.0,100.0,100.0,0.00,0.00
03/12/2026 02:53,03/12/2026 10:21,EURUSD,Buy,0.290,1.15417,1.15524,-1.8800,0.0000,10.7,24.98,0.19,"DVAMA_Churn",00:07:28:38,48.3,3h 36m,23.1,0.67,13.8,34.638,-9.3,-23.343,59.7,86.6,-3.10,-7.78
03/12/2026 02:57,03/12/2026 04:39,GBPUSD,Buy,0.290,1.33806,1.33966,-1.8800,0.0000,16.0,38.28,0.29,"DVAMA_Churn",00:01:42:11,68.0,1h 9m,12.0,0.66,16.0,40.16,-10.6,-26.605999999999998,60.2,100.0,0.00,0.00
03/12/2026 03:01,03/12/2026 03:54,USDJPY,Sell,0.460,159.14200,158.97400,-3.0000,0.0000,16.8,39.09,0.29,"DVAMA_Churn",00:00:53:15,35.9,19m,8.5,0.51,16.8,42.168,-8.5,-21.334999999999997,66.4,100.0,0.00,0.00
03/12/2026 02:29,03/12/2026 03:47,EURAUD,Sell,0.400,1.61891,1.61725,-2.6000,0.0000,16.6,38.46,0.29,"DVAMA_Churn",00:01:18:18,56.5,44m,7.3,0.42,17.2,42.484,-7.3,-18.031000000000002,70.2,97.6,-0.60,-1.48
03/12/2026 02:41,03/12/2026 03:37,AUDJPY,Buy,0.460,113.40700,113.57000,-3.0000,0.0000,16.3,37.81,0.29,"DVAMA_Churn",00:00:56:37,75.0,42m,7.1,0.21,16.3,40.75,-3.5,-8.75,82.3,100.0,0.00,0.00
03/12/2026 02:31,03/12/2026 03:28,GBPAUD,Sell,0.400,1.87706,1.87547,-2.6000,0.0000,15.9,36.71,0.28,"DVAMA_Churn",00:00:57:45,66.7,38m,7.9,0.21,16.1,39.76700000000001,-3.4,-8.398,82.6,99.0,-0.20,-0.49
03/12/2026 02:27,03/12/2026 02:38,EURJPY,Buy,0.460,183.70800,183.58800,-3.0000,0.0000,-12.0,-33.07,-0.25,"DVAMA_Churn",00:00:10:54,0.0,0s,12.4,12.41,0.0,0.0,-12.4,-31.124,0.0,3.2,-12.00,-30.12
03/11/2026 02:43,03/11/2026 03:20,EURAUD,Sell,0.410,1.63130,1.62970,-2.6600,0.0000,16.0,37.59,0.28,"DVAMA_Churn",00:00:37:54,100.0,37m,5.8,0.06,16.1,40.572,0.0,0.0,100.0,99.4,-0.10,-0.25
03/10/2026 02:29,03/10/2026 03:23,CHFJPY,Sell,0.460,203.01300,202.85200,-3.0000,0.0000,16.1,37.40,0.28,"DVAMA_Churn",00:00:54:42,88.9,48m,15.6,0.09,16.9,42.41899999999999,-1.5,-3.7649999999999997,91.8,95.7,-0.80,-2.01
03/10/2026 02:45,03/10/2026 03:23,GBPJPY,Sell,0.460,211.99800,211.83900,-3.0000,0.0000,15.9,36.90,0.28,"DVAMA_Churn",00:00:38:41,92.2,35m,12.2,0.05,16.7,41.916999999999994,-0.9,-2.259,94.9,95.5,-0.80,-2.01
03/09/2026 02:29,03/09/2026 08:22,NZDCAD,Buy,0.390,0.79622,0.79783,-2.5400,0.0000,16.1,37.58,0.29,"DVAMA_Churn",00:05:53:07,57.6,3h 23m,21.2,0.52,16.1,40.089000000000006,-8.4,-20.916000000000004,65.7,100.0,0.00,0.00
03/09/2026 02:39,03/09/2026 03:52,AUDCAD,Buy,0.390,0.94781,0.94659,-2.5400,0.0000,-12.2,-32.91,-0.25,"DVAMA_Churn",00:01:13:28,34.3,25m,19.8,1.61,7.6,18.924,-12.2,-30.378,38.4,0.0,-19.80,-49.30
03/09/2026 02:27,03/09/2026 03:24,AUDNZD,Sell,0.490,1.19134,1.18973,-3.1800,0.0000,16.1,36.89,0.28,"DVAMA_Churn",00:00:57:53,100.0,57m,7.0,0.06,16.7,41.583,0.0,0.0,100.0,96.4,-0.60,-1.49
03/09/2026 02:37,03/09/2026 02:58,EURCAD,Buy,0.390,1.56828,1.56710,-2.5400,0.0000,-11.8,-31.91,-0.24,"DVAMA_Churn",00:00:21:47,0.0,0s,11.8,11.81,0.0,0.0,-11.8,-29.382000000000005,0.0,0.0,-11.80,-29.38
03/05/2026 01:55,03/05/2026 02:53,AUDJPY,Buy,0.460,111.08300,110.96200,-3.0000,0.0000,-12.1,-33.51,-0.25,"DVAMA_Churn",00:00:58:45,93.2,54m,21.8,1.25,9.7,24.444,-12.1,-30.492,44.5,0.0,-21.80,-54.94
03/05/2026 02:01,03/05/2026 02:09,CHFJPY,Buy,0.460,201.43500,201.31300,-3.0000,0.0000,-12.2,-33.75,-0.26,"DVAMA_Churn",00:00:07:58,87.5,6m,22.4,1.20,10.2,25.703999999999997,-12.2,-30.744,45.5,0.0,-22.40,-56.45
03/05/2026 01:53,03/05/2026 02:06,EURJPY,Buy,0.460,182.69400,182.57300,-3.0000,0.0000,-12.1,-33.49,-0.25,"DVAMA_Churn",00:00:13:09,38.5,5m,15.1,4.03,3.0,7.5600000000000005,-12.1,-30.492,19.9,0.0,-15.10,-38.05
03/05/2026 01:29,03/05/2026 02:00,GBPJPY,Buy,0.460,209.96400,209.84300,-3.0000,0.0000,-12.1,-33.48,-0.25,"DVAMA_Churn",00:00:31:13,45.2,14m,19.8,1.57,7.7,19.404,-12.1,-30.492,38.9,0.0,-19.80,-49.90
03/04/2026 01:47,03/04/2026 02:08,GBPCAD,Buy,0.400,1.82621,1.82497,-2.6000,0.0000,-12.4,-33.85,-0.25,"DVAMA_Churn",00:00:21:25,47.7,10m,22.4,1.24,10.0,25.2,-12.4,-31.248,44.6,0.0,-22.40,-56.45
03/03/2026 01:27,03/03/2026 06:35,CADCHF,Buy,0.230,0.56950,0.57113,-1.5000,0.0000,16.3,39.59,0.30,"DVAMA_Churn",00:05:08:01,82.2,4h 13m,7.8,0.48,16.3,41.076,-7.8,-19.656,67.6,100.0,0.00,0.00
03/03/2026 01:57,03/03/2026 03:21,AUDCAD,Sell,0.400,0.97129,0.97250,-2.6000,0.0000,-12.1,-32.87,-0.25,"DVAMA_Churn",00:01:24:07,69.1,58m,21.5,1.29,9.4,23.5,-12.1,-30.25,43.7,0.0,-21.50,-53.75
03/03/2026 01:29,03/03/2026 01:44,EURAUD,Buy,0.410,1.64708,1.64588,-2.6600,0.0000,-12.0,-32.55,-0.24,"DVAMA_Churn",00:00:15:14,0.0,0s,16.0,16.00,0.0,0.0,-16.0,-39.84,0.0,25.0,-12.00,-29.88
03/03/2026 01:25,03/03/2026 01:37,GBPAUD,Buy,0.410,1.88858,1.88738,-2.6600,0.0000,-12.0,-32.55,-0.24,"DVAMA_Churn",00:00:12:48,0.0,0s,23.8,23.81,0.0,0.0,-23.8,-59.26200000000001,0.0,49.6,-12.00,-29.88
03/02/2026 01:27,03/02/2026 12:53,EURGBP,Sell,0.180,0.87733,0.87583,-1.1800,0.0000,15.0,29.65,0.22,"DVAMA_Churn",00:11:26:30,76.1,8h 42m,24.9,0.95,15.0,30.900000000000002,-14.2,-29.252,51.4,100.0,0.00,0.00
03/02/2026 01:35,03/02/2026 03:00,EURUSD,Buy,0.240,1.17633,1.17784,-1.5600,0.0000,15.1,29.21,0.22,"DVAMA_Churn",00:01:25:14,69.5,59m,27.3,0.26,21.7,44.268,-5.6,-11.424,79.5,75.8,-6.60,-13.46
02/27/2026 01:27,02/27/2026 15:30,NZDCAD,Buy,0.320,0.81776,0.81621,-2.0800,0.0000,-15.5,-32.86,-0.25,"DVAMA_Churn",00:14:02:58,82.4,11h 34m,29.6,1.10,14.1,28.058999999999997,-15.5,-30.845,47.6,0.0,-29.60,-58.90
02/27/2026 01:59,02/27/2026 15:29,USDCAD,Buy,0.320,1.36773,1.36620,-2.0800,0.0000,-15.3,-32.44,-0.24,"DVAMA_Churn",00:13:30:53,15.4,2h 4m,19.8,3.40,4.5,8.91,-15.3,-30.294,22.7,0.0,-19.80,-39.20
02/27/2026 01:27,02/27/2026 07:25,AUDCHF,Buy,0.180,0.54941,0.55092,-1.1800,0.0000,15.1,28.60,0.21,"DVAMA_Churn",00:05:58:25,54.2,3h 14m,7.4,0.38,15.1,29.747,-5.8,-11.426,72.2,100.0,0.00,0.00
02/27/2026 01:25,02/27/2026 04:31,AUDCAD,Buy,0.320,0.97118,0.97273,-2.0800,0.0000,15.5,28.67,0.22,"DVAMA_Churn",00:03:06:00,74.8,2h 19m,11.3,0.26,15.5,30.69,-4.1,-8.117999999999999,79.1,100.0,0.00,0.00
02/27/2026 01:27,02/27/2026 02:33,AUDJPY,Buy,0.370,110.78800,110.63400,-2.4000,0.0000,-15.4,-33.40,-0.25,"DVAMA_Churn",00:01:06:30,50.0,33m,27.8,1.24,12.4,24.924,-15.4,-30.953999999999997,44.6,0.0,-27.80,-55.88
02/27/2026 01:31,02/27/2026 02:31,CHFJPY,Buy,0.370,201.57500,201.42700,-2.4000,0.0000,-14.8,-32.19,-0.24,"DVAMA_Churn",00:01:00:18,40.0,24m,22.4,1.95,7.6,15.275999999999998,-14.8,-29.747999999999998,33.9,0.0,-22.40,-45.02
02/27/2026 01:27,02/27/2026 01:44,EURJPY,Buy,0.370,184.10100,183.95000,-2.4000,0.0000,-15.1,-32.77,-0.24,"DVAMA_Churn",00:00:17:45,29.5,5m,20.4,2.85,5.3,10.652999999999999,-15.1,-30.350999999999996,26.0,0.0,-20.40,-41.00
02/26/2026 01:29,02/26/2026 02:20,EURJPY,Buy,0.370,184.54900,184.40000,-2.4000,0.0000,-14.9,-32.30,-0.24,"DVAMA_Churn",00:00:51:46,82.4,42m,25.8,1.37,10.9,21.909,-14.9,-29.948999999999998,42.2,0.0,-25.80,-51.86
02/26/2026 01:27,02/26/2026 02:11,GBPJPY,Buy,0.370,211.79400,211.64300,-2.4000,0.0000,-15.1,-32.69,-0.24,"DVAMA_Churn",00:00:44:05,66.0,29m,28.6,1.12,13.5,27.134999999999998,-15.1,-30.350999999999996,47.2,0.0,-28.60,-57.49
02/24/2026 01:37,02/24/2026 04:09,EURAUD,Buy,0.330,1.67021,1.66869,-2.1400,0.0000,-15.2,-32.20,-0.24,"DVAMA_Churn",00:02:32:06,42.2,1h 4m,22.6,2.05,7.4,14.652000000000001,-15.2,-30.096,32.7,0.0,-22.60,-44.75
02/24/2026 01:41,02/24/2026 03:18,USDCAD,Buy,0.320,1.36950,1.37100,-2.0800,0.0000,15.0,27.65,0.21,"DVAMA_Churn",00:01:37:39,32.0,31m,4.4,0.27,15.0,29.7,-4.0,-7.92,78.9,100.0,0.00,0.00
02/24/2026 01:37,02/24/2026 02:53,USDJPY,Buy,0.360,154.66600,154.81600,-2.3400,0.0000,15.0,27.24,0.20,"DVAMA_Churn",00:01:16:51,4.0,3m,15.8,0.82,15.0,29.55,-12.3,-24.231,54.9,100.0,0.00,0.00
02/24/2026 01:27,02/24/2026 02:05,GBPJPY,Buy,0.360,208.67200,208.83200,-2.3400,0.0000,16.0,29.23,0.22,"DVAMA_Churn",00:00:38:39,2.7,1m,18.0,1.13,16.0,31.52,-18.0,-35.46,47.1,100.0,0.00,0.00
02/24/2026 01:43,02/24/2026 02:01,EURJPY,Buy,0.360,182.27500,182.43400,-2.3400,0.0000,15.9,29.04,0.22,"DVAMA_Churn",00:00:18:49,5.6,1m,7.5,0.47,15.9,31.323,-7.5,-14.775,67.9,100.0,0.00,0.00
02/24/2026 01:43,02/24/2026 02:01,CHFJPY,Buy,0.360,199.62100,199.77200,-2.3400,0.0000,15.1,27.46,0.21,"DVAMA_Churn",00:00:18:43,5.6,1m,17.9,1.19,15.1,29.747,-17.9,-35.263,45.8,100.0,0.00,0.00
02/23/2026 01:25,02/23/2026 13:14,CADCHF,Buy,0.180,0.56561,0.56712,-1.1800,0.0000,15.1,28.54,0.21,"DVAMA_Churn",00:11:49:07,21.2,2h 30m,17.3,0.79,15.1,29.747,-12.0,-23.64,55.7,100.0,0.00,0.00
02/23/2026 01:25,02/23/2026 03:00,AUDCHF,Buy,0.180,0.54827,0.54677,-1.1800,0.0000,-15.0,-30.77,-0.23,"DVAMA_Churn",00:01:35:14,64.3,1h 1m,21.0,2.50,6.0,11.82,-15.0,-29.55,28.6,0.0,-21.00,-41.37
02/23/2026 01:57,02/23/2026 02:39,AUDCHF,Sell,0.180,0.54875,0.54725,-1.1800,0.0000,15.0,28.40,0.21,"DVAMA_Churn",00:00:42:47,100.0,42m,7.9,0.07,15.0,29.55,0.0,0.0,100.0,100.0,0.00,0.00
02/23/2026 01:27,02/23/2026 02:26,AUDJPY,Buy,0.370,109.62800,109.47800,-2.4000,0.0000,-15.0,-32.81,-0.25,"DVAMA_Churn",00:00:59:29,96.7,57m,25.7,1.40,10.7,21.720999999999997,-15.0,-30.449999999999996,41.6,0.0,-25.70,-52.17
02/23/2026 01:27,02/23/2026 02:06,GBPJPY,Buy,0.370,208.85100,208.69800,-2.4000,0.0000,-15.3,-33.42,-0.25,"DVAMA_Churn",00:00:39:31,97.5,38m,32.8,0.87,17.5,35.525,-15.3,-31.058999999999997,53.4,0.0,-32.80,-66.58
02/23/2026 01:47,02/23/2026 02:05,EURJPY,Buy,0.370,182.66000,182.50700,-2.4000,0.0000,-15.3,-33.42,-0.25,"DVAMA_Churn",00:00:17:58,76.5,13m,21.0,2.68,5.7,11.571,-15.3,-31.058999999999997,27.1,0.0,-21.00,-42.63
02/23/2026 01:25,02/23/2026 01:57,USDCAD,Buy,0.320,1.36676,1.36522,-2.0800,0.0000,-15.4,-32.59,-0.24,"DVAMA_Churn",00:00:32:48,93.8,30m,22.5,2.17,7.1,14.058,-15.4,-30.492,31.6,0.0,-22.50,-44.55
02/23/2026 01:29,02/23/2026 01:48,USDJPY,Buy,0.370,154.59100,154.42900,-2.4000,0.0000,-16.2,-35.22,-0.26,"DVAMA_Churn",00:00:19:05,94.8,18m,48.8,0.50,32.6,66.178,-16.2,-32.885999999999996,66.8,0.0,-48.80,-99.06
02/20/2026 01:53,02/20/2026 06:51,EURUSD,Buy,0.240,1.17684,1.17532,-1.5600,0.0000,-15.2,-32.60,-0.24,"DVAMA_Churn",00:04:58:01,32.6,1h 37m,22.5,2.08,7.3,14.892,-15.2,-31.008,32.4,0.0,-22.50,-45.90
02/20/2026 01:25,02/20/2026 03:48,USDCAD,Buy,0.320,1.36832,1.36982,-2.0800,0.0000,15.0,27.73,0.21,"DVAMA_Churn",00:02:23:18,58.8,1h 24m,4.2,0.23,15.0,29.85,-3.4,-6.766,81.5,100.0,0.00,0.00
02/20/2026 01:53,02/20/2026 03:47,GBPUSD,Buy,0.240,1.34599,1.34449,-1.5600,0.0000,-15.0,-32.18,-0.24,"DVAMA_Churn",00:01:54:40,65.8,1h 15m,25.4,1.44,10.4,21.216,-15.0,-30.6,40.9,0.0,-25.40,-51.82
02/20/2026 01:27,02/20/2026 01:35,USDJPY,Buy,0.360,154.96300,155.11400,-2.3400,0.0000,15.1,27.43,0.20,"DVAMA_Churn",00:00:08:39,11.2,58s,7.2,0.48,15.1,29.747,-7.2,-14.184,67.7,100.0,0.00,0.00
02/20/2026 01:25,02/20/2026 01:35,EURJPY,Buy,0.360,182.42900,182.58500,-2.3400,0.0000,15.6,28.42,0.21,"DVAMA_Churn",00:00:10:37,10.0,1m,9.1,0.58,15.6,30.732,-9.1,-17.927,63.2,100.0,0.00,0.00
