Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
05/15/2026 11:02,05/15/2026 13:09,XAUUSD,Buy,0.230,4562.93000,4559.24000,0.0000,0.0000,-369.0,-84.87,-2.58,00:02:07:21,15.0,19m,2975.0,4.94,501.0,115.23,-2474.0,-569.02,16.8,70.8,-870.00,-200.10
05/14/2026 04:07,05/14/2026 05:35,XAUUSD,Buy,0.230,4688.64000,4698.74000,0.0000,0.0000,1010.0,232.30,7.61,00:01:28:08,1.2,1m,0.0,0.00,1010.0,232.3,0.0,0.0,100.0,100.0,0.00,0.00
05/14/2026 03:20,05/14/2026 05:35,XAUUSD,Buy,0.150,4701.42000,4698.73000,0.0000,0.0000,-269.0,-40.35,-1.30,00:02:15:24,0.0,0s,2955.0,3333.33,0.0,0.0,-2955.0,-443.25,0.0,90.9,-269.00,-40.35
05/14/2026 01:05,05/14/2026 02:30,XAUUSD,Buy,0.150,4693.73000,4696.51000,0.0000,0.0000,278.0,41.70,1.37,00:01:25:37,11.7,10m,938.0,3.08,278.0,41.699999999999996,-856.0,-128.4,24.5,100.0,0.00,0.00
05/13/2026 20:35,05/13/2026 21:54,XAUUSD,Sell,0.150,4690.65000,4687.23000,0.0000,0.0000,342.0,51.30,1.71,00:01:19:21,92.5,1h 13m,97.0,0.22,342.0,51.3,-76.0,-11.4,81.8,100.0,0.00,0.00
05/13/2026 16:20,,,Withdrawal,0.000,0.00000,0.00000,0.0000,0.0000,0.0,-2927.00,0,00:00:00:00,,,,,,,,,,,,
05/13/2026 14:03,05/13/2026 14:35,XAUUSD,Buy,0.230,4692.04000,4704.00000,0.0000,0.0000,1196.0,275.08,4.87,00:00:32:07,3.2,1m,1812.0,1.52,1196.0,275.08,-1812.0,-416.76,39.8,100.0,0.00,0.00
05/13/2026 14:03,05/13/2026 14:35,XAUUSD,Buy,0.230,4692.04000,4703.95000,0.0000,0.0000,1191.0,273.93,5.09,00:00:32:08,3.2,1m,1812.0,1.52,1191.0,273.93,-1812.0,-416.76,39.7,100.0,0.00,0.00
05/13/2026 13:10,05/13/2026 14:35,XAUUSD,Buy,0.150,4709.00000,4703.96000,0.0000,0.0000,-504.0,-75.60,-1.39,00:01:25:17,0.0,0s,3849.0,5000.00,0.0,0.0,-3849.0,-577.35,0.0,86.9,-504.00,-75.60
05/13/2026 13:10,05/13/2026 14:35,XAUUSD,Buy,0.150,4709.00000,4703.97000,0.0000,0.0000,-503.0,-75.45,-1.36,00:01:25:17,0.0,0s,3849.0,5000.00,0.0,0.0,-3849.0,-577.35,0.0,86.9,-503.00,-75.45
