Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
02/20/2026 16:32,02/20/2026 16:50,XAUUSD,Buy,0.010,5055.59000,0.00000,5050.74000,5055.35000,-0.0800,0.0000,461.0,4.53,0.14,00:00:18:45,5.6,1m,2695.0,5.85,461.0,4.61,-2695.0,-26.95,14.6,100.0,0.00,0.00
02/20/2026 16:32,02/20/2026 16:50,XAUUSD,Buy,0.010,5055.58000,0.00000,5050.68000,5055.35000,-0.0800,0.0000,467.0,4.59,0.14,00:00:18:45,5.6,1m,2689.0,5.76,467.0,4.67,-2689.0,-26.89,14.8,100.0,0.00,0.00
02/20/2026 16:34,02/20/2026 16:35,XAUUSD,Buy,0.010,0.00000,0.00000,5052.77000,5047.16000,-0.0800,0.0000,-561.0,-5.69,-0.18,00:00:00:25,,,,,,,,,,,,
02/19/2026 13:27,02/19/2026 23:34,EURUSD,Sell,0.010,1.17778,0.00000,1.17824,1.17778,-0.0800,0.0000,4.6,0.38,0.01,00:10:07:37,91.8,9h 17m,34.6,0.27,39.2,3.9200000000000004,-10.5,-1.05,78.9,30.4,-34.60,-3.46
02/18/2026 22:30,02/19/2026 23:34,EURUSD,Sell,0.010,1.17778,0.00000,1.17822,1.17778,-0.0800,0.0800,4.4,0.44,0.01,01:01:04:38,36.9,9h 15m,34.6,0.64,39.0,3.9000000000000004,-25.1,-2.5100000000000002,60.8,46.0,-34.60,-3.46
02/17/2026 07:31,02/17/2026 20:55,XAUUSD,Sell,0.010,4898.54000,0.00000,4881.20000,4899.39000,-0.0800,0.0000,-1819.0,-18.27,-0.56,00:13:23:59,23.7,3h 10m,7182.0,2.66,2696.0,26.96,-7182.0,-71.82000000000001,27.3,54.3,-4515.00,-45.15
02/17/2026 07:31,02/17/2026 15:56,XAUUSD,Sell,0.010,0.00000,4895.75000,4876.20000,4895.34000,-0.0800,0.0000,-1914.0,-19.22,-0.59,00:08:24:45,0.2,1m,7883.0,20.08,393.0,3.93,-7883.0,-78.83,4.7,72.1,-2307.00,-23.07
02/17/2026 07:31,02/17/2026 15:56,XAUUSD,Sell,0.010,0.00000,4895.75000,4876.20000,4895.36000,-0.0800,0.0000,-1916.0,-19.24,-0.59,00:08:24:45,0.2,1m,7883.0,20.08,393.0,3.93,-7883.0,-78.83,4.7,72.1,-2309.00,-23.09
02/17/2026 07:31,02/17/2026 10:26,XAUUSD,Sell,0.010,0.00000,4920.98000,4876.20000,4920.83000,-0.0800,0.0000,-4463.0,-44.71,-1.34,00:02:55:00,0.6,1m,7883.0,20.08,393.0,3.93,-7883.0,-78.83,4.7,41.3,-4856.00,-48.56
02/17/2026 07:31,02/17/2026 09:41,XAUUSD,Sell,0.010,0.00000,0.00000,4876.44000,4920.40000,-0.0800,0.0000,-4396.0,-44.04,-1.31,00:02:09:09,0.8,1m,7859.0,18.87,417.0,4.17,-7859.0,-78.59,5.0,41.8,-4813.00,-48.13
02/17/2026 07:31,02/17/2026 08:47,XAUUSD,Sell,0.010,0.00000,4900.61000,4876.20000,4900.89000,-0.0800,0.0000,-2469.0,-24.77,-0.73,00:01:15:49,1.4,1m,7883.0,20.08,393.0,3.93,-7883.0,-78.83,4.7,65.4,-2862.00,-28.62
02/17/2026 07:31,02/17/2026 08:35,XAUUSD,Sell,0.010,0.00000,0.00000,4876.44000,4904.45000,-0.0800,0.0000,-2801.0,-28.09,-0.82,00:01:03:09,1.6,1m,7859.0,18.87,417.0,4.17,-7859.0,-78.59,5.0,61.1,-3218.00,-32.18
