Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
03/23/2026 15:35,04/01/2026 08:00,USDJPY,Sell,5.000,158.60000,158.80300,0.0000,0.0000,-20.3,-639.20,-0.22,08:16:24:07,6.4,13h 20m,237.0,3.52,52.5,1653.225,-184.5,-5809.905,22.2,69.3,-72.80,-2292.47
03/26/2026 06:00,03/31/2026 13:46,BTCUSD,Buy,10.000,69900.00000,67205.04000,0.0000,0.0000,-2695.0,-26949.60,-8.63,05:07:46:22,2.0,2h 33m,4478.2,27.86,155.2,1552.0,-4323.0,-43230.0,3.5,36.4,-2850.20,-28502.00
03/30/2026 13:46,03/31/2026 11:17,XAUUSD,Buy,2.000,4545.28000,4565.16500,0.0000,0.0000,1988.5,3977.00,1.29,00:21:30:38,48.9,10h 31m,8335.0,0.71,7236.0,14472.0,-5150.0,-10300.0,58.4,57.6,-5247.50,-10495.00
03/27/2026 17:43,03/30/2026 02:43,XAUUSD,Buy,1.000,4491.19500,4493.35000,0.0000,0.0000,215.5,215.50,0.07,02:08:59:44,92.9,2d 4h ,9919.0,1.87,3458.5,3458.5,-6460.5,-6460.5,34.9,67.3,-3243.00,-3243.00
03/28/2026 13:40,03/30/2026 00:19,BTCUSD,Sell,10.000,67000.00000,66762.48000,0.0000,0.0000,237.5,2375.20,0.78,01:10:39:40,97.4,1d 9h ,1750.0,0.10,1944.0,19440.0,194.0,1940.0,111.1,2.5,-1706.50,-17065.00
03/27/2026 08:51,03/30/2026 00:19,BTCUSD,Sell,10.000,67839.03000,66768.95000,0.0000,0.0000,1070.1,10700.80,3.63,02:15:28:49,99.7,2d 15h ,1191.95,0.04,2262.03,22620.300000000003,-97.37,-973.7,95.9,49.5,-1191.93,-11919.30
03/28/2026 13:52,,,Withdrawal,0.000,0.00000,0.00000,0.0000,0.0000,0.0,-100000.00,0,00:00:00:00,,,,,,,,,,,,
03/27/2026 11:07,03/27/2026 15:12,XAUUSD,Buy,1.000,4406.77200,4519.57100,0.0000,0.0000,11279.9,11279.90,2.94,00:04:04:31,100.0,4h 4m,2912.0,0.00,11432.8,11432.8,0.0,0.0,100.0,98.7,-152.90,-152.90
03/26/2026 13:45,03/26/2026 15:55,BTCUSD,Sell,10.000,69768.35000,69141.32000,0.0000,0.0000,627.0,6270.30,1.66,00:02:09:56,100.0,2h 9m,335.2,0.00,923.35,9233.5,0.0,0.0,100.0,67.9,-296.35,-2963.50
03/26/2026 01:53,03/26/2026 10:22,XAUUSD,Sell,1.000,4532.50600,4440.00000,0.0000,0.0000,9250.6,9250.60,2.51,00:08:28:30,99.1,8h 23m,3896.0,0.01,11331.6,11331.6,-127.4,-127.4,98.9,81.8,-2081.00,-2081.00
03/25/2026 14:23,03/25/2026 14:39,XAUUSD,Buy,1.000,4553.87900,4562.91300,0.0000,0.0000,903.4,903.40,0.25,00:00:15:58,100.0,15m,298.0,0.00,1138.1,1138.1,0.0,0.0,100.0,79.4,-234.70,-234.70
03/25/2026 11:38,03/25/2026 14:16,XAUUSD,Sell,1.000,4582.54900,4558.31900,0.0000,0.0000,2423.0,2423.00,0.66,00:02:37:39,96.3,2h 31m,4064.0,0.03,5323.9,5323.9,-148.1,-148.1,97.3,47.0,-2900.90,-2900.90
03/25/2026 01:51,03/25/2026 14:16,XAUUSD,Sell,1.000,4597.59300,4558.29900,0.0000,0.0000,3929.4,3929.40,1.09,00:12:24:05,99.1,12h 17m,4993.0,0.04,6828.3,6828.3,-265.7,-265.7,96.3,59.1,-2898.90,-2898.90
