Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
03/31/2026 17:00,03/31/2026 20:00,XAUUSD,Buy,0.200,4608.11000,4638.63000,-1.2000,0.0000,3052.0,609.20,6.18,00:03:00:00,86.7,2h 36m,2899.0,0.31,3888.0,777.6,-1208.0,-241.60000000000002,76.3,83.6,-836.00,-167.20
03/31/2026 05:00,03/31/2026 05:25,XAUUSD,Buy,0.210,4605.22000,4580.74000,-1.2600,0.0000,-2448.0,-515.34,-4.97,00:00:25:26,0.0,0s,2448.0,2500.00,0.0,0.0,-2448.0,-514.0799999999999,0.0,0.0,-2448.00,-514.08
03/27/2026 18:00,03/27/2026 19:00,XAUUSD,Buy,0.200,4509.79000,4524.57000,-1.2000,0.0000,1478.0,294.40,2.92,00:01:00:00,96.7,58m,3254.0,0.07,4413.0,882.6,-304.0,-60.800000000000004,93.6,37.8,-2935.00,-587.00
03/25/2026 06:00,03/25/2026 08:26,XAUUSD,Buy,0.210,4583.99000,4558.43000,-1.2600,0.0000,-2556.0,-538.02,-5.07,00:02:26:09,0.0,0s,2556.0,3333.33,0.0,0.0,-2556.0,-536.76,0.0,0.0,-2556.00,-536.76
03/25/2026 01:00,03/25/2026 02:00,XAUUSD,Buy,0.210,4472.80000,4484.47000,-1.2600,0.0000,1167.0,243.81,2.35,00:01:00:00,56.7,34m,2732.0,1.24,1221.0,256.40999999999997,-1511.0,-317.31,44.7,98.0,-54.00,-11.34
03/14/2026 07:47,,,Deposit,0.000,0.00000,0.00000,0.0000,0.0000,0.0,7000.00,0,00:00:00:00,,,,,,,,,,,,
03/10/2026 05:00,03/10/2026 06:00,XAUUSD,Buy,0.070,5184.54000,5166.03000,-0.4200,0.0000,-1851.0,-129.99,-3.71,00:01:00:00,0.0,0s,1851.0,2000.00,0.0,0.0,-1851.0,-129.57000000000002,0.0,0.0,-1851.00,-129.57
03/06/2026 03:48,,,Deposit,0.000,0.00000,0.00000,0.0000,0.0000,0.0,1000.00,0,00:00:00:00,,,,,,,,,,,,
03/04/2026 07:27,,,Withdrawal,0.000,0.00000,0.00000,0.0000,0.0000,0.0,-2000.00,0,00:00:00:00,,,,,,,,,,,,
03/04/2026 07:27,,,Withdrawal,0.000,0.00000,0.00000,0.0000,0.0000,0.0,-2000.00,0,00:00:00:00,,,,,,,,,,,,
03/02/2026 06:00,03/02/2026 09:04,XAUUSD,Buy,0.120,5366.37000,5390.01000,-0.7200,0.0000,2364.0,282.96,4.55,00:03:04:08,2.8,5m,1904.0,0.81,2364.0,283.68,-1904.0,-228.48,55.4,100.0,0.00,0.00
03/02/2026 05:00,03/02/2026 06:37,XAUUSD,Buy,0.120,5346.90000,5349.49000,-0.7200,0.0000,259.0,30.36,0.49,00:01:37:49,47.0,45m,2720.0,1.82,1491.0,178.92,-2720.0,-326.4,35.4,70.7,-1232.00,-147.84
02/27/2026 23:00,03/02/2026 03:00,XAUUSD,Buy,0.060,5263.35000,5347.81000,-0.3600,-5.3600,8446.0,501.04,8.81,02:04:00:00,97.1,2d 2h ,4074.0,0.11,12520.0,751.1999999999999,1423.0,85.38,112.8,63.3,-4074.00,-244.44
02/27/2026 22:00,03/02/2026 02:00,XAUUSD,Buy,0.060,5250.02000,5386.99000,-0.3600,-5.3600,13697.0,816.10,16.76,02:04:00:00,98.4,2d 3h ,0.0,0.20,13697.0,821.8199999999999,2756.0,165.35999999999999,125.2,100.0,0.00,0.00
02/27/2026 21:00,03/02/2026 02:00,XAUUSD,Buy,0.060,5245.38000,5386.99000,-0.3600,-5.3600,14161.0,843.94,20.97,02:05:00:00,98.1,2d 3h ,0.0,0.00,14161.0,849.66,0.0,0.0,100.0,100.0,0.00,0.00
