Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
10/15/2025 02:15,10/16/2025 00:30,AUDCAD,Sell,0.010,0.91320,0.91206,-0.0900,0.0000,11.4,0.72,0.06,00:22:15:04,3.4,45m,23.0,0.80,28.8,2.0160000000000005,-23.0,-1.61,55.6,66.4,-17.40,-1.22
10/15/2025 17:15,10/15/2025 17:51,AUDCAD,Buy,0.010,0.91250,0.91364,-0.0900,0.0000,11.4,0.72,0.06,00:00:35:59,97.2,34m,6.1,0.18,11.7,0.8190000000000001,-2.1,-0.14700000000000002,84.8,97.8,-0.30,-0.02
10/15/2025 07:15,10/15/2025 13:02,NZDCAD,Sell,0.010,0.80421,0.80307,-0.0900,0.0000,11.4,0.73,0.06,00:05:47:28,95.7,5h 32m,8.5,0.10,11.9,0.8330000000000001,-1.2,-0.084,90.8,96.2,-0.50,-0.04
10/15/2025 02:30,10/15/2025 06:00,NZDCAD,Sell,0.010,0.80351,0.80237,-0.0900,0.0000,11.4,0.72,0.06,00:03:30:07,100.0,3h 30m,7.7,0.09,11.7,0.8190000000000001,0.0,0.0,100.0,97.4,-0.30,-0.02
10/14/2025 15:45,10/14/2025 19:45,NZDCAD,Sell,0.010,0.80297,0.80183,-0.0900,0.0000,11.4,0.72,0.06,00:04:00:30,81.7,3h 16m,11.6,0.32,12.33803645955,0.8636625521685001,-3.9,-0.273,76.0,94.2,-0.94,-0.07
10/14/2025 03:30,10/14/2025 15:47,NZDCAD,Buy,0.010,0.80201,0.80315,-0.0900,0.0000,11.4,0.72,0.06,00:12:17:48,3.8,28m,25.4,2.23,11.4,0.7980000000000002,-25.4,-1.778,31.0,100.0,0.00,0.00
10/14/2025 10:15,10/14/2025 14:39,AUDCAD,Buy,0.010,0.90679,0.90952,-0.0900,0.0000,27.3,1.86,0.15,00:04:24:47,87.2,3h 50m,22.16893125585,0.18,27.3,1.9110000000000003,-4.9,-0.3430000000000001,84.8,100.0,0.00,0.00
10/14/2025 04:15,10/14/2025 14:39,AUDCAD,Buy,0.010,0.91096,0.90952,-0.0900,0.0000,-14.4,-1.11,-0.09,00:10:24:47,0.0,0s,46.6,46.73,0.0,0.0,-46.6,-3.2620000000000005,0.0,69.1,-14.40,-1.01
10/13/2025 17:00,10/13/2025 23:48,AUDCAD,Sell,0.010,0.91530,0.91416,-0.0900,0.0000,11.4,0.72,0.06,00:06:48:35,99.6,6h 46m,18.9,0.02,23.0,1.61,-0.4,-0.028000000000000004,98.3,50.4,-11.60,-0.81
10/13/2025 16:30,10/13/2025 23:10,NZDCAD,Sell,0.010,0.80445,0.80331,-0.0900,0.0000,11.4,0.72,0.06,00:06:40:28,89.5,5h 58m,14.2,0.12,20.3,1.4210000000000003,-2.5,-0.17500000000000002,89.0,61.0,-8.90,-0.62
10/10/2025 15:30,10/13/2025 01:22,AUDCAD,Buy,0.010,0.90843,0.91235,-0.0900,0.0000,39.2,2.71,0.21,02:09:52:19,10.9,6h 18m,62.73042347987,1.20,39.9,2.793,-47.9,-3.353,45.4,99.2,-0.70,-0.05
10/10/2025 15:00,10/13/2025 01:22,AUDCAD,Buy,0.010,0.91499,0.91235,-0.0900,0.0000,-26.4,-1.98,-0.15,02:10:22:18,0.0,0s,113.5,113.64,0.0,0.0,-113.5,-7.945000000000001,0.0,76.7,-26.40,-1.85
10/10/2025 01:15,10/10/2025 06:49,AUDCAD,Sell,0.010,0.92051,0.91937,-0.0900,0.0000,11.4,0.73,0.06,00:05:34:09,53.3,2h 58m,10.0,0.54,12.1,0.8470000000000001,-6.5,-0.45500000000000007,65.1,96.2,-0.70,-0.05
10/09/2025 07:00,10/09/2025 09:25,AUDCAD,Buy,0.010,0.91789,0.91903,-0.0900,0.0000,11.4,0.72,0.06,00:02:25:22,73.3,1h 46m,17.3,0.72,12.3,0.8610000000000001,-8.8,-0.6160000000000001,58.3,95.7,-0.90,-0.06
10/09/2025 04:45,10/09/2025 06:21,AUDCAD,Sell,0.010,0.92067,0.91953,-0.0900,0.0000,11.4,0.72,0.06,00:01:36:52,70.9,1h 8m,4.0,0.14,11.6,0.812,-1.6,-0.11200000000000002,87.9,98.5,-0.20,-0.01
10/09/2025 01:30,10/09/2025 02:02,AUDCAD,Sell,0.010,0.91996,0.91882,-0.0900,0.0000,11.4,0.73,0.06,00:00:32:08,100.0,32m,1.7,0.09,11.6,0.812,0.0,0.0,100.0,98.3,-0.20,-0.01
10/08/2025 01:30,10/08/2025 20:20,AUDCAD,Buy,0.010,0.91683,0.91944,-0.0900,0.0000,26.1,1.78,0.14,00:18:50:50,45.2,8h 31m,14.5,0.56,26.1,1.8270000000000002,-14.5,-1.0150000000000001,64.3,100.0,0.00,0.00
10/07/2025 06:15,10/08/2025 20:20,AUDCAD,Buy,0.010,0.92077,0.91944,-0.0900,0.0000,-13.3,-1.04,-0.08,01:14:05:53,0.5,11m,54.6,77.52,0.7,0.049,-53.9,-3.773,1.3,74.4,-14.00,-0.98
10/08/2025 01:15,10/08/2025 19:03,NZDCAD,Buy,0.020,0.80263,0.80694,-0.1800,0.0000,43.1,5.99,0.47,00:17:48:36,66.2,11h 47m,16.8,0.27,43.3,6.062,-11.5,-1.61,79.0,99.6,-0.20,-0.03
10/07/2025 19:45,10/08/2025 19:03,NZDCAD,Buy,0.010,0.80868,0.80694,-0.0900,0.0000,-17.4,-1.33,-0.10,00:23:18:37,16.5,3h 50m,77.5,13.11,5.5,0.385,-72.0,-5.040000000000001,7.1,70.5,-22.90,-1.60
10/07/2025 05:15,10/08/2025 19:03,NZDCAD,Buy,0.010,0.81226,0.80694,-0.0900,0.0000,-53.2,-3.90,-0.31,01:13:48:35,0.0,0s,107.8,108.70,0.0,0.0,-107.8,-7.546,0.0,50.6,-53.20,-3.72
10/06/2025 13:00,10/07/2025 01:01,AUDCAD,Sell,0.010,0.92278,0.92164,-0.0900,0.0000,11.4,0.73,0.06,00:12:01:19,34.2,4h 6m,16.3,1.07,12.5,0.8750000000000001,-13.4,-0.9380000000000002,48.3,95.8,-1.10,-0.08
10/06/2025 13:15,10/07/2025 00:54,NZDCAD,Sell,0.010,0.81441,0.81327,-0.0900,0.0000,11.4,0.73,0.06,00:11:38:54,50.3,5h 51m,31.5,0.34,29.9,2.093,-10.1,-0.7070000000000001,74.8,53.8,-18.50,-1.30
10/06/2025 09:15,10/06/2025 11:47,NZDCAD,Buy,0.010,0.81137,0.81251,-0.0900,0.0000,11.4,0.72,0.06,00:02:32:35,52.0,1h 19m,5.7,0.35,11.4,0.7980000000000002,-4.0,-0.28,74.0,100.0,0.00,0.00
10/02/2025 13:45,10/02/2025 16:16,AUDCAD,Buy,0.010,0.91959,0.92073,-0.0900,0.0000,11.4,0.72,0.06,00:02:31:07,98.7,2h 29m,9.8,0.01,12.1,0.8470000000000001,-0.1,-0.007000000000000001,99.2,94.3,-0.70,-0.05
10/02/2025 13:45,10/02/2025 15:27,NZDCAD,Buy,0.010,0.81073,0.81187,-0.0900,0.0000,11.4,0.73,0.06,00:01:42:10,98.1,1h 40m,4.9,0.03,12.7,0.889,-0.4,-0.028000000000000004,96.9,90.1,-1.30,-0.09
10/01/2025 11:30,10/02/2025 13:36,AUDCAD,Sell,0.010,0.92146,0.92032,-0.0900,0.0000,11.4,0.72,0.06,01:02:06:58,28.2,7h 21m,23.5,1.06,14.1,0.9870000000000001,-14.9,-1.0430000000000001,48.6,90.7,-2.70,-0.19
10/02/2025 02:00,10/02/2025 13:33,NZDCAD,Sell,0.010,0.81289,0.81175,-0.0900,0.0000,11.4,0.73,0.06,00:11:33:39,53.6,6h 11m,21.1,0.99,11.8,0.8260000000000002,-11.7,-0.8190000000000001,50.2,98.3,-0.40,-0.03
10/01/2025 01:45,10/01/2025 07:03,AUDCAD,Buy,0.010,0.91883,0.91997,-0.0900,0.0000,11.4,0.73,0.06,00:05:18:05,36.8,1h 57m,13.9,0.76,12.3,0.8610000000000001,-9.4,-0.6580000000000001,56.7,95.9,-0.90,-0.06
09/30/2025 15:00,09/30/2025 15:19,AUDCAD,Sell,0.010,0.92207,0.92093,-0.0900,0.0000,11.4,0.72,0.06,00:00:19:17,100.0,19m,3.3,0.08,12.4,0.8680000000000001,0.0,0.0,100.0,91.9,-1.00,-0.07
09/25/2025 12:45,09/30/2025 08:02,NZDCAD,Buy,0.010,0.80605,0.80719,-0.0900,0.0000,11.4,0.73,0.06,04:19:17:34,4.2,4h 50m,39.4,3.46,11.4,0.7980000000000002,-39.4,-2.758,22.4,100.0,0.00,0.00
09/30/2025 04:45,09/30/2025 07:41,AUDCAD,Sell,0.010,0.91906,0.91612,-0.0900,0.0000,29.4,2.02,0.16,00:02:56:44,71.6,2h 6m,15.1,0.12,31.6,2.212,-3.9,-0.273,89.0,93.8,-2.20,-0.15
09/29/2025 04:30,09/30/2025 07:41,AUDCAD,Sell,0.010,0.91445,0.91612,-0.0900,0.0000,-16.7,-1.29,-0.10,01:03:11:42,19.1,5h 11m,55.7,8.77,5.7,0.3990000000000001,-50.0,-3.5000000000000004,10.2,59.8,-22.40,-1.57
09/25/2025 12:30,09/29/2025 04:24,AUDCAD,Buy,0.010,0.91324,0.91438,-0.0900,0.0000,11.4,0.73,0.06,03:15:54:26,2.8,2h 27m,36.4,3.19,11.4,0.7980000000000002,-36.4,-2.548,23.8,100.0,0.00,0.00
09/24/2025 03:00,09/25/2025 12:22,AUDCAD,Sell,0.010,0.91663,0.91416,-0.0900,0.0000,24.7,1.69,0.13,01:09:22:24,84.5,1d 4h ,36.7,0.28,31.2,2.184,-8.6,-0.602,78.4,83.7,-6.50,-0.46
09/23/2025 08:45,09/25/2025 12:22,AUDCAD,Sell,0.010,0.91294,0.91416,-0.0900,0.0000,-12.2,-0.96,-0.08,02:03:37:21,9.9,5h 6m,58.2,3.58,12.7,0.889,-45.5,-3.1850000000000005,21.8,57.2,-24.90,-1.74
09/25/2025 09:15,09/25/2025 10:34,NZDCAD,Sell,0.010,0.80991,0.80877,-0.0900,0.0000,11.4,0.73,0.06,00:01:19:42,100.0,1h 19m,3.3,0.08,12.1,0.8470000000000001,0.0,0.0,100.0,94.2,-0.70,-0.05
09/24/2025 13:00,09/25/2025 09:10,NZDCAD,Buy,0.010,0.80873,0.80986,-0.0900,0.0000,11.3,0.72,0.06,00:20:10:39,14.5,2h 55m,45.0,0.72,26.1,1.8270000000000002,-18.9,-1.323,58.0,67.1,-14.80,-1.04
09/23/2025 05:00,09/23/2025 06:49,NZDCAD,Buy,0.010,0.80871,0.80984,-0.0900,0.0000,11.3,0.73,0.06,00:01:49:04,88.1,1h 36m,3.3,0.25,12.8,0.8960000000000001,-3.2,-0.22400000000000003,80.0,90.6,-1.50,-0.11
09/22/2025 16:30,09/23/2025 02:30,NZDCAD,Sell,0.010,0.81069,0.80956,-0.0900,0.0000,11.3,0.72,0.06,00:09:59:59,27.9,2h 47m,26.4,0.46,19.2,1.344,-8.8,-0.6160000000000001,68.6,71.8,-7.90,-0.55
09/22/2025 17:15,09/23/2025 02:28,AUDCAD,Sell,0.010,0.91173,0.91060,-0.0900,0.0000,11.3,0.73,0.06,00:09:13:20,29.3,2h 42m,21.6,0.82,11.9,0.8330000000000001,-9.7,-0.679,55.1,97.2,-0.60,-0.04
09/19/2025 15:30,09/22/2025 15:50,NZDCAD,Buy,0.020,0.80684,0.80974,-0.1800,0.0000,29.0,4.02,0.32,03:00:19:54,28.4,20h 32m,18.5,0.21,29.0,4.0600000000000005,-6.2,-0.8680000000000001,82.4,100.0,0.00,0.00
09/19/2025 06:15,09/22/2025 15:50,NZDCAD,Buy,0.010,0.80985,0.80974,-0.0900,0.0000,-1.1,-0.17,-0.01,03:09:34:54,6.6,5h 23m,56.3,1.82,20.0,1.4000000000000001,-36.3,-2.541,35.5,62.5,-21.10,-1.48
09/18/2025 06:15,09/22/2025 15:50,NZDCAD,Buy,0.010,0.81391,0.80974,-0.0900,0.0000,-41.7,-3.11,-0.25,04:09:34:49,1.1,1h 9m,85.9,8.55,9.0,0.6300000000000001,-76.9,-5.383000000000001,10.5,41.0,-50.70,-3.55
09/19/2025 14:45,09/22/2025 08:56,AUDCAD,Buy,0.010,0.90926,0.91039,-0.0900,0.0000,11.3,0.73,0.06,02:18:11:04,6.1,4h 2m,19.6,1.41,11.3,0.7910000000000001,-15.9,-1.1130000000000002,41.5,100.0,0.00,0.00
09/19/2025 02:00,09/19/2025 03:27,AUDCAD,Buy,0.010,0.91129,0.91242,-0.0900,0.0000,11.3,0.73,0.06,00:01:27:30,85.1,1h 14m,2.6,0.23,11.3,0.7910000000000001,-2.6,-0.18200000000000002,81.3,100.0,0.00,0.00
09/18/2025 01:00,09/18/2025 02:19,NZDCAD,Buy,0.010,0.81524,0.81637,-0.0900,0.0000,11.3,0.73,0.06,00:01:19:56,68.4,54m,14.6,0.75,12.2,0.854,-9.2,-0.644,57.0,95.8,-0.90,-0.06
09/15/2025 19:15,09/17/2025 18:03,AUDCAD,Buy,0.010,0.91890,0.92003,-0.0900,0.0000,11.3,0.73,0.06,01:22:48:28,9.0,4h 12m,26.0,2.12,11.3,0.7910000000000001,-24.0,-1.6800000000000002,32.0,100.0,0.00,0.00
09/17/2025 06:45,09/17/2025 11:46,NZDCAD,Buy,0.010,0.82102,0.82215,-0.0900,0.0000,11.3,0.73,0.06,00:05:01:18,91.4,4h 35m,5.8,0.23,12.6,0.882,-2.9,-0.203,81.3,91.6,-1.30,-0.09
09/16/2025 00:30,09/16/2025 07:13,NZDCAD,Buy,0.010,0.82169,0.82282,-0.0900,0.0000,11.3,0.73,0.06,00:06:43:22,26.1,1h 45m,15.1,1.17,12.9,0.9030000000000001,-15.1,-1.0570000000000002,46.1,94.3,-1.60,-0.11
09/15/2025 02:00,09/15/2025 09:58,AUDCAD,Sell,0.010,0.92157,0.92044,-0.0900,0.0000,11.3,0.73,0.06,00:07:58:47,64.5,5h 8m,16.0,0.59,11.5,0.805,-6.8,-0.47600000000000003,62.8,98.9,-0.20,-0.01
09/11/2025 23:45,09/12/2025 08:42,AUDCAD,Sell,0.120,0.92173,0.92027,-1.0800,0.0000,14.6,11.58,0.93,00:08:57:18,47.2,4h 13m,16.7,0.62,14.6,12.702,-9.1,-7.917,61.6,100.0,0.00,0.00
09/11/2025 23:30,09/12/2025 08:42,AUDCAD,Sell,0.080,0.92155,0.92027,-0.7200,0.0000,12.8,6.67,0.54,00:09:11:57,30.5,2h 48m,16.7,0.85,12.8,7.4239999999999995,-10.9,-6.322,54.0,100.0,0.00,0.00
09/11/2025 23:15,09/12/2025 08:42,AUDCAD,Sell,0.040,0.92173,0.92027,-0.3600,0.0000,14.6,3.86,0.31,00:09:27:17,49.1,4h 38m,16.7,0.62,14.6,4.234,-9.1,-2.639,61.6,100.0,0.00,0.00
09/11/2025 23:00,09/12/2025 08:42,AUDCAD,Sell,0.020,0.92168,0.92027,-0.1800,0.0000,14.1,1.85,0.15,00:09:42:25,42.1,4h 5m,16.7,0.68,14.1,1.9740000000000002,-9.6,-1.344,59.5,100.0,0.00,0.00
09/05/2025 12:45,09/12/2025 08:42,AUDCAD,Sell,0.010,0.90632,0.92027,-0.0900,0.0000,-139.5,-10.17,-0.82,06:19:57:24,30.1,2d 1h ,166.7,45.45,3.6,0.25200000000000006,-163.1,-11.417,2.2,14.2,-143.10,-10.02
09/05/2025 08:00,09/12/2025 08:42,AUDCAD,Sell,0.010,0.90250,0.92027,-0.0900,0.0000,-177.7,-12.93,-1.03,07:00:42:24,0.3,30m,204.3,67.11,3.0,0.21000000000000002,-201.3,-14.091000000000003,1.5,11.6,-180.70,-12.65
09/03/2025 15:30,09/04/2025 09:41,NZDCAD,Sell,0.010,0.81074,0.80961,-0.0900,0.0000,11.3,0.72,0.06,00:18:10:58,70.2,12h 45m,27.3,0.65,16.5,1.155,-10.8,-0.7560000000000001,60.4,81.0,-5.20,-0.36
09/02/2025 05:30,09/03/2025 08:27,AUDCAD,Buy,0.010,0.89917,0.90030,-0.0900,0.0000,11.3,0.73,0.06,01:02:57:43,19.9,5h 21m,38.2,3.12,11.6,0.812,-36.2,-2.5340000000000003,24.3,99.4,-0.30,-0.02
09/01/2025 08:45,09/02/2025 02:06,AUDCAD,Sell,0.010,0.90067,0.89954,-0.0900,0.0000,11.3,0.74,0.06,00:17:21:15,29.9,5h 11m,14.7,0.75,14.7,1.0290000000000001,-11.0,-0.77,57.2,86.8,-3.40,-0.24
08/29/2025 02:00,08/29/2025 07:34,AUDCAD,Sell,0.010,0.89931,0.89818,-0.0900,0.0000,11.3,0.73,0.06,00:05:34:07,91.7,5h 6m,6.1,0.06,13.5,0.9450000000000001,-0.8,-0.05600000000000001,94.4,84.6,-2.20,-0.15
08/27/2025 10:30,08/28/2025 14:31,NZDCAD,Buy,0.010,0.80662,0.80913,-0.0900,0.0000,25.1,1.73,0.14,01:04:01:30,92.9,1d 2h ,34.2,0.41,26.4,1.848,-10.9,-0.7630000000000001,70.8,96.5,-1.30,-0.09
08/27/2025 01:30,08/28/2025 14:31,NZDCAD,Buy,0.010,0.81037,0.80913,-0.0900,0.0000,-12.4,-0.99,-0.08,01:13:01:38,0.0,0s,48.4,48.54,0.0,0.0,-48.4,-3.3880000000000003,0.0,74.4,-12.40,-0.87
08/27/2025 07:30,08/27/2025 16:47,AUDCAD,Buy,0.010,0.89702,0.89815,-0.0900,0.0000,11.3,0.73,0.06,00:09:17:57,30.7,2h 51m,20.3,1.51,11.8,0.8260000000000002,-17.8,-1.2460000000000002,39.9,98.3,-0.50,-0.04
08/26/2025 02:00,08/26/2025 10:58,NZDCAD,Buy,0.010,0.80912,0.81025,-0.0900,0.0000,11.3,0.73,0.06,00:08:58:44,61.9,5h 33m,16.9,1.18,11.6,0.812,-13.7,-0.9590000000000001,45.8,98.8,-0.30,-0.02
08/25/2025 06:00,08/25/2025 09:51,AUDCAD,Sell,0.010,0.89834,0.89721,-0.0900,0.0000,11.3,0.73,0.06,00:03:51:20,64.1,2h 28m,9.0,0.61,11.9,0.8330000000000001,-7.3,-0.511,62.0,96.9,-0.60,-0.04
08/25/2025 06:15,08/25/2025 09:09,NZDCAD,Sell,0.010,0.81227,0.81114,-0.0900,0.0000,11.3,0.73,0.06,00:02:54:34,84.5,2h 27m,5.5,0.32,12.6,0.882,-4.0,-0.28,75.9,92.2,-1.30,-0.09
08/22/2025 14:45,08/22/2025 15:36,AUDCAD,Sell,0.010,0.89873,0.89760,-0.0900,0.0000,11.3,0.73,0.06,00:00:51:13,42.4,21m,8.0,0.26,13.0,0.9100000000000001,-3.4,-0.23800000000000002,79.3,89.6,-1.70,-0.12
08/20/2025 02:15,08/22/2025 14:00,AUDCAD,Buy,0.010,0.89340,0.89580,-0.0900,0.0000,24.0,1.64,0.13,02:11:45:00,18.3,10h 56m,39.3,0.84,34.8,2.436,-29.3,-2.051,54.3,83.2,-10.80,-0.76
08/18/2025 14:45,08/22/2025 14:00,AUDCAD,Buy,0.010,0.89693,0.89580,-0.0900,0.0000,-11.3,-0.90,-0.07,03:23:15:05,1.1,1h 2m,68.5,16.58,3.9,0.273,-64.6,-4.522,5.7,77.8,-15.20,-1.06
08/20/2025 07:45,08/20/2025 08:49,NZDCAD,Buy,0.010,0.80732,0.80845,-0.0900,0.0000,11.3,0.73,0.06,00:01:04:13,79.7,51m,6.7,0.23,11.8,0.8260000000000002,-2.7,-0.18900000000000003,81.4,96.6,-0.50,-0.04
08/15/2025 14:30,08/18/2025 12:42,NZDCAD,Sell,0.010,0.81910,0.81797,-0.0900,0.0000,11.3,0.73,0.06,02:22:12:54,89.8,2d 15h ,27.9,0.45,19.3,1.3510000000000002,-8.6,-0.602,69.2,71.3,-8.00,-0.56
08/15/2025 15:00,08/15/2025 17:09,AUDCAD,Sell,0.010,0.90012,0.89899,-0.0900,0.0000,11.3,0.73,0.06,00:02:09:14,97.0,2h 5m,5.8,0.13,13.2,0.924,-1.7,-0.11900000000000001,88.6,87.2,-1.90,-0.13
08/14/2025 13:30,08/15/2025 15:33,NZDCAD,Buy,0.010,0.81717,0.81955,-0.0900,0.0000,23.8,1.63,0.13,01:02:03:20,68.6,17h 52m,18.9,0.42,23.8,1.6660000000000001,-10.1,-0.7070000000000001,70.2,100.0,0.00,0.00
08/14/2025 06:45,08/15/2025 15:33,NZDCAD,Buy,0.010,0.82066,0.81955,-0.0900,0.0000,-11.1,-0.90,-0.07,01:08:48:09,0.0,0s,45.0,45.05,0.0,0.0,-45.0,-3.1500000000000004,0.0,75.3,-11.10,-0.78
08/14/2025 13:00,08/15/2025 12:36,AUDCAD,Buy,0.010,0.89741,0.89854,-0.0900,0.0000,11.3,0.73,0.06,00:23:36:50,46.0,10h 51m,19.0,1.50,12.7,0.889,-19.0,-1.33,40.1,95.6,-1.40,-0.10
08/13/2025 07:00,08/14/2025 07:47,AUDCAD,Sell,0.010,0.90090,0.89977,-0.0900,0.0000,11.3,0.73,0.06,01:00:47:10,35.4,8h 46m,32.1,1.40,13.4,0.9380000000000002,-18.7,-1.3090000000000002,41.7,93.5,-2.10,-0.15
08/07/2025 19:45,08/12/2025 04:14,NZDCAD,Sell,0.010,0.81865,0.81791,-0.0900,0.0000,7.4,0.44,0.04,04:08:29:20,81.6,3d 13h ,27.4,0.91,16.2,1.1340000000000001,-14.7,-1.0290000000000001,52.4,71.5,-8.80,-0.62
08/06/2025 02:30,08/12/2025 04:14,NZDCAD,Sell,0.010,0.81500,0.81791,-0.0900,0.0000,-29.1,-2.20,-0.18,06:01:44:22,4.9,7h 8m,61.1,5.17,9.9,0.6930000000000001,-51.2,-3.5840000000000005,16.2,36.2,-39.00,-2.73
08/07/2025 08:00,08/07/2025 14:55,AUDCAD,Sell,0.010,0.89695,0.89438,-0.0900,0.0000,25.7,1.78,0.14,00:06:55:09,98.1,6h 47m,12.6,0.22,25.7,1.7990000000000002,-5.6,-0.392,82.1,100.0,0.00,0.00
08/06/2025 03:15,08/07/2025 14:55,AUDCAD,Sell,0.010,0.89307,0.89438,-0.0900,0.0000,-13.1,-1.04,-0.08,01:11:40:12,7.5,2h 40m,51.7,6.08,7.3,0.511,-44.4,-3.108,14.1,60.5,-20.40,-1.43
08/05/2025 02:45,08/05/2025 23:16,NZDCAD,Buy,0.010,0.81286,0.81399,-0.0900,0.0000,11.3,0.73,0.06,00:20:31:01,33.4,6h 51m,18.9,0.94,11.3,0.7910000000000001,-10.6,-0.742,51.6,100.0,0.00,0.00
08/04/2025 16:00,08/05/2025 10:04,AUDCAD,Buy,0.010,0.89063,0.89176,-0.0900,0.0000,11.3,0.73,0.06,00:18:04:28,61.2,11h 3m,15.8,0.56,11.6,0.812,-6.5,-0.45500000000000007,64.1,98.3,-0.30,-0.02
08/04/2025 17:45,08/04/2025 23:09,NZDCAD,Buy,0.010,0.81322,0.81435,-0.0900,0.0000,11.3,0.73,0.06,00:05:24:50,68.6,3h 42m,11.5,0.41,11.4,0.7980000000000002,-4.7,-0.32900000000000007,70.8,99.4,-0.10,-0.01
07/31/2025 04:45,07/31/2025 10:16,NZDCAD,Sell,0.010,0.81843,0.81730,-0.0900,0.0000,11.3,0.73,0.06,00:05:31:10,43.6,2h 24m,18.1,1.22,12.5,0.8750000000000001,-15.2,-1.064,45.1,95.7,-1.20,-0.08
07/31/2025 06:30,07/31/2025 08:51,AUDCAD,Sell,0.010,0.89429,0.89316,-0.0900,0.0000,11.3,0.72,0.06,00:02:21:47,99.3,2h 20m,6.2,0.08,11.9,0.8330000000000001,0.0,0.0,100.0,95.0,-0.60,-0.04
07/30/2025 19:00,07/31/2025 02:08,AUDCAD,Buy,0.010,0.88853,0.89220,-0.0900,0.0000,36.7,2.57,0.21,00:07:08:02,98.9,7h 3m,21.5,0.08,37.9,2.653,-3.2,-0.22400000000000003,92.2,97.1,-1.20,-0.08
07/30/2025 11:45,07/31/2025 02:08,AUDCAD,Buy,0.010,0.89460,0.89220,-0.0900,0.0000,-24.0,-1.82,-0.15,00:14:23:02,0.4,3m,65.7,35.59,1.8,0.12600000000000003,-63.9,-4.473000000000001,2.7,60.7,-25.80,-1.81
07/30/2025 01:00,07/30/2025 08:22,NZDCAD,Sell,0.010,0.82115,0.82002,-0.0900,0.0000,11.3,0.73,0.06,00:07:22:10,72.7,5h 21m,10.9,0.38,12.9,0.9030000000000001,-4.9,-0.3430000000000001,72.5,91.0,-1.60,-0.11
07/29/2025 07:00,07/30/2025 00:48,NZDCAD,Buy,0.010,0.81841,0.82106,-0.0900,0.0000,26.5,1.83,0.15,00:17:48:19,91.1,16h 13m,16.1,0.19,26.5,1.8550000000000002,-5.0,-0.35000000000000003,84.1,100.0,0.00,0.00
07/28/2025 06:30,07/30/2025 00:48,NZDCAD,Buy,0.010,0.82244,0.82106,-0.0900,0.0000,-13.8,-1.10,-0.09,01:18:18:17,1.8,45m,49.2,11.63,3.9,0.273,-45.3,-3.1710000000000003,7.9,64.0,-17.70,-1.24
07/28/2025 00:30,07/28/2025 07:30,NZDCAD,Sell,0.020,0.82512,0.82218,-0.1800,0.0000,29.4,4.10,0.33,00:07:00:16,95.0,6h 39m,9.7,0.18,32.2,4.83,-5.7,-0.855,85.0,92.6,-2.80,-0.42
07/23/2025 14:00,07/28/2025 07:30,NZDCAD,Sell,0.010,0.82191,0.82218,-0.0900,0.0000,-2.7,-0.29,-0.02,04:17:30:23,7.4,8h 23m,49.6,3.20,11.8,0.8260000000000002,-37.8,-2.646,23.8,70.8,-14.50,-1.02
07/23/2025 04:45,07/28/2025 07:30,NZDCAD,Sell,0.010,0.81810,0.82218,-0.0900,0.0000,-40.8,-3.07,-0.25,05:02:45:25,0.3,22m,76.6,108.70,0.7,0.049,-75.9,-5.313000000000001,0.9,45.8,-41.50,-2.91
07/25/2025 04:45,07/25/2025 13:57,AUDCAD,Buy,0.010,0.89774,0.89887,-0.0900,0.0000,11.3,0.73,0.06,00:09:12:24,61.6,5h 40m,18.9,0.71,11.3,0.7910000000000001,-8.0,-0.56,58.5,100.0,0.00,0.00
07/24/2025 05:45,07/25/2025 04:40,AUDCAD,Sell,0.020,0.90053,0.89750,-0.1800,0.0000,30.3,4.26,0.35,00:22:54:59,95.3,21h 50m,16.3,0.10,30.3,4.545,-2.9,-0.435,91.3,100.0,0.00,0.00
07/23/2025 14:30,07/25/2025 04:40,AUDCAD,Sell,0.010,0.89701,0.89750,-0.0900,0.0000,-4.9,-0.45,-0.04,01:14:09:56,10.7,4h 5m,46.5,4.54,8.4,0.5880000000000001,-38.1,-2.6670000000000003,18.1,71.4,-13.30,-0.93
07/23/2025 05:45,07/25/2025 04:40,AUDCAD,Sell,0.010,0.89345,0.89750,-0.0900,0.0000,-40.5,-3.05,-0.25,01:22:54:58,1.8,50m,80.0,11.71,6.3,0.441,-73.7,-5.159000000000001,7.9,41.5,-46.80,-3.28
07/21/2025 20:45,07/23/2025 04:30,NZDCAD,Buy,0.010,0.81656,0.81769,-0.0900,0.0000,11.3,0.74,0.06,01:07:45:18,17.6,5h 35m,32.2,2.62,12.3,0.8610000000000001,-32.2,-2.2540000000000004,27.6,97.8,-1.00,-0.07
07/22/2025 15:00,07/23/2025 00:09,NZDCAD,Sell,0.010,0.81679,0.81566,-0.0900,0.0000,11.3,0.74,0.06,00:09:08:57,83.5,7h 38m,28.1,0.10,28.1,1.9670000000000003,-2.9,-0.203,90.6,45.8,-16.80,-1.18
