Tags,Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USC),Min(pips),Min(USC),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USC)
,12/12/2025 09:05,12/12/2025 12:34,XAUUSD,Buy,0.300,4329.37500,0.00000,4313.47200,4329.37500,0.0000,0.0000,1590.3,477.10,0.44,"[sl 4329.37500]",0,00:03:29:29,88.1,3h 4m,956.5,0.20,2546.8,764.0400000000001,-517.2,-155.16,83.1,68.8,-956.50,-286.95
,12/11/2025 16:52,12/12/2025 09:03,XAUUSD,Buy,0.300,0.00000,4313.63400,4279.35800,4313.63400,0.0000,0.0000,3427.6,1028.30,0.97,"[tp 4313.63400]",0,00:16:11:00,35.1,5h 40m,1840.0,0.39,3427.6,1028.28,-1334.8,-400.44,72.0,100.0,0.00,0.00
,12/11/2025 00:21,12/11/2025 16:52,XAUUSD,Buy,0.300,0.00000,4278.58500,4243.58500,4278.58500,0.0000,0.0000,3500.0,1050.00,1.00,"[tp 4278.58500]",0,00:16:31:00,10.2,1h 41m,3747.0,1.04,3500.0,1050.0,-3640.5,-1092.1499999999999,49.0,100.0,0.00,0.00
,12/10/2025 09:51,12/11/2025 00:20,XAUUSD,Buy,0.100,0.00000,0.00000,4195.11300,4241.75700,0.0000,0.0000,4664.4,466.50,0.44,"",0,00:14:29:32,80.5,11h 39m,2863.0,0.16,4774.7,477.47,-771.3,-77.13,86.1,98.0,-110.30,-11.03
,12/01/2025 08:10,12/11/2025 00:20,XAUUSD,Buy,0.100,0.00000,0.00000,4252.60600,4241.33800,0.0000,0.0000,-1126.8,-112.70,-0.11,"",0,09:16:09:45,1.2,2h 47m,9254.0,8.92,933.4,93.34,-8320.6,-832.0600000000001,10.1,77.7,-2060.20,-206.02
,12/02/2025 01:09,12/11/2025 00:20,XAUUSD,Buy,0.100,0.00000,0.00000,4200.55800,4241.95200,0.0000,0.0000,4139.4,413.90,0.40,"",0,08:23:11:00,53.6,4d 19h ,8243.0,0.55,5632.2,563.22,-3115.8,-311.58000000000004,64.4,82.9,-1492.80,-149.28
,11/28/2025 14:39,12/01/2025 08:10,XAUUSD,Buy,0.100,0.00000,4252.09600,4201.85900,4252.09600,0.0000,0.0000,5023.7,502.40,0.48,"[tp 4252.09600]",0,02:17:31:51,,,,,,,,,,,,
,11/25/2025 02:59,11/28/2025 14:38,XAUUSD,Buy,0.100,0.00000,4201.55500,4151.03800,4201.55500,0.0000,0.0000,5051.7,505.20,0.49,"[tp 4201.55500]",0,03:11:39:10,68.4,2d 9h ,3984.0,0.76,5192.2,519.22,-3922.8,-392.28000000000003,57.0,98.5,-140.50,-14.05
,11/17/2025 19:42,11/25/2025 02:59,XAUUSD,Buy,0.300,0.00000,0.00000,4021.66100,4151.04100,0.0000,0.0000,12938.0,3881.40,3.89,"",0,07:07:16:22,97.2,7d 2h ,9833.0,0.15,13044.9,3913.47,-1902.1,-570.63,87.3,99.3,-106.90,-32.07
,11/13/2025 11:43,11/25/2025 02:59,XAUUSD,Buy,0.300,0.00000,0.00000,4229.92500,4151.00200,0.0000,0.0000,-7892.3,-2367.70,-2.32,"",0,11:15:15:12,0.7,1h 57m,24008.0,17.79,1279.5,383.84999999999997,-22728.5,-6818.55,5.3,61.8,-9171.80,-2751.54
,11/18/2025 01:48,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,1014.00,0,"D-IDQRISGT-USC-873995374596",0,00:00:00:00,,,,,,,,,,,,
,11/18/2025 01:44,,,Withdrawal,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,-1000.00,0,"W-BANKIDGT-USC-873984507908",0,00:00:00:00,,,,,,,,,,,,
,10/21/2025 12:14,11/13/2025 11:40,XAUUSD,Buy,0.160,0.00000,0.00000,4218.69900,4226.99000,0.0000,0.0000,829.1,132.60,0.13,"",0,22:23:25:55,1.1,6h 3m,32174.9,21.98,1466.1,234.576,-32174.9,-5147.984,4.4,98.1,-637.00,-101.92
,10/27/2025 10:33,11/13/2025 11:40,XAUUSD,Buy,0.160,0.00000,0.00000,4033.91000,4226.77400,0.0000,0.0000,19286.4,3085.80,3.12,"",0,17:01:06:30,21.0,3d 13h ,14884.0,0.67,20339.0,3254.2400000000002,-13696.0,-2191.36,59.8,96.9,-1052.60,-168.42
,10/20/2025 22:08,11/13/2025 11:40,XAUUSD,Buy,0.100,0.00000,0.00000,4367.73500,4226.85900,0.0000,0.0000,-14087.6,-1408.80,-1.41,"",0,23:13:31:10,0.2,1h 7m,47190.0,434.78,111.5,11.15,-47078.5,-4707.85,0.2,69.9,-14199.10,-1419.91
,11/13/2025 11:36,,,Deposit,0.000,0.00000,0.00000,0.00000,0.00000,0.0000,0.0000,0.0,47758.00,0,"D-IDQRISGT-USC-858253946884",0,00:00:00:00,,,,,,,,,,,,
